commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,3492.4651876564,3492.4651876564,0.0,1.0,991.1531321944475,3461567.8098257096,3.301304313269694,986.4292478652396,3445069.8082554354,16498.001570274122,1.0047888729368386,0.004788872936838578
Perch-likes,5,5,900.4425892744001,900.4425892744001,0.0,1.0,19209.405900058562,17296967.18707167,4.288578296498873,18990.614015961626,17099957.6564432,197009.53062846884,1.0115210537117463,0.01152105371174626
Sharks & rays,8,8,13144.3799647761,13144.3799647761,0.0,1.0,22474.080085305835,295407848.0000676,4.329759704970958,21484.10441970733,282395231.6955587,13012616.304508865,1.0460794476818127,0.04607944768181267
Tuna & billfishes,12,12,27715.179081010196,27715.179081010196,0.0,1.0,22292.41713516855,617838333.0497767,4.3123912418989345,20394.842841682606,565246721.6862923,52591611.36348438,1.0930418688791128,0.09304186887911282
