commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,629767.6866500932,3.11,128.82495516931337,81129793.99978045
Cod-likes,20128.465154674403,4.3599923934032025,2290.827528947016,46110842.09177888
Crustaceans,5749.8679557221985,2.8633714178799647,73.00816246755079,419787.2938783304
Flatfishes,3280.3830240253,4.22719502324964,1687.3105549633058,5535024.900760336
Herring-likes,233142.2889312629,3.014214635162702,103.32719388357484,24089938.490861025
Molluscs,65960.8961278659,2.2829224197910443,19.183260298281425,1265345.0399287548
Other fishes & inverts,77293.2708614382,3.2588242420536733,181.47810765449677,14027036.53036026
Perch-likes,75898.83315232559,3.39927225927357,250.76808258437453,19033004.860000048
"Salmon, smelts, etc",47.4484653934,4.07,1174.8975549395302,55747.085976338574
Scorpionfishes,1508.0014840970998,3.9029175863648238,799.6824893335929,1205922.3807215213
Sharks & rays,15929.7151227925,3.9105550004646594,813.8699253848855,12964716.058389615
Tuna & billfishes,16461.3290250333,4.499956892636837,3161.9637932138185,52050126.365335025
