commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Other fishes & inverts,32.4170134874,3.30548457941439,202.06196841499147,6550.245555399371
Perch-likes,5.391441048299999,4.259953059070713,1819.5041859908147,9809.749555904555
Sharks & rays,96.97994071950001,4.2183549350025755,1653.3124456650928,160338.14297141228
Tuna & billfishes,267.5030001535,4.324231070841645,2109.7503657241996,564364.5524061673
