commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,8791.565121908,8791.565121908,0.0,1.0,100.0,879156.5121907999,3.0,100.0,879156.5121907999,0.0,1.0,0.0
Cod-likes,1,1,166304.5902303447,166304.5902303447,0.0,1.0,1862.0871366628655,309673638.23591375,4.27,1862.0871366628655,309673638.23591375,0.0,1.0,0.0
Crustaceans,3,3,5567.5174234116,5567.5174234116,0.0,1.0,68.68306750446007,382394.17502443655,2.832150995270933,67.94398188255455,378279.3029470846,4114.87207735196,1.010877867346413,0.010877867346412993
Flatfishes,1,1,117.0,117.0,0.0,1.0,301.9951720402016,35333.43512870359,3.4800000000000004,301.9951720402019,35333.435128703626,-3.637978807091713e-11,0.999999999999999,-1.0296136771984415e-15
Herring-likes,2,2,6952.6811566059005,6952.6811566059005,0.0,1.0,67.06307702616498,466268.1919438273,2.8255903220907115,66.92529929956596,465310.26734030235,957.9246035249671,1.0020586792743698,0.002058679274369834
Molluscs,1,1,304.7673743773,304.7673743773,0.0,1.0,12.589254117941675,3836.7939228936957,2.1,12.589254117941675,3836.7939228936957,0.0,1.0,0.0
Other fishes & inverts,13,13,169650.43863557887,169650.43863557887,0.0,1.0,536.7847513193219,91065768.51421309,3.4349105799594923,272.214076906848,46181237.55002596,44884530.96418712,1.97192135476157,0.97192135476157
Perch-likes,15,15,324746.7466673569,324746.7466673569,0.0,1.0,298.20430915762483,96840879.24112538,3.473354863558692,297.40951828719653,96582773.49167287,258105.74945250154,1.0026723787288503,0.002672378728850179
Scorpionfishes,2,2,362.6573848027,362.6573848027,0.0,1.0,1167.2344795571767,423306.2038077463,4.043710188628989,1105.8855632884447,401057.5662732481,22248.63753449818,1.0554749228177875,0.05547492281778761
Sharks & rays,6,6,3563.696299845401,3563.696299845401,0.0,1.0,1754.7541420720231,6253410.843240459,4.191730020562795,1554.9986651825639,5541542.989375641,711867.8538648188,1.1284602240259844,0.12846022402598453
Tuna & billfishes,12,12,881.7321009607001,881.7321009607001,0.0,1.0,2663.733962990411,2348699.743587907,4.418300218468494,2619.9935277399936,2310132.3977176207,38567.345870286226,1.016694863856457,0.01669486385645699
