functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,25949.585675891798,3.6872233790537186,486.65745323890246,12628559.277634205
Jellyfish,436.0585460468,3.46,288.40315031266056,125760.65840065548
Large benthopelagics (>=90 cm),20648.997692438403,4.4174683977738365,2614.9801574376534,53996719.236702316
Large demersals (>=90 cm),3312.3320406513994,4.0583028705960436,1143.6756393444248,3788233.4643130125
Large pelagics (>=90 cm),16507.931854848994,4.345633192104901,2216.3237078905645,36586920.73814368
Large rays (>=90 cm),6596.1606996324,3.8498501793550504,707.7016030609313,4668113.501177364
Large reef assoc. fish (>=90 cm),6329.4088942524,3.615238574654408,412.3239622980383,2609766.954282595
Large sharks (>=90 cm),1895.3534569216997,4.25962350766744,1818.1240332641842,3445987.6715596947
"Lobsters, crabs",8616.4502758628,2.642970581109062,43.9511842117112,378703.19332549575
Medium benthopelagics (30 - 89 cm),43483.55223426621,3.6174565655169917,414.4351336472625,18021111.781665836
Medium demersals (30 - 89 cm),213122.51568778083,3.606754089309827,404.34687341786486,86175422.87330404
Medium pelagics (30 - 89 cm),405798.6725558962,3.312262008829885,205.2400013452241,83286120.1012623
Medium reef assoc. fish (30 - 89 cm),44624.0939927834,3.534238952056007,342.1676539209363,15268921.549858041
Other demersal invertebrates,2018.5743282607,2.0902393778180124,12.309470668609311,24847.58148613283
Shrimps,138335.4183180597,2.846649981462794,70.25059088086233,9718144.87659496
Small benthopelagics (<30 cm),19893.451649978397,3.2284252913060243,169.2097139560889,3366165.263292129
Small demersals (<30 cm),37602.6696268138,3.723235579730001,528.7319806322635,19881733.988845915
Small pelagics (<30 cm),63461.026477834195,3.364831806442417,231.64973431841202,14700729.923164
Small reef assoc. fish (<30 cm),42532.881166059095,3.4862206772245115,306.35196986717943,13030031.92934886
Small to medium flatfishes (<90 cm),8674.151263038999,3.503404236717906,318.7162718929465,2764593.152391283
