commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,46330.81551019599,46330.81551019599,0.0,1.0,267.77805871603766,12406375.83605117,3.4260703039033897,266.7290412466921,12357774.001211949,48601.83483922109,1.0039328955873812,0.0039328955873812405
Crustaceans,18,18,146951.8685939225,146951.8685939225,0.0,1.0,112.21751250702302,16490573.1518689,2.834707340364332,68.34509324485899,10043439.161557898,6447133.990311002,1.6419249309527304,0.6419249309527304
Flatfishes,4,4,8674.151263038999,8674.151263038999,0.0,1.0,356.34176484089755,3090962.3695682175,3.503404236717906,318.7162718929465,2764593.152391283,326369.2171769347,1.1180532538375985,0.11805325383759849
Herring-likes,9,9,17698.6182737621,17698.6182737621,0.0,1.0,505.94603149743006,8954545.67859783,3.3624841178182123,230.40087167435325,4077777.0777064245,4876768.600891406,2.1959380093515017,1.1959380093515017
Molluscs,5,5,1995.8212540607,1995.8212540607,0.0,1.0,12.257004098789084,24462.78929147237,2.08716811853845,12.22272719216135,24394.378712701287,68.41057877108324,1.0028043583145434,0.002804358314543353
Other fishes & inverts,25,25,222488.93921292908,222488.93921292908,0.0,1.0,780.4123422451048,173633114.17479074,3.624740013636457,421.44413427477116,93766658.37230508,79866455.80248566,1.851757513692895,0.8517575136928951
Perch-likes,73,73,650708.1834964441,650708.1834964441,0.0,1.0,481.6155094576062,313391153.30287343,3.4408200696847815,275.94343722855217,179558652.78675625,133832500.51611719,1.7453414159609262,0.7453414159609261
Scorpionfishes,2,2,3819.250380699,3819.250380699,0.0,1.0,807.7949612628532,3085171.213329886,3.9071946219241807,807.5968604097366,3084414.6165712033,756.5967586827464,1.000245296710312,0.0002452967103118643
Sharks & rays,7,7,8491.5141565541,8491.5141565541,0.0,1.0,955.6526004342332,8114937.58533503,3.941313878296392,873.6025203318908,7418208.168599592,696729.4167354386,1.09392152402579,0.09392152402579006
Tuna & billfishes,7,7,2680.1242957115996,2680.1242957115996,0.0,1.0,2494.432736833107,6685389.7820047885,4.391184187191184,2461.411283785736,6596888.18341283,88501.59859195817,1.0134156584333938,0.01341565843339379
