year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,819,16119.8557623744,16119.855762374402,1.8189894035458565e-12,True
1951,820,16006.9020493978,16006.9020493978,0.0,True
1952,813,23604.2783518895,23604.2783518895,0.0,True
1953,821,16757.2617233533,16757.2617233533,0.0,True
1954,806,16192.7302313723,16192.7302313723,0.0,True
1955,808,15421.0307514498,15421.030751449802,1.8189894035458565e-12,True
1956,808,17212.5292591671,17212.5292591671,0.0,True
1957,802,11591.3857214567,11591.3857214567,0.0,True
1958,823,11683.0403903,11683.0403903,0.0,True
1959,818,11013.4526189303,11013.4526189303,0.0,True
1960,833,10330.2907260071,10330.2907260071,0.0,True
1961,843,10088.4806269322,10088.4806269322,0.0,True
1962,837,7076.2485630051,7076.2485630051,0.0,True
1963,833,9163.0469211233,9163.0469211233,0.0,True
1964,839,9416.2139673932,9416.2139673932,0.0,True
1965,776,9894.6637283558,9894.663728355801,1.8189894035458565e-12,True
1966,774,11273.922899038,11273.922899038,0.0,True
1967,795,11647.3912393072,11647.3912393072,0.0,True
1968,801,9236.1307591298,9236.1307591298,0.0,True
1969,809,8818.5492739249,8818.5492739249,0.0,True
1970,815,11036.1586278253,11036.1586278253,0.0,True
1971,819,10294.116304020501,10294.116304020501,0.0,True
1972,816,12973.1321570009,12973.1321570009,0.0,True
1973,819,13806.271972270699,13806.2719722707,1.8189894035458565e-12,True
1974,818,14999.559217344,14999.559217344002,1.8189894035458565e-12,True
1975,826,15471.1951273249,15471.1951273249,0.0,True
1976,810,15083.698888224699,15083.6988882247,1.8189894035458565e-12,True
1977,819,13978.794429816,13978.794429816,0.0,True
1978,806,14100.4209956284,14100.4209956284,0.0,True
1979,794,11026.7748441628,11026.7748441628,0.0,True
1980,792,9210.9973051343,9210.9973051343,0.0,True
1981,794,11654.9354929158,11654.9354929158,0.0,True
1982,791,10554.6600528603,10554.6600528603,0.0,True
1983,795,9037.575701259,9037.575701259,0.0,True
1984,786,11095.8304424126,11095.8304424126,0.0,True
1985,873,11046.5818043792,11046.5818043792,0.0,True
1986,840,9571.806525879,9571.806525879,0.0,True
1987,837,9192.5104338021,9192.5104338021,0.0,True
1988,952,6600.4350300784,6600.4350300784,0.0,True
1989,934,5549.5575435488,5549.5575435488,0.0,True
1990,928,5509.4801622117,5509.4801622117,0.0,True
1991,930,5752.2281897882,5752.2281897882,0.0,True
1992,946,5194.8452786508,5194.8452786508005,9.094947017729282e-13,True
1993,951,5381.2276008323,5381.227600832301,9.094947017729282e-13,True
1994,909,5717.0003503404005,5717.0003503404005,0.0,True
1995,921,6011.2975293285,6011.2975293285,0.0,True
1996,961,5677.7308480512,5677.7308480512,0.0,True
1997,964,5954.6692160812,5954.6692160812,0.0,True
1998,974,6477.8033016658,6477.8033016658,0.0,True
1999,984,5329.676214641,5329.676214641,0.0,True
2000,982,5538.7521522158,5538.7521522158,0.0,True
2001,980,4569.1826478313,4569.1826478313,0.0,True
2002,972,4550.7006649916,4550.7006649916,0.0,True
2003,978,4645.9341386641,4645.9341386641,0.0,True
2004,953,4642.8816787171,4642.8816787171,0.0,True
2005,1031,5698.5300902128,5698.5300902128,0.0,True
2006,1019,5398.8111037287,5398.8111037287,0.0,True
2007,1041,4896.8235497903,4896.823549790301,9.094947017729282e-13,True
2008,1080,4153.7265304489,4153.7265304489,0.0,True
2009,1191,6303.3629867525,6303.3629867525,0.0,True
2010,1232,4792.6902101144,4792.6902101144,0.0,True
2011,1214,5104.6896199595,5104.6896199595,0.0,True
2012,1175,4793.3987156319,4793.3987156319,0.0,True
2013,1307,7628.7774486842,7628.7774486842,0.0,True
2014,1443,5625.9537037742,5625.9537037742,0.0,True
2015,1264,7080.3454861935,7080.3454861935,0.0,True
2016,1287,8653.923936721,8653.923936721,0.0,True
2017,1295,6844.0953107595,6844.0953107595,0.0,True
2018,1289,15626.4803217957,15626.4803217957,0.0,True
2019,1333,7732.9980884831,7732.9980884831,0.0,True
