year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,818,732171.9797738784,732171.9797738784,0.0,True
1951,820,790593.8920828627,790593.8920828627,0.0,True
1952,860,793673.4977381884,793673.4977381884,0.0,True
1953,884,754213.7462921852,754213.7462921852,0.0,True
1954,872,733943.8129661828,733943.8129661828,0.0,True
1955,911,747575.9860452971,747575.9860452971,0.0,True
1956,974,856808.1294524467,856808.1294524467,0.0,True
1957,969,917371.0666525415,917371.0666525415,0.0,True
1958,1034,912798.5317466828,912798.5317466828,0.0,True
1959,1026,896538.3291476835,896538.3291476836,1.1641532182693481e-10,True
1960,1052,847566.1146189421,847566.1146189421,0.0,True
1961,1042,936924.80860115,936924.80860115,0.0,True
1962,1074,963950.8503992968,963950.850399297,1.1641532182693481e-10,True
1963,1073,964822.5725703144,964822.5725703144,0.0,True
1964,1117,1072179.205795222,1072179.205795222,0.0,True
1965,1109,1104339.4758966353,1104339.4758966353,0.0,True
1966,1126,1108170.398757719,1108170.398757719,0.0,True
1967,1137,1158791.5972313008,1158791.5972313008,0.0,True
1968,1187,1255071.626737656,1255071.626737656,0.0,True
1969,1201,1295401.898019526,1295401.898019526,0.0,True
1970,1379,1342034.690327388,1342034.6903273882,2.3283064365386963e-10,True
1971,1388,1455483.7269697427,1455483.7269697427,0.0,True
1972,1336,1702679.1897455377,1702679.1897455377,0.0,True
1973,1342,1819842.0720092305,1819842.0720092303,-2.3283064365386963e-10,True
1974,1483,2079134.19475118,2079134.1947511798,-2.3283064365386963e-10,True
1975,1390,1993661.1526881102,1993661.1526881102,0.0,True
1976,1422,2048565.8279093555,2048565.8279093555,0.0,True
1977,1597,2197165.6447870485,2197165.6447870485,0.0,True
1978,1615,2264819.189528972,2264819.189528972,0.0,True
1979,1624,2350369.0895519857,2350369.0895519857,0.0,True
1980,1633,2302663.7654302185,2302663.7654302185,0.0,True
1981,1636,2380369.5594211104,2380369.5594211104,0.0,True
1982,1775,2235652.6979244333,2235652.6979244333,0.0,True
1983,1638,2334819.1925707404,2334819.1925707404,0.0,True
1984,1627,2380492.8672679616,2380492.8672679616,0.0,True
1985,1643,2267223.779597043,2267223.779597043,0.0,True
1986,1653,2629144.7653682064,2629144.7653682064,0.0,True
1987,1655,2387422.9994384567,2387422.9994384567,0.0,True
1988,1661,2375516.812928895,2375516.812928895,0.0,True
1989,1754,2483708.479661183,2483708.479661183,0.0,True
1990,1828,2482864.6022016476,2482864.6022016476,0.0,True
1991,1818,2265617.8335602977,2265617.8335602977,0.0,True
1992,1827,2243627.9127463116,2243627.9127463116,0.0,True
1993,1846,2677169.8638504758,2677169.8638504758,0.0,True
1994,1857,2653497.961097179,2653497.961097179,0.0,True
1995,1895,2742559.2442269386,2742559.244226938,-4.656612873077393e-10,True
1996,1097,2138910.356400488,2138910.356400488,0.0,True
1997,1121,1837289.0350083816,1837289.0350083816,0.0,True
1998,1294,2220167.006087747,2220167.006087747,0.0,True
1999,1289,2416093.100652803,2416093.100652803,0.0,True
2000,1278,2257962.6778965173,2257962.6778965173,0.0,True
2001,1310,2175103.854816417,2175103.854816417,0.0,True
2002,1330,2023380.3047166567,2023380.3047166567,0.0,True
2003,1394,2066708.5782139597,2066708.5782139597,0.0,True
2004,1391,2159069.9062982397,2159069.9062982397,0.0,True
2005,1365,2102569.1110482137,2102569.1110482137,0.0,True
2006,1390,2128352.4385516457,2128352.4385516457,0.0,True
2007,1514,2159567.0113440277,2159567.0113440277,0.0,True
2008,1466,2315348.314349518,2315348.314349518,0.0,True
2009,1486,2214472.392641334,2214472.392641334,0.0,True
2010,1414,2084792.3650786655,2084792.3650786655,0.0,True
2011,1443,2351571.5008525634,2351571.5008525634,0.0,True
2012,1358,2049719.361855646,2049719.3618556457,-2.3283064365386963e-10,True
2013,1352,1915201.5061115862,1915201.5061115862,0.0,True
2014,1537,2128292.771608429,2128292.771608429,0.0,True
2015,1459,1938214.2547316034,1938214.2547316034,0.0,True
2016,1362,1773343.8438068293,1773343.8438068295,2.3283064365386963e-10,True
2017,1387,1742010.5723263093,1742010.5723263093,0.0,True
2018,1356,1815422.288880437,1815422.288880437,0.0,True
2019,1343,1692138.9147849,1692138.9147849,0.0,True
