unit_id,region_name,classification,group_name,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
EEZ_920,Honduras (Pacific),functional,Medium benthopelagics (30 - 89 cm),1,1,368.9906723389,368.9906723389,0.0,1.0,10.232929922807536,3775.855692213601,2.01,10.232929922807536,3775.855692213601,0.0,1.0,0.0
EEZ_920,Honduras (Pacific),functional,Medium demersals (30 - 89 cm),4,4,3422.8783603685993,3422.8783603685993,0.0,1.0,849.9126248418518,2909147.53177525,3.722447258050445,527.7731086312929,1806503.1527185184,1102644.3790567317,1.6103750095301057,0.6103750095301057
EEZ_920,Honduras (Pacific),functional,Medium pelagics (30 - 89 cm),3,3,316.27786709489993,316.27786709489993,0.0,1.0,1470.85926139137,465200.2299896424,4.154999732749881,1428.8930792184146,451927.25540186407,13272.974587778328,1.0293697147696386,0.02936971476963852
EEZ_920,Honduras (Pacific),functional,Medium reef assoc. fish (30 - 89 cm),4,4,975.1896340384001,975.1896340384001,0.0,1.0,1136.0107671325907,1107825.9242637132,4.037837837837838,1091.0328772409744,1063963.9522804886,43861.97198322462,1.0412250545605528,0.04122505456055288
EEZ_920,Honduras (Pacific),functional,Other demersal invertebrates,1,1,30.854244508599997,30.854244508599997,0.0,1.0,10.0,308.542445086,2.0,10.0,308.542445086,0.0,1.0,0.0
EEZ_920,Honduras (Pacific),functional,Shrimps,6,6,629.9656340071999,629.9656340071999,0.0,1.0,80.28153537759626,50574.60833321887,2.7909953881357614,61.80098373274201,38932.49589946547,11642.112433753398,1.299033292492127,0.2990332924921271
EEZ_920,Honduras (Pacific),functional,Small benthopelagics (<30 cm),1,1,158.1388595739,158.1388595739,0.0,1.0,107.1519305237606,16944.884094169265,3.03,107.1519305237606,16944.884094169265,0.0,1.0,0.0
EEZ_920,Honduras (Pacific),functional,Small demersals (<30 cm),1,1,158.13885957370002,158.13885957370002,0.0,1.0,416.8693834703355,65923.24889319029,3.62,416.8693834703355,65923.24889319029,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Jellyfish,1,1,2997.66,2997.66,0.0,1.0,288.40315031266056,864534.58756625,3.46,288.40315031266056,864534.58756625,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Large bathydemersals (>=90 cm),1,1,13.1269696804,13.1269696804,0.0,1.0,3801.8939632056126,49907.34678309587,4.58,3801.8939632056126,49907.34678309587,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Large benthopelagics (>=90 cm),1,1,10.3480357258,10.3480357258,0.0,1.0,1479.1083881682073,15305.866443095065,4.17,1479.1083881682073,15305.866443095065,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Large demersals (>=90 cm),2,2,37.920931789,37.920931789,0.0,1.0,520.7667108034352,19747.958918358956,3.7088483652797612,511.5032120678307,19396.67841467861,351.28050368034746,1.0181103432335359,0.018110343233535945
EEZ_921,Honduras (Caribbean),functional,Large pelagics (>=90 cm),12,12,272.4621149713,272.4621149713,0.0,1.0,2511.600976010832,684316.1138878926,4.3909335613790805,2459.9912444777306,670254.4172812828,14061.696606609738,1.0209796403336624,0.02097964033366232
EEZ_921,Honduras (Caribbean),functional,Large reef assoc. fish (>=90 cm),10,10,212.1031409413,212.1031409413,0.0,1.0,1325.3924595169776,281119.9036434658,3.6421805143372907,438.71301078034384,93052.40755832534,188067.49608514045,3.0210922105079283,2.0210922105079288
EEZ_921,Honduras (Caribbean),functional,Large sharks (>=90 cm),1,1,25.160042372099998,25.160042372099998,0.0,1.0,1412.5375446227554,35539.504474890615,4.15,1412.5375446227554,35539.504474890615,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,"Lobsters, crabs",3,3,12953.2304370809,12953.2304370809,0.0,1.0,217.28858216991517,2814589.0761934994,3.269706767508149,186.0830293254826,2410376.359283059,404212.7169104405,1.1676969305451823,0.16769693054518228
EEZ_921,Honduras (Caribbean),functional,Medium bathydemersals (30 - 89 cm),1,1,19.6904545207,19.6904545207,0.0,1.0,1513.5612484362073,29802.708926627056,4.18,1513.5612484362073,29802.708926627056,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Medium benthopelagics (30 - 89 cm),1,1,25.526125257199997,25.526125257199997,0.0,1.0,1148.1536214968817,29307.913156837196,4.06,1148.1536214968817,29307.913156837196,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Medium demersals (30 - 89 cm),7,7,769.310032716,769.310032716,0.0,1.0,208.66767244071187,160530.1339121356,3.2172776564996983,164.92164443315056,126875.87567444358,33654.25823769203,1.2652534065975394,0.2652534065975393
EEZ_921,Honduras (Caribbean),functional,Medium reef assoc. fish (30 - 89 cm),36,36,1856.5195196204993,1856.5195196204993,0.0,1.0,1086.121636539021,2016406.0189168537,3.9092369343439386,811.40360768367,1506386.635955227,510019.38296162663,1.3385713672627042,0.33857136726270415
EEZ_921,Honduras (Caribbean),functional,Other demersal invertebrates,3,3,824.8609827934,824.8609827934,0.0,1.0,13.67830846445756,11282.702962943746,2.1273428289456344,13.40734636097266,11059.196895963423,223.50606698032243,1.020209972666451,0.02020997266645117
EEZ_921,Honduras (Caribbean),functional,Shrimps,4,4,1141.5046914908999,1141.5046914908999,0.0,1.0,105.19415588924892,120079.62246500271,2.926416940663148,84.41447827749066,96359.52298351224,23720.09948149047,1.2461624834480463,0.2461624834480463
EEZ_921,Honduras (Caribbean),functional,Small demersals (<30 cm),1,1,5.1946689083,5.1946689083,0.0,1.0,389.04514499428046,2020.960718626854,3.59,389.04514499428046,2020.960718626854,0.0,1.0,0.0
EEZ_921,Honduras (Caribbean),functional,Small reef assoc. fish (<30 cm),4,4,77.27706168419999,77.27706168419999,0.0,1.0,861.9079564977271,66605.71432037762,3.300728186493464,199.861060023763,15444.675463725931,51161.03885665169,4.312535700527398,3.312535700527398
EEZ_922,Iran (Persian Gulf),functional,Cephalopods,4,4,2906.8238106201998,2906.8238106201998,0.0,1.0,496.0215465899646,1441847.2422083658,3.6946896765021906,495.09629517636023,1439157.6993684906,2689.542839875212,1.0018688312205504,0.0018688312205503235
EEZ_922,Iran (Persian Gulf),functional,Jellyfish,2,2,208.0580522063,208.0580522063,0.0,1.0,267.6907035954358,55695.20638380037,3.382564374522967,241.3039185614621,50205.22328564544,5489.983098154924,1.109350835209304,0.10935083520930394
EEZ_922,Iran (Persian Gulf),functional,Large benthopelagics (>=90 cm),3,3,36361.4193163657,36361.4193163657,0.0,1.0,2518.310354091204,91569338.75385563,4.317856482181187,2079.0095399417733,75595737.64454736,15973601.109308273,1.2113029333005052,0.2113029333005051
EEZ_922,Iran (Persian Gulf),functional,Large demersals (>=90 cm),4,4,7269.862711912199,7269.862711912199,0.0,1.0,559.5545619517549,4067884.845213427,3.662871772205433,460.1207003984439,3345014.322805572,722870.5224078554,1.2161038646320534,0.2161038646320535
EEZ_922,Iran (Persian Gulf),functional,Large pelagics (>=90 cm),17,17,56784.5709556274,56784.5709556274,0.0,1.0,2697.229495833169,153161019.68974972,4.410438131984538,2572.990199472762,146106144.55009496,7054875.139654756,1.0482859578656247,0.04828595786562469
EEZ_922,Iran (Persian Gulf),functional,Large rays (>=90 cm),8,8,6459.7092771489,6459.7092771489,0.0,1.0,554.3453902931511,3580910.0604213956,3.6335282876612083,430.0592445183861,2778057.691539066,802852.3688823297,1.2889977307985794,0.2889977307985793
EEZ_922,Iran (Persian Gulf),functional,Large reef assoc. fish (>=90 cm),10,10,43366.008297534296,43366.008297534296,0.0,1.0,2297.6339227417157,99639211.75831352,4.293647174878253,1966.2882087066587,85270070.77411681,14369140.984196708,1.168513299610845,0.16851329961084505
EEZ_922,Iran (Persian Gulf),functional,Large sharks (>=90 cm),11,11,11423.747638995199,11423.747638995199,0.0,1.0,1293.2712823842398,14774004.758717252,4.093574846132984,1240.4373831690039,14170443.62729829,603561.131418962,1.0425929594932544,0.04259295949325447
EEZ_922,Iran (Persian Gulf),functional,"Lobsters, crabs",4,4,11609.4452743245,11609.4452743245,0.0,1.0,110.68162226353195,1284952.2365419304,2.742679357388233,55.29417177907295,641934.6612582456,643017.5752836848,2.001686953658674,1.0016869536586739
EEZ_922,Iran (Persian Gulf),functional,Medium benthopelagics (30 - 89 cm),7,7,19729.5554270624,19729.5554270624,0.0,1.0,218.36407209770726,4308226.063730766,3.230181298160295,169.8952739812379,3351958.2248087856,956267.8389219805,1.285286323631474,0.28528632363147405
EEZ_922,Iran (Persian Gulf),functional,Medium demersals (30 - 89 cm),17,17,145841.58476047483,145841.58476047483,0.0,1.0,309.3368922320234,45114182.58799851,3.369570604560135,234.19121759287572,34154818.31073019,10959364.27726832,1.3208731540470613,0.32087315404706135
EEZ_922,Iran (Persian Gulf),functional,Medium pelagics (30 - 89 cm),10,10,25517.002052145705,25517.002052145705,0.0,1.0,1300.1038578436262,33174752.808598354,3.8581895013148646,721.4221979711936,18408531.70609441,14766221.102503944,1.8021400803854102,0.8021400803854103
EEZ_922,Iran (Persian Gulf),functional,Medium reef assoc. fish (30 - 89 cm),32,32,26695.3767351345,26695.3767351345,0.0,1.0,691.8490806192785,18469171.850988083,3.435242151527486,272.4219840199479,7272407.4943453,11196764.356642783,2.539622795525263,1.5396227955252628
EEZ_922,Iran (Persian Gulf),functional,Other demersal invertebrates,2,2,264.6944669387,264.6944669387,0.0,1.0,72.30344646664118,19138.322220318416,2.7764359824582683,59.76349433163223,15819.06627450541,3319.2559458130054,1.2098262873556855,0.20982628735568548
EEZ_922,Iran (Persian Gulf),functional,Shrimps,5,5,16184.605868426299,16184.605868426299,0.0,1.0,102.961300984875,1666388.0761406142,2.6389025130582855,43.5414124444905,704700.5993686707,961687.4767719435,2.3646752644080378,1.364675264408038
EEZ_922,Iran (Persian Gulf),functional,Small benthopelagics (<30 cm),3,3,312.33653917159995,312.33653917159995,0.0,1.0,145.63843667747307,45488.205282204144,3.1468374327516986,140.22886946989175,43798.59978217202,1689.6055000321212,1.0385767012743605,0.038576701274360505
EEZ_922,Iran (Persian Gulf),functional,Small demersals (<30 cm),6,6,8670.4944869192,8670.4944869192,0.0,1.0,545.9239991661952,4733431.025047378,3.6750388892369976,473.1936295558122,4102822.756308956,630608.2687384216,1.153701075136314,0.15370107513631395
EEZ_922,Iran (Persian Gulf),functional,Small pelagics (<30 cm),11,11,9977.522075155599,9977.522075155599,0.0,1.0,161.05973385809455,1606977.049987824,3.131689852242412,135.42219607012478,1351177.9507557198,255799.09923210414,1.1893156257390336,0.18931562573903354
EEZ_922,Iran (Persian Gulf),functional,Small reef assoc. fish (<30 cm),4,4,4790.003974925,4790.003974925,0.0,1.0,1038.0865075627107,4972438.497541395,4.013539360322041,1031.6665756507239,4941686.998164231,30751.49937716406,1.006222874777093,0.006222874777092887
EEZ_922,Iran (Persian Gulf),functional,Small to medium flatfishes (<90 cm),2,2,5671.5279802039,5671.5279802039,0.0,1.0,2201.768940655709,12487394.152872754,4.254425481723802,1796.492803098196,10188859.199006354,2298534.9538664,1.2255929647247024,0.2255929647247024
EEZ_922,Iran (Persian Gulf),functional,Small to medium rays (<90 cm),1,1,551.1329792,551.1329792,0.0,1.0,575.4399373371566,317143.92701528844,3.76,575.4399373371566,317143.92701528844,0.0,1.0,0.0
EEZ_922,Iran (Persian Gulf),functional,Small to medium sharks (<90 cm),2,2,1087.8520167435,1087.8520167435,0.0,1.0,1042.8322744488803,1134447.1928844254,4.012373639208341,1028.901118196353,1119292.1564595448,15155.036424880615,1.0135398397437339,0.013539839743733942
EEZ_923,Iran (Sea of Oman),functional,Cephalopods,2,2,1487.3478860662,1487.3478860662,0.0,1.0,491.93579191106653,731679.6601792269,3.6914873259021723,491.45903764814176,730970.5607340927,709.0994451341685,1.0009700793482326,0.0009700793482326297
EEZ_923,Iran (Sea of Oman),functional,Jellyfish,1,1,8.989036059,8.989036059,0.0,1.0,31.622776601683793,284.2582791582371,2.5,31.622776601683793,284.2582791582371,0.0,1.0,0.0
EEZ_923,Iran (Sea of Oman),functional,Large benthopelagics (>=90 cm),3,3,19911.0061336484,19911.0061336484,0.0,1.0,2517.4569125286093,50125100.0265527,4.317077770326046,2075.285111284787,41321014.5798606,8804085.446692102,1.213065568118531,0.21306556811853103
EEZ_923,Iran (Sea of Oman),functional,Large demersals (>=90 cm),4,4,3969.7099566659003,3969.7099566659003,0.0,1.0,523.8800873633246,2079651.9989051912,3.647680080144656,444.3038537045248,1763757.4318358817,315894.56706930953,1.179103181292054,0.17910318129205402
EEZ_923,Iran (Sea of Oman),functional,Large pelagics (>=90 cm),18,18,113457.01989174771,113457.01989174771,0.0,1.0,2755.9479988132052,312681646.9219721,4.432972126499376,2710.017694373464,307470531.4575184,5211115.464453697,1.0169483411621634,0.01694834116216334
EEZ_923,Iran (Sea of Oman),functional,Large rays (>=90 cm),6,6,2223.3214494502,2223.3214494502,0.0,1.0,446.6086339235897,992954.5553119691,3.534114820167183,342.0698680878525,760531.2749303229,232423.28038164624,1.3056064727948762,0.3056064727948762
EEZ_923,Iran (Sea of Oman),functional,Large reef assoc. fish (>=90 cm),8,8,22856.4413874934,22856.4413874934,0.0,1.0,2398.74759800073,54826833.87709426,4.350289712570201,2240.215060462283,51203344.224836156,3623489.6522581056,1.0707666600124242,0.07076666001242422
EEZ_923,Iran (Sea of Oman),functional,Large sharks (>=90 cm),9,9,6590.253227391,6590.253227391,0.0,1.0,1344.7865447830006,8862483.866908161,4.105362416737008,1274.5662569952224,8399714.388686432,462769.4782217294,1.055093477802654,0.05509347780265401
EEZ_923,Iran (Sea of Oman),functional,"Lobsters, crabs",4,4,2956.0225445263,2956.0225445263,0.0,1.0,48.3083080837375,142800.44778345016,2.5421660689785655,34.84705404996512,103008.6773820234,39791.770401426766,1.3862953239740465,0.38629532397404653
EEZ_923,Iran (Sea of Oman),functional,Medium benthopelagics (30 - 89 cm),7,7,10115.2299604825,10115.2299604825,0.0,1.0,213.0016109784312,2154560.2770000654,3.216584591992822,164.65866576751367,1665560.2692246286,489000.00777543685,1.2935949042559005,0.2935949042559006
EEZ_923,Iran (Sea of Oman),functional,Medium demersals (30 - 89 cm),17,17,32984.5849474965,32984.5849474965,0.0,1.0,446.19972651613153,14717712.782821046,3.4724602835873046,296.79753084640356,9789743.36841041,4927969.414410636,1.5033808577977876,0.5033808577977877
