commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,23,23,164540.7157373236,164540.7157373236,0.0,1.0,11018.918863819337,1813060796.5043302,4.100435357183206,10808.349989691349,1778413643.2433088,34647153.261021376,1.0194820554782942,0.01948205547829416
Crustaceans,14,14,126.4643718248,126.4643718248,0.0,1.0,636.6000239044213,80507.2221267253,2.9260233886717386,320.4897918218922,40530.54019901652,39976.681927708785,1.9863347917745944,0.9863347917745944
Flatfishes,18,18,1379.4863146275,1379.4863146275,0.0,1.0,21625.69041127159,29832343.96672031,4.282084563409455,18624.750573645735,25692588.52969497,4139755.4370253384,1.1611264443923466,0.16112644439234658
Herring-likes,5,5,58691.7932763386,58691.7932763386,0.0,1.0,1248.9845915437772,73305145.45221958,3.3799869916803638,1248.6320132506787,73284451.99992731,20693.452292263508,1.0002823716590292,0.00028237165902917624
Molluscs,19,19,27.607873503599997,27.607873503599997,0.0,1.0,127.95681544808956,3532.6155748143465,2.3236719865730975,52.739615466214794,1456.028632419764,2076.5869423945824,2.426199249216354,1.426199249216354
Other fishes & inverts,25,25,404444.840538847,404444.840538847,0.0,1.0,938.6192304969328,379619705.0050273,3.2805510006107563,926.9691021677509,374907870.71067417,4711834.2943531275,1.0125679791289028,0.01256797912890276
Perch-likes,30,30,73443.7550020732,73443.7550020732,0.0,1.0,2680.2038771905227,196844236.91198745,3.632572724192609,2661.0686583154975,195438874.58501905,1405362.3269684017,1.0071908023925764,0.00719080239257644
"Salmon, smelts, etc",5,5,15.5344158855,15.5344158855,0.0,1.0,2317.022640059142,35993.593306797884,3.544456867117973,2043.6885266531954,31747.507513455486,4246.085793342398,1.1337454851075408,0.13374548510754072
Scorpionfishes,7,7,4414.6149343495,4414.6149343495,0.0,1.0,3323.293631793078,14671061.69814231,3.6861473229095405,3124.339646625053,13792756.463971198,878305.234171113,1.0636787314026301,0.06367873140263017
Sharks & rays,14,14,152.93449145719998,152.93449145719998,0.0,1.0,7655.723887740451,1170824.2395083238,3.9326636701425337,6538.579402579329,999974.3157859922,170849.92372233164,1.1708543119810446,0.17085431198104473
Tuna & billfishes,2,2,13.7695872668,13.7695872668,0.0,1.0,35718.65195644332,491831.0951667028,4.4994129298784795,35714.22159791541,491770.0909583296,61.00420837319689,1.0001240502614837,0.00012405026148360477
