year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,3260,1156011.2900659656,1156011.2900659656,0.0,True
1951,3300,1258211.7873320328,1258211.7873320328,0.0,True
1952,3359,1335173.0387702624,1335173.0387702626,2.3283064365386963e-10,True
1953,3337,1363247.802419503,1363247.802419503,0.0,True
1954,3378,1465827.0524061234,1465827.0524061234,0.0,True
1955,3477,1544889.2439209616,1544889.2439209616,0.0,True
1956,3763,1691946.7813741297,1691946.7813741297,0.0,True
1957,3759,1797170.3113145202,1797170.3113145202,0.0,True
1958,3940,1846967.4471786418,1846967.4471786418,0.0,True
1959,3925,1838622.5054776564,1838622.5054776564,0.0,True
1960,3968,1887277.9214650556,1887277.9214650556,0.0,True
1961,4009,1971222.4295883148,1971222.4295883148,0.0,True
1962,4021,2036353.70833307,2036353.70833307,0.0,True
1963,4023,1956110.893333977,1956110.893333977,0.0,True
1964,4079,1946475.4952965803,1946475.4952965803,0.0,True
1965,4068,2069909.0479793148,2069909.0479793148,0.0,True
1966,4140,2136317.439978367,2136317.439978367,0.0,True
1967,4187,2170364.3703811364,2170364.3703811364,0.0,True
1968,4303,2294065.180120494,2294065.1801204947,4.656612873077393e-10,True
1969,4307,2343321.8571047853,2343321.8571047853,0.0,True
1970,4773,2467731.7173831696,2467731.7173831696,0.0,True
1971,4814,2527851.991623925,2527851.991623925,0.0,True
1972,4849,2671439.9859233107,2671439.9859233107,0.0,True
1973,4866,2977102.69212631,2977102.69212631,0.0,True
1974,4958,3167098.1917245016,3167098.1917245016,0.0,True
1975,4935,3294057.198343435,3294057.198343435,0.0,True
1976,5020,3421262.753412609,3421262.753412609,0.0,True
1977,5416,3775270.4513923796,3775270.4513923796,0.0,True
1978,5511,4065990.646720736,4065990.646720736,0.0,True
1979,5655,4022334.9554888615,4022334.955488861,-4.656612873077393e-10,True
1980,5831,4078558.2638941878,4078558.2638941878,0.0,True
1981,5827,4402581.108442338,4402581.108442338,0.0,True
1982,5834,4543298.888959253,4543298.888959253,0.0,True
1983,5867,4795961.615611541,4795961.615611541,0.0,True
1984,5754,5200357.922004295,5200357.922004295,0.0,True
1985,5842,5123922.196423596,5123922.196423595,-9.313225746154785e-10,True
1986,5848,5626261.437349652,5626261.437349652,0.0,True
1987,5843,5561694.281235273,5561694.281235273,0.0,True
1988,5927,5894659.745823644,5894659.745823644,0.0,True
1989,6217,5716507.479856454,5716507.479856454,0.0,True
1990,6428,5700144.88925379,5700144.88925379,0.0,True
1991,6554,5262334.849599416,5262334.849599416,0.0,True
1992,6619,4973063.249499658,4973063.249499658,0.0,True
1993,6569,5082470.267038728,5082470.267038728,0.0,True
1994,6613,5263656.408698636,5263656.408698636,0.0,True
1995,6759,5522908.526310799,5522908.526310799,0.0,True
1996,6690,5266174.1799531225,5266174.1799531225,0.0,True
1997,6682,5500304.427875311,5500304.427875311,0.0,True
1998,6474,5509887.111370932,5509887.111370932,0.0,True
1999,6456,5254625.697907656,5254625.697907656,0.0,True
2000,6403,5110000.571696439,5110000.571696439,0.0,True
2001,6403,5182054.928568716,5182054.928568716,0.0,True
2002,6413,5054904.846198445,5054904.846198445,0.0,True
2003,6792,5299202.836689349,5299202.836689349,0.0,True
2004,6580,5434642.171193941,5434642.171193941,0.0,True
2005,6629,5382331.030566673,5382331.030566673,0.0,True
2006,6623,5382807.730976709,5382807.730976709,0.0,True
2007,6602,5288214.334452818,5288214.334452818,0.0,True
2008,6514,5492696.3995018955,5492696.3995018955,0.0,True
2009,6452,5325827.62278344,5325827.62278344,0.0,True
2010,6313,5390402.254365449,5390402.254365449,0.0,True
2011,6576,5852515.419027486,5852515.419027486,0.0,True
2012,6623,5923944.382685196,5923944.382685196,0.0,True
2013,6597,5826324.728422893,5826324.728422893,0.0,True
2014,6531,6246953.905626366,6246953.905626366,0.0,True
2015,6571,5780408.225280195,5780408.225280195,0.0,True
2016,6588,5568519.2456606245,5568519.2456606245,0.0,True
2017,6701,5437618.333477229,5437618.333477229,0.0,True
2018,6678,5375830.8003507685,5375830.8003507685,0.0,True
2019,6581,5649829.984210193,5649829.984210193,0.0,True
