taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Maculabatis gerrardi,Skates & Rays,1.000000,single,high,87.732,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Decapterus macarellus,Small Benthopelagics,1.000000,single,medium,82.659,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Epinephelus polyphekadion,Large Benthic Carnivores,1.000000,single,high,80.593,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Holothuria fuscogilva,Heterotrophic Benthos,1.000000,single,high,74.214,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Thunnus,Tunas,1.000000,single,high,71.7,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,515.927281,1005.016370
Myctophidae,Small Benthopelagics,1.000000,single,high,57.054,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,967.877402,1512.932250
Pristipomoides,Large Benthic Carnivores,1.000000,single,high,48.36,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Bothidae,Med Benthic Carnivores,1.000000,single,high,41.977,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Holothuria edulis,Heterotrophic Benthos,1.000000,single,high,41.31,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Holothuria fuscopunctata,Heterotrophic Benthos,1.000000,single,high,41.176,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Holothuria leucospilota,Heterotrophic Benthos,1.000000,single,high,41.174,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,19.988906,287.807317
Hexanchus griseus,Sharks,1.000000,single,high,39.157,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Scomber,Mackerel,1.000000,single,low,36.463,106.362581,10.000000,4.881897,4.881897,10.197541,10.197541,9.993590,9.458165,9.458165,9.458165,11.302127,10.304402,9.458165,9.458165,11.302127,11.302127,10.304402,10.304402,11.754132,9.496174
Carcharhinus obscurus,Sharks,1.000000,single,high,34.181,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Panulirus versicolor,Crabs & Lobster,1.000000,single,high,33.715,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Penaeus latisulcatus,Shrimps,1.000000,single,high,26.443,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,42.884683,51.839308
Alopias,Sharks,1.000000,single,high,23.784,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Platax,Unresolved,,,unresolved,21.906,,,,,,,,,,,,,,,,,,,,
Plectropomus laevis,Large Benthic Carnivores,1.000000,single,medium,14.524,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Cephalopholis argus,Large Benthic Carnivores,1.000000,single,medium,14.524,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Panulirus penicillatus,Crabs & Lobster,1.000000,single,high,11.216,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Loligo,Cephalopods,1.000000,single,high,8.744,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1875.159902,3182.729383
Priacanthidae,Med Benthic Carnivores,1.000000,single,high,4.056,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Scarus ghobban,Unresolved,,,unresolved,1.956,,,,,,,,,,,,,,,,,,,,
Trichiurus,Large Benthopelagics,1.000000,single,high,1.291,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Epinephelus coeruleopunctatus,Large Benthic Carnivores,1.000000,single,high,1.273,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Lamniformes,Sharks,1.000000,single,high,0.952,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Lophiidae,Large Benthic Carnivores,1.000000,single,medium,0.902,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Pristipomoides multidens,Large Benthic Carnivores,1.000000,single,medium,0.612,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,669.742152,1212.578059
Ruvettus pretiosus,Unresolved,,,unresolved,0.569,,,,,,,,,,,,,,,,,,,,
Lepturacanthus savala,Large Benthopelagics,1.000000,single,medium,0.318,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1212.403984,2057.246559
Mobula birostris,Skates & Rays,1.000000,single,high,0.272,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,937.014132,3360.569291
Gymnocranius grandoculis,Med Benthic Carnivores,1.000000,single,medium,0.181,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,123.709202,211.870923
Lepidocybium flavobrunneum,Unresolved,,,unresolved,0.144,,,,,,,,,,,,,,,,,,,,
Plotosus lineatus,Benthic Omnivores,1.000000,single,medium,0.016,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,33.183579,263.249625
Lampris guttatus,Unresolved,,,unresolved,0.01,,,,,,,,,,,,,,,,,,,,
Carcharhinus macloti,Sharks,1.000000,single,high,0.007,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1727.014600,4280.685883
Labridae,Unresolved,,,unresolved,0.001,,,,,,,,,,,,,,,,,,,,
Portunus,Crabs & Lobster,1.000000,single,high,0.001,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,40.041132,130.272812
Pomacanthidae,Unresolved,,,unresolved,0.0,,,,,,,,,,,,,,,,,,,,
Acanthuridae,Unresolved,,,unresolved,0.0,,,,,,,,,,,,,,,,,,,,
