functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,5,5,1128.9740678458002,1128.9740678458002,0.0,1.0,4379.732761303205,4944604.711605998,3.793678926867843,4311.8146335917745,4867926.906683154,76677.80492284335,1.015751634400585,0.015751634400584927
Large bathydemersals (>=90 cm),5,5,608.7961961883999,608.7961961883999,0.0,1.0,14465.525634395446,8806556.982085738,4.195511132253915,14369.969109146527,8748382.532993214,58174.449092524126,1.0066497376941541,0.00664973769415408
Large bathypelagics (>=90 cm),2,2,42.137356414900005,42.137356414900005,0.0,1.0,22152.894372407594,933464.4057917714,4.339991116209467,22152.800041935247,933460.4309550372,3.974836734123528,1.0000042581737825,4.25817378253175e-06
Large benthopelagics (>=90 cm),9,9,6468.236210026399,6468.236210026399,0.0,1.0,27599.285566895924,178518698.2746552,4.410887575217163,27394.73143634757,177195593.84053186,1323104.4341233373,1.0074669149804825,0.007466914980482372
Large demersals (>=90 cm),9,9,6006.0747995453,6006.0747995453,0.0,1.0,9132.129487358547,54848252.78020871,4.041239092272968,9051.97369096821,54366831.07147123,481421.70873747766,1.0088550628986375,0.008855062898637507
Large pelagics (>=90 cm),25,25,23408.2091660222,23408.2091660222,0.0,1.0,28677.149774898393,671280720.216168,4.391522203883495,25850.68872328428,605118328.7203697,66162391.49579835,1.1093379399624377,0.10933793996243758
Large rays (>=90 cm),10,10,9089.333247651499,9089.333247651499,0.0,1.0,3506.4188923150996,31871009.818112977,3.714920149174662,3405.591474059089,30954555.813083753,916454.0050292239,1.029606433720553,0.02960643372055304
Large reef assoc. fish (>=90 cm),14,14,1182.8073413186003,1182.8073413186003,0.0,1.0,3279.4008467400113,3878899.396650519,3.560210243995016,2142.4481618700847,2534103.4142544772,1344795.982396042,1.5306792038681165,0.5306792038681165
Large sharks (>=90 cm),27,27,21692.304022246804,21692.304022246804,0.0,1.0,11238.252136251353,243783582.01822895,4.021397854759408,8529.61124782934,185026920.37948996,58756661.63873899,1.3175573668860139,0.317557366886014
"Lobsters, crabs",8,8,1015.2373884796,1015.2373884796,0.0,1.0,2395.699589635433,2432203.794963126,3.5564888179999388,2118.6959469987164,2150979.34021329,281224.4547498361,1.1307425178346668,0.13074251783466692
Medium bathydemersals (30 - 89 cm),2,2,884.0317484727,884.0317484727,0.0,1.0,34607.08423334488,30593761.184345886,4.488501982637864,34565.72889248985,30557201.75006113,36559.43428475782,1.0011964261185886,0.0011964261185887116
Medium benthopelagics (30 - 89 cm),14,14,3223.4317297621,3223.4317297621,0.0,1.0,12263.139691030461,39529393.58657259,4.10872282449673,11080.048027222767,35715778.37823783,3813615.208334759,1.1067767631422658,0.10677676314226581
Medium demersals (30 - 89 cm),37,37,152028.97673790538,152028.97673790538,0.0,1.0,3664.630291214906,557129993.2961344,3.5893890072029437,2338.152151777717,355466879.0922979,201663114.20383644,1.567318999505082,0.5673189995050821
Medium pelagics (30 - 89 cm),15,15,4261.2009268325,4261.2009268325,0.0,1.0,10586.911811503294,45112958.42347178,3.9251654245522567,6393.342335447978,27243316.285368387,17869642.138103392,1.655927565899922,0.6559275658999221
Medium reef assoc. fish (30 - 89 cm),29,29,1547.1141481054,1547.1141481054,0.0,1.0,6161.179052704185,9532047.281449271,3.7742523048833774,4068.042338142787,6293725.856432478,3238321.4250167934,1.5145316937672268,0.5145316937672268
Other demersal invertebrates,7,7,3973.2032768271997,3973.2032768271997,0.0,1.0,26.768124634387718,106355.20051186817,2.0784048706608114,25.295139812238645,100502.73238978874,5852.46812207943,1.0582319304452468,0.05823193044524679
Shrimps,8,8,10854.241242929,10854.241242929,0.0,1.0,217.03077426143838,2355704.380973318,2.725137929570111,175.57237866729756,1905704.9536497288,449999.42732358933,1.2361327898433432,0.2361327898433431
Small benthopelagics (<30 cm),3,3,608.0292341077,608.0292341077,0.0,1.0,3990.2187418050603,2426169.645501921,3.179649620130363,685.1561113405368,416594.94562259654,2009574.6998793245,5.823809604497331,4.823809604497331
Small demersals (<30 cm),9,9,4492.856275167201,4492.856275167201,0.0,1.0,1953.289725677,8775850.00122753,3.504429365530371,1812.7492185308492,8144421.701780765,631428.2994467644,1.077528929931109,0.07752892993110899
Small pelagics (<30 cm),15,15,28576.717517410503,28576.717517410503,0.0,1.0,2098.163493042668,59958625.44602363,3.1828240086216777,691.7027630080273,19766594.46449274,40192030.98153089,3.033331085621699,2.033331085621699
Small reef assoc. fish (<30 cm),5,5,52.254157327799994,52.254157327799994,0.0,1.0,9851.12318343056,514762.1406825184,3.5682788921369872,2194.865317072985,114690.83759166337,400071.3030908551,4.488258621976751,3.4882586219767515
Small to medium flatfishes (<90 cm),2,2,999.6871411252,999.6871411252,0.0,1.0,1304.7484820514426,1304340.279909451,3.368495957037971,1206.380433589773,1206003.0067647395,98337.27314471151,1.0815398241904173,0.0815398241904173
Small to medium rays (<90 cm),3,3,62.5574697396,62.5574697396,0.0,1.0,1811.09919854066,113297.78330812114,3.5036843723176054,1808.7080356761116,113148.19820957971,149.58509854142903,1.0013220281092268,0.0013220281092267926
Small to medium sharks (<90 cm),1,1,10225.6885757543,10225.6885757543,0.0,1.0,2342.4357563948306,23953018.553605,3.5899999999999994,2342.4357563948274,23953018.55360497,2.9802322387695312e-08,1.0000000000000013,1.2441990274002444e-15
