commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,6,6,590.7311473911001,590.7311473911001,0.0,1.0,562.7259780553234,332419.7626834002,2.9492088307869455,343.54145973067494,202940.64068311502,129479.12200028516,1.6380147493594566,0.6380147493594566
Cod-likes,6,6,7446.672923409101,7446.672923409101,0.0,1.0,7209.325875260023,53685491.79133143,3.901907363072741,5963.051003533286,44404890.44891879,9280601.342412643,1.2089995324521428,0.20899953245214267
Crustaceans,16,16,11869.4786314086,11869.4786314086,0.0,1.0,403.37982186233927,4787908.175936444,2.79624623441564,217.2552252606104,2578706.2537926766,2209201.922143767,1.8567094134489128,0.8567094134489127
Flatfishes,2,2,999.6871411252,999.6871411252,0.0,1.0,1304.7484820514426,1304340.279909451,3.368495957037971,1206.380433589773,1206003.0067647395,98337.27314471151,1.0815398241904173,0.0815398241904173
Herring-likes,9,9,28634.4769196915,28634.4769196915,0.0,1.0,2118.8907826339628,60673329.21067926,3.1946357043076583,716.6166276185612,20519942.28381085,40153386.92686841,2.9567982390743524,1.956798239074352
Molluscs,7,7,3973.2032768271997,3973.2032768271997,0.0,1.0,26.768124634387718,106355.20051186817,2.0784048706608114,25.295139812238645,100502.73238978874,5852.46812207943,1.0582319304452468,0.05823193044524679
Other fishes & inverts,40,40,26800.5455220326,26800.5455220326,0.0,1.0,3298.9955689176095,88414880.92176023,3.4551262173780435,1563.8419250352829,41911816.70117119,46503064.22058904,2.109545418948388,1.1095454189483882
Perch-likes,121,121,150297.70461451498,150297.70461451498,0.0,1.0,5706.491638699112,857672594.6983986,3.6874578076365006,3136.6294793199168,471428210.96800476,386244383.7303938,1.8193068949719848,0.819306894971985
Scorpionfishes,1,1,0.8331538576,0.8331538576,0.0,1.0,4138.694671981463,3448.169431389923,3.78,4138.694671981463,3448.169431389923,0.0,1.0,0.0
Sharks & rays,41,41,41069.883315392195,41069.883315392195,0.0,1.0,7297.827117539569,299720908.1732551,3.8453709373209617,5033.996835979534,206745662.66373295,92975245.50952214,1.4497083242841435,0.4497083242841434
Tuna & billfishes,15,15,20748.883331556008,20748.883331556008,0.0,1.0,29688.46965761483,616002593.2182907,4.435186635225594,29463.263724515935,611329821.5868474,4672771.631443262,1.0076436180052757,0.007643618005275788
