functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,19509.115412387902,3.4351580965661377,272.36926356294975,5313683.3976366855
Jellyfish,8.7949411823,3.46,288.40315031266056,2536.4887437898756
Large bathypelagics (>=90 cm),318.4148023216,3.97,933.2543007969915,297161.98370405706
Large benthopelagics (>=90 cm),3532.9632334027,4.072715718035424,1182.2674097441045,4176907.2906761663
Large demersals (>=90 cm),33990.336118616295,4.469526671786154,2947.9945193512194,100203324.58858664
Large flatfishes (>=90 cm),3017.4145464633,4.0,1000.0,3017414.5464633
Large pelagics (>=90 cm),15164.232690875198,4.444886134797497,2785.3907871030783,42238314.0306511
Large rays (>=90 cm),10079.880202088298,3.7675272637088315,585.5004911368013,5901774.808922818
Large reef assoc. fish (>=90 cm),9417.149687220199,3.785454837965581,610.1756015340815,5746114.975136071
Large sharks (>=90 cm),17613.1412782589,4.361596088367995,2299.302377420602,40497937.614945635
"Lobsters, crabs",99172.00918992714,3.663902474935884,461.21399282767345,45739518.33522902
Medium bathydemersals (30 - 89 cm),1095.1165792192003,4.3159754465759805,2070.024313867465,2266917.9455031105
Medium benthopelagics (30 - 89 cm),322.0998936029,3.893178173806338,781.9485412736243,251865.54194717726
Medium demersals (30 - 89 cm),106581.0028539246,3.5836081124658996,383.3611617418212,40859017.073688895
Medium pelagics (30 - 89 cm),110810.3730409119,3.34058635960199,219.07174096438672,24275421.338985715
Medium reef assoc. fish (30 - 89 cm),8982.520159465801,3.6555993678152277,452.4799791984097,4064410.5349043813
Other demersal invertebrates,150162.47231688007,2.0281931979648005,10.670707071381866,1602339.7552079158
Shrimps,224.5302918049,2.7522861652966983,56.53093457212511,12692.90723548296
Small benthopelagics (<30 cm),5920.564073972,3.909898916828426,812.6413497601769,4811295.180414218
Small demersals (<30 cm),0.0018816443,4.49,3090.295432513592,5.814836785905235
Small pelagics (<30 cm),86185.1272344778,3.1600412758693044,144.55771536066464,12458725.091084307
Small to medium flatfishes (<90 cm),14613.094720272902,4.1035287486918,1269.1961577657457,18546883.672037274
Small to medium rays (<90 cm),4152.1981413873,3.610041685707785,407.4193820316732,1691686.0008370758
Small to medium sharks (<90 cm),6.1940139084,3.84,691.8309709189363,4285.210656133767
