year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,22,356.7631283708,356.7631283708,0.0,True
1951,22,392.0572007476,392.0572007476,0.0,True
1952,24,506.89160700869996,506.8916070087,5.684341886080802e-14,True
1953,20,258.0001995481,258.0001995481,0.0,True
1954,42,384.6580878037,384.6580878037,0.0,True
1955,41,173.2432966557,173.2432966557,0.0,True
1956,20,219.21130352199998,219.21130352199998,0.0,True
1957,38,232.25850676369998,232.25850676369998,0.0,True
1958,22,428.6242900038,428.62429000379996,-5.684341886080802e-14,True
1959,62,321.609627314,321.609627314,0.0,True
1960,78,285.2277171625,285.22771716249997,-5.684341886080802e-14,True
1961,110,1352.8304402812,1352.8304402812,0.0,True
1962,161,25245.8016762175,25245.801676217503,3.637978807091713e-12,True
1963,149,16063.1204931694,16063.1204931694,0.0,True
1964,218,15819.8928767055,15819.8928767055,0.0,True
1965,190,10042.1176467534,10042.1176467534,0.0,True
1966,202,9642.8402990737,9642.8402990737,0.0,True
1967,196,38959.6234662567,38959.6234662567,0.0,True
1968,204,38653.7559532042,38653.7559532042,0.0,True
1969,189,37574.8793262907,37574.8793262907,0.0,True
1970,291,31818.7776466485,31818.7776466485,0.0,True
1971,317,31414.8889608984,31414.8889608984,0.0,True
1972,344,34636.2808796755,34636.2808796755,0.0,True
1973,340,94190.5314170337,94190.53141703371,1.4551915228366852e-11,True
1974,333,62358.401173269696,62358.401173269696,0.0,True
1975,318,50284.9315987408,50284.9315987408,0.0,True
1976,348,54938.0798601597,54938.0798601597,0.0,True
1977,326,75154.1314620005,75154.1314620005,0.0,True
1978,227,112632.6458617446,112632.6458617446,0.0,True
1979,240,87213.297057068,87213.297057068,0.0,True
1980,242,395573.7235472408,395573.7235472408,0.0,True
1981,235,126180.60298367939,126180.6029836794,1.4551915228366852e-11,True
1982,264,126900.85124248509,126900.85124248509,0.0,True
1983,271,32545.1265741207,32545.1265741207,0.0,True
1984,256,56925.8479553347,56925.8479553347,0.0,True
1985,296,44678.5379842118,44678.5379842118,0.0,True
1986,279,67889.5180501539,67889.5180501539,0.0,True
1987,296,55971.154475268,55971.154475268,0.0,True
1988,324,53473.1647486171,53473.1647486171,0.0,True
1989,350,66865.4271129192,66865.4271129192,0.0,True
1990,292,104156.8997116092,104156.8997116092,0.0,True
1991,367,114499.6181309063,114499.6181309063,0.0,True
1992,318,113068.5864775212,113068.5864775212,0.0,True
1993,370,94808.8698209991,94808.8698209991,0.0,True
1994,365,57521.5383521099,57521.5383521099,0.0,True
1995,362,60386.9206562545,60386.9206562545,0.0,True
1996,377,88847.2963097269,88847.29630972691,1.4551915228366852e-11,True
1997,384,94563.1681941164,94563.1681941164,0.0,True
1998,394,82173.9072213785,82173.9072213785,0.0,True
1999,331,85640.5813080472,85640.5813080472,0.0,True
2000,306,103071.2846682666,103071.2846682666,0.0,True
2001,338,91263.5770072591,91263.5770072591,0.0,True
2002,315,75475.9354260765,75475.9354260765,0.0,True
2003,276,59598.1340996492,59598.1340996492,0.0,True
2004,318,50467.7533299657,50467.7533299657,0.0,True
2005,273,68274.0175147836,68274.0175147836,0.0,True
2006,291,57864.8290847554,57864.8290847554,0.0,True
2007,289,83032.1626186185,83032.1626186185,0.0,True
2008,297,70194.5386288219,70194.5386288219,0.0,True
2009,288,66545.0676445832,66545.0676445832,0.0,True
2010,315,47785.2934650007,47785.2934650007,0.0,True
2011,333,42246.1137296103,42246.1137296103,0.0,True
2012,343,27579.8000727746,27579.8000727746,0.0,True
2013,332,33335.5169410254,33335.5169410254,0.0,True
2014,339,59950.5867090587,59950.5867090587,0.0,True
2015,329,49966.7212182163,49966.7212182163,0.0,True
2016,421,27612.383940595202,27612.3839405952,-3.637978807091713e-12,True
2017,435,36019.4967158669,36019.4967158669,0.0,True
2018,382,27103.9178567724,27103.917856772397,-3.637978807091713e-12,True
2019,625,54847.9752029435,54847.9752029435,0.0,True
