functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,137072.35819004162,4.165846455022176,1465.0297875485528,200815087.7979358
Jellyfish,172.87413681450002,3.099098155632514,125.63138732397036,21718.417640439497
Large bathydemersals (>=90 cm),0.1560694697,3.84,691.8309709189363,107.9736927533545
Large benthopelagics (>=90 cm),141855.71670439272,3.9848764358463415,965.7760602100531,137000855.1970418
Large demersals (>=90 cm),99158.66617271109,4.183038464698302,1524.1877424465242,151136423.53779304
Large flatfishes (>=90 cm),3582.9937328958003,4.219522063370148,1657.7615536170817,5939749.25724561
Large pelagics (>=90 cm),58237.79661084361,4.396450896698246,2491.4426615333787,145096130.98995978
Large rays (>=90 cm),2134.1115997505,3.7200003316297785,524.807860995938,1119998.5437916792
Large reef assoc. fish (>=90 cm),2806.7963193941005,3.633580022052659,430.11047744778307,1207232.5050332767
Large sharks (>=90 cm),1627.0950654007002,4.015654177067446,1036.702574556065,1686813.6433483749
"Lobsters, crabs",55978.73337344289,3.377477002605479,238.4937501433939,13350578.050509553
Medium bathydemersals (30 - 89 cm),171.68634431729998,3.6389870272421168,435.49886475741783,74769.20804453529
Medium benthopelagics (30 - 89 cm),518604.12077382195,3.5647812907735807,367.09738494400864,190378216.55725688
Medium demersals (30 - 89 cm),506880.3516351972,3.4981452868137546,314.8801523033356,159606562.3224592
Medium pelagics (30 - 89 cm),603089.9486940901,3.230997482865494,170.2148642855143,102654873.76892233
Medium reef assoc. fish (30 - 89 cm),7800.966899621099,3.315633611450377,206.83956295448814,1613548.5841400565
Other demersal invertebrates,123909.2156161666,2.063984799584212,11.58736799366792,1435781.679151266
Shrimps,55273.29271971979,2.6651076748339477,46.24956739544203,2556365.876808676
Small bathydemersals (<30 cm),3849.9036484654,3.51,323.5936569296281,1245804.400433636
Small bathypelagics (<30 cm),682.8806398402,3.1000000000000005,125.89254117941688,85969.57907170893
Small benthopelagics (<30 cm),153.9063632043,3.62,416.8693834703355,64158.85074113806
Small demersals (<30 cm),43764.287900565,3.0174612948528208,104.10253253392835,4555973.204992775
Small pelagics (<30 cm),173588.117621307,3.150083892389855,141.2810429960813,24524710.309264693
Small to medium flatfishes (<90 cm),46545.85986429691,3.509844161264278,323.477562017302,15056541.27090175
