functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,73.97256824800002,3.6305447417498717,427.114919273461,31594.787515695112
Large benthopelagics (>=90 cm),102.291498013,3.6555882804741735,452.46842773731396,46283.673276836686
Large demersals (>=90 cm),55.480215744,4.114510775603591,1301.6996126163997,72218.57534183908
Large pelagics (>=90 cm),460.90356827489995,4.444935086422188,2785.704760903641,1283941.2644608652
Large rays (>=90 cm),26.526640455,4.0596634712181086,1147.2642777645697,30433.06700312599
Large reef assoc. fish (>=90 cm),310.992470781,4.276892571481576,1891.8755801632692,588359.061085213
Large sharks (>=90 cm),0.6254518910000001,4.227490761395748,1688.4599410494745,1056.0504630071425
"Lobsters, crabs",59.475878916,3.1522471789733246,141.98654090393381,8444.77431450405
Medium bathydemersals (30 - 89 cm),58.665648811000004,3.3499999999999996,223.87211385683378,13133.602810101218
Medium benthopelagics (30 - 89 cm),787.1188705440001,3.505426457465729,320.2037822218089,252038.4394063472
Medium demersals (30 - 89 cm),1032.7529225239998,3.2630688180769756,183.2604792963807,189262.79557648613
Medium pelagics (30 - 89 cm),693.780655247,4.135352544513537,1365.6913054262386,947490.2087437466
Medium reef assoc. fish (30 - 89 cm),802.831833301,3.212761441184183,163.21551555646244,131034.61157736262
Shrimps,52.861543181,2.7000330522532052,50.122537824668186,2649.554697560003
Small benthopelagics (<30 cm),74.77360979,3.439938366447562,275.3837860577118,20591.439761172183
Small demersals (<30 cm),50.977609459,3.222043423954272,166.74139245156877,8500.077585045923
Small pelagics (<30 cm),1764.007171701,3.163139390173845,145.59262964081563,256826.44283320635
Small reef assoc. fish (<30 cm),11.855130738999998,3.7552798763841624,569.2196401140752,6748.173252758889
Small to medium flatfishes (<90 cm),67.55346649500001,3.216672619386502,164.6920439080246,11125.51847013381
