year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,378,28365.5406914308,28365.5406914308,0.0,True
1951,384,34085.8010191883,34085.8010191883,0.0,True
1952,378,31364.0638838478,31364.063883847797,-3.637978807091713e-12,True
1953,391,34210.5143552216,34210.5143552216,0.0,True
1954,465,36277.8543077355,36277.8543077355,0.0,True
1955,462,42348.3111473808,42348.311147380795,-7.275957614183426e-12,True
1956,512,47403.6782699727,47403.6782699727,0.0,True
1957,501,48929.6648956797,48929.6648956797,0.0,True
1958,531,41594.0178564647,41594.0178564647,0.0,True
1959,606,48192.0948948903,48192.0948948903,0.0,True
1960,627,73737.4691961403,73737.4691961403,0.0,True
1961,629,81518.8024079772,81518.8024079772,0.0,True
1962,633,92633.68423019799,92633.684230198,1.4551915228366852e-11,True
1963,622,96555.6038625372,96555.6038625372,0.0,True
1964,657,115562.4783374309,115562.4783374309,0.0,True
1965,694,120632.9754503196,120632.9754503196,0.0,True
1966,683,135298.4013988489,135298.4013988489,0.0,True
1967,695,169241.2471635786,169241.2471635786,0.0,True
1968,677,182063.23879177502,182063.23879177502,0.0,True
1969,714,203398.05662911828,203398.0566291183,2.9103830456733704e-11,True
1970,745,271142.7555487609,271142.75554876094,5.820766091346741e-11,True
1971,713,297375.6751006265,297375.67510062654,5.820766091346741e-11,True
1972,731,319862.3605904342,319862.3605904342,0.0,True
1973,726,290507.2471112422,290507.2471112422,0.0,True
1974,737,299685.2165738282,299685.2165738282,0.0,True
1975,759,266267.9464550755,266267.9464550755,0.0,True
1976,754,271123.2422052328,271123.24220523285,5.820766091346741e-11,True
1977,691,223665.8776905551,223665.8776905551,0.0,True
1978,744,230172.1985994014,230172.1985994014,0.0,True
1979,776,228548.7296122472,228548.7296122472,0.0,True
1980,820,236693.12438266378,236693.12438266378,0.0,True
1981,877,259647.4653244521,259647.46532445212,2.9103830456733704e-11,True
1982,862,242633.41503827972,242633.4150382797,-2.9103830456733704e-11,True
1983,752,250822.7250823622,250822.7250823622,0.0,True
1984,848,335521.1548210635,335521.1548210635,0.0,True
1985,837,328928.7396701644,328928.7396701644,0.0,True
1986,835,338325.12510000536,338325.1251000054,5.820766091346741e-11,True
1987,826,278614.3942189875,278614.3942189875,0.0,True
1988,800,325006.0893528628,325006.08935286285,5.820766091346741e-11,True
1989,828,340964.35338519403,340964.35338519403,0.0,True
1990,842,438565.3483752145,438565.3483752145,0.0,True
1991,1016,367050.4291557268,367050.4291557268,0.0,True
1992,1043,385392.7269847305,385392.7269847305,0.0,True
1993,906,377897.2218010313,377897.2218010313,0.0,True
1994,842,307597.7387719021,307597.7387719021,0.0,True
1995,909,347201.7333841678,347201.7333841678,0.0,True
1996,870,425487.0135177017,425487.01351770177,5.820766091346741e-11,True
1997,876,398949.843724882,398949.843724882,0.0,True
1998,901,372078.1114560008,372078.1114560008,0.0,True
1999,796,334312.9271221525,334312.9271221525,0.0,True
2000,762,287135.1277768318,287135.1277768318,0.0,True
2001,806,299679.88955492043,299679.8895549204,-5.820766091346741e-11,True
2002,775,229584.2722849172,229584.2722849172,0.0,True
2003,814,278911.8757728764,278911.8757728764,0.0,True
2004,794,241949.2692967178,241949.26929671777,-2.9103830456733704e-11,True
2005,785,265346.5582387185,265346.5582387185,0.0,True
2006,787,259691.0956822025,259691.09568220252,2.9103830456733704e-11,True
2007,778,282666.7703749131,282666.7703749131,0.0,True
2008,775,250879.5367798577,250879.5367798577,0.0,True
2009,784,259304.5181775868,259304.5181775868,0.0,True
2010,806,277337.2495132896,277337.2495132896,0.0,True
2011,837,303316.3919689395,303316.3919689395,0.0,True
2012,853,308747.0758476391,308747.0758476391,0.0,True
2013,874,303617.5771740633,303617.5771740633,0.0,True
2014,875,312695.0671542845,312695.0671542845,0.0,True
2015,881,309404.69571327267,309404.69571327267,0.0,True
2016,890,319829.3224324904,319829.3224324904,0.0,True
2017,896,326042.5814845423,326042.5814845423,0.0,True
2018,865,344402.4755729067,344402.4755729067,0.0,True
2019,871,348828.221273396,348828.221273396,0.0,True
