year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,790,27172.1041805306,27172.1041805306,0.0,True
1951,719,29664.3689527678,29664.3689527678,0.0,True
1952,740,38991.8919900267,38991.8919900267,0.0,True
1953,758,40392.5322264841,40392.5322264841,0.0,True
1954,742,37701.3627081,37701.3627081,0.0,True
1955,666,45766.4555278779,45766.4555278779,0.0,True
1956,697,42246.8610766248,42246.8610766248,0.0,True
1957,734,21052.6540056775,21052.6540056775,0.0,True
1958,858,19524.774376728,19524.774376728,0.0,True
1959,828,24930.742211329598,24930.7422113296,3.637978807091713e-12,True
1960,845,17777.8971007556,17777.8971007556,0.0,True
1961,1020,21234.2735479359,21234.2735479359,0.0,True
1962,950,15187.3749275066,15187.3749275066,0.0,True
1963,945,20544.3441158988,20544.3441158988,0.0,True
1964,1039,27168.7474916888,27168.747491688802,3.637978807091713e-12,True
1965,1049,16892.7498582355,16892.7498582355,0.0,True
1966,1068,18125.9940894853,18125.9940894853,0.0,True
1967,981,17000.091489395,17000.091489395,0.0,True
1968,972,14977.8404147659,14977.8404147659,0.0,True
1969,956,20251.9513075832,20251.9513075832,0.0,True
1970,997,22981.4586855269,22981.4586855269,0.0,True
1971,1080,16662.499745997302,16662.499745997302,0.0,True
1972,1069,16971.3001137715,16971.3001137715,0.0,True
1973,1311,24055.563313732,24055.563313732,0.0,True
1974,1215,18400.7260731298,18400.7260731298,0.0,True
1975,1204,22975.310268647,22975.310268647,0.0,True
1976,1328,21705.8277789128,21705.8277789128,0.0,True
1977,1227,13618.1508322017,13618.1508322017,0.0,True
1978,1206,11088.2232955401,11088.2232955401,0.0,True
1979,897,15028.8796604329,15028.8796604329,0.0,True
1980,1030,16506.3620778807,16506.362077880698,-3.637978807091713e-12,True
1981,853,18343.4836828872,18343.4836828872,0.0,True
1982,926,26430.0337289988,26430.0337289988,0.0,True
1983,884,18703.5575809051,18703.5575809051,0.0,True
1984,838,16965.9849579328,16965.9849579328,0.0,True
1985,882,15023.9819279346,15023.9819279346,0.0,True
1986,816,11651.951114933301,11651.951114933301,0.0,True
1987,907,13328.0722799124,13328.0722799124,0.0,True
1988,966,13519.1810036368,13519.1810036368,0.0,True
1989,881,14699.5846661984,14699.5846661984,0.0,True
1990,900,10396.5092608322,10396.5092608322,0.0,True
1991,911,9024.4984092256,9024.4984092256,0.0,True
1992,878,10984.8072575473,10984.8072575473,0.0,True
1993,916,10539.2398430021,10539.2398430021,0.0,True
1994,1251,11343.4898234332,11343.4898234332,0.0,True
1995,979,10808.240884401,10808.240884401,0.0,True
1996,990,7917.4971359122,7917.4971359122,0.0,True
1997,1095,8244.8109206213,8244.8109206213,0.0,True
1998,1114,8387.5618581004,8387.5618581004,0.0,True
1999,1098,11091.340137155401,11091.3401371554,-1.8189894035458565e-12,True
2000,1103,8439.3924968602,8439.3924968602,0.0,True
2001,1123,8473.4791141374,8473.4791141374,0.0,True
2002,1102,6582.4194850661,6582.4194850661,0.0,True
2003,1042,9506.9168008014,9506.9168008014,0.0,True
2004,1058,7559.4528623343995,7559.4528623344,9.094947017729282e-13,True
2005,955,7875.3000157836,7875.3000157836,0.0,True
2006,1550,7832.1764037632,7832.1764037632,0.0,True
2007,1452,5260.5879043757,5260.5879043756995,-9.094947017729282e-13,True
2008,1514,5520.4268020273,5520.4268020273,0.0,True
2009,1572,7902.5575864432,7902.5575864432,0.0,True
2010,1344,10115.2534247411,10115.2534247411,0.0,True
2011,1553,6658.8173453184,6658.8173453184,0.0,True
2012,1411,4655.2111816981,4655.2111816981005,9.094947017729282e-13,True
2013,1441,6683.6594317095,6683.6594317095,0.0,True
2014,1456,6673.0443781364,6673.0443781364,0.0,True
2015,1850,6605.8450448322,6605.8450448322,0.0,True
2016,1799,6353.0227771976,6353.0227771976,0.0,True
2017,1674,5354.8313657633,5354.8313657633,0.0,True
2018,1615,5388.5520775099,5388.552077509899,-9.094947017729282e-13,True
2019,1738,4482.8223030263,4482.8223030263,0.0,True
