year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1961,14,10.9316525194,10.9316525194,0.0,True
1963,61,1540.0687309753,1540.0687309753,0.0,True
1975,6,29.2210082727,29.2210082727,0.0,True
1978,17,101.72565200540001,101.72565200540001,0.0,True
1980,14,188.56214937840002,188.56214937840002,0.0,True
1982,6,96.6419151966,96.6419151966,0.0,True
1983,19,0.3871799307,0.38717993069999995,-5.551115123125783e-17,True
1984,19,0.2512418212,0.2512418212,0.0,True
1985,16,49.88894925329999,49.8889492533,7.105427357601002e-15,True
1986,150,2945.5023116499,2945.5023116499,0.0,True
1987,6,28.576777823500002,28.576777823500002,0.0,True
1988,62,135.0257810497,135.0257810497,0.0,True
1990,40,1854.2888146083,1854.2888146083,0.0,True
1993,51,447.2335791662,447.2335791662,0.0,True
1995,94,12139.7545403673,12139.754540367301,1.8189894035458565e-12,True
1996,19,3470.3557334144,3470.3557334144,0.0,True
1997,103,498.9009732799,498.9009732799,0.0,True
1998,62,134.0045704331,134.0045704331,0.0,True
1999,251,1976.4597756611,1976.4597756611001,2.2737367544323206e-13,True
2000,311,371.87997787349997,371.87997787349997,0.0,True
2001,51,56.954795063599995,56.954795063599995,0.0,True
2002,350,2014.3638898414001,2014.3638898414,-2.2737367544323206e-13,True
2003,77,83.6991002974,83.69910029740001,1.4210854715202004e-14,True
2004,79,537.6082021708,537.6082021708,0.0,True
2005,287,344.0832493468,344.0832493468,0.0,True
2006,74,114.5146154588,114.5146154588,0.0,True
2007,75,214.14577467860002,214.1457746786,-2.842170943040401e-14,True
2010,76,119.6739226955,119.6739226955,0.0,True
2011,82,420.7063508063,420.7063508063,0.0,True
2014,15,2.3766617314,2.3766617314,0.0,True
2016,11,0.2978413712,0.2978413712,0.0,True
2019,77,402.2913954087,402.2913954087,0.0,True
