year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,249,11670.1011502214,11670.1011502214,0.0,True
1951,133,10936.573790973,10936.573790973,0.0,True
1952,238,11711.9371698275,11711.937169827499,-1.8189894035458565e-12,True
1953,238,11961.5772002133,11961.5772002133,0.0,True
1954,236,11469.71316409,11469.71316409,0.0,True
1955,132,12466.4199428855,12466.4199428855,0.0,True
1956,236,16963.531175830998,16963.531175830998,0.0,True
1957,129,18194.8607759466,18194.8607759466,0.0,True
1958,129,16008.017939568,16008.017939568,0.0,True
1959,144,19036.720507614402,19036.720507614402,0.0,True
1960,198,25421.337128264,25421.337128264,0.0,True
1961,266,24726.5447137224,24726.5447137224,0.0,True
1962,279,32237.0751302774,32237.0751302774,0.0,True
1963,302,33814.0517704791,33814.0517704791,0.0,True
1964,330,34654.0071465957,34654.0071465957,0.0,True
1965,307,36127.2419591766,36127.2419591766,0.0,True
1966,331,39719.6156719793,39719.6156719793,0.0,True
1967,191,40107.940561713,40107.940561713,0.0,True
1968,191,40562.582097334096,40562.582097334096,0.0,True
1969,223,45623.3868469643,45623.3868469643,0.0,True
1970,223,40688.1593392001,40688.1593392001,0.0,True
1971,229,54976.1621658457,54976.1621658457,0.0,True
1972,238,66772.368975999,66772.368975999,0.0,True
1973,368,65001.1281705186,65001.1281705186,0.0,True
1974,388,71765.4417860933,71765.4417860933,0.0,True
1975,221,71184.6273790419,71184.6273790419,0.0,True
1976,225,72114.1237197405,72114.1237197405,0.0,True
1977,198,63258.0412871207,63258.0412871207,0.0,True
1978,195,67100.6904563766,67100.6904563766,0.0,True
1979,339,65323.0872026481,65323.0872026481,0.0,True
1980,381,65204.1122391253,65204.1122391253,0.0,True
1981,373,57323.8875886301,57323.8875886301,0.0,True
1982,384,71158.8256955501,71158.8256955501,0.0,True
1983,352,71147.4336798744,71147.4336798744,0.0,True
1984,368,74704.9523632103,74704.9523632103,0.0,True
1985,366,77341.6434813958,77341.6434813958,0.0,True
1986,367,76934.2090915906,76934.2090915906,0.0,True
1987,368,76213.9120327241,76213.9120327241,0.0,True
1988,220,75269.1597972238,75269.1597972238,0.0,True
1989,223,72692.8710970029,72692.8710970029,0.0,True
1990,366,60138.8574240561,60138.8574240561,0.0,True
1991,381,60096.7320601188,60096.732060118804,7.275957614183426e-12,True
1992,229,56917.5636837843,56917.5636837843,0.0,True
1993,396,45862.3023755245,45862.3023755245,0.0,True
1994,227,55332.217395393105,55332.217395393105,0.0,True
1995,374,54632.1034683042,54632.1034683042,0.0,True
1996,391,53336.350205193,53336.350205193,0.0,True
1997,410,62035.8352844159,62035.8352844159,0.0,True
1998,395,56610.7227173441,56610.7227173441,0.0,True
1999,370,60678.5352785563,60678.5352785563,0.0,True
2000,363,65633.8209496582,65633.8209496582,0.0,True
2001,361,48508.7604794487,48508.7604794487,0.0,True
2002,368,37487.1704437556,37487.1704437556,0.0,True
2003,364,38205.2579653793,38205.2579653793,0.0,True
2004,364,37363.5857986193,37363.5857986193,0.0,True
2005,328,33827.9009601432,33827.900960143204,7.275957614183426e-12,True
2006,328,33411.6397099244,33411.6397099244,0.0,True
2007,321,33224.6173033053,33224.6173033053,0.0,True
2008,309,32976.8972219234,32976.8972219234,0.0,True
2009,300,32864.419259164104,32864.4192591641,-7.275957614183426e-12,True
2010,303,28952.2516206398,28952.2516206398,0.0,True
2011,339,29429.9933906096,29429.993390609598,-3.637978807091713e-12,True
2012,337,27462.4344120371,27462.4344120371,0.0,True
2013,322,27644.3433098526,27644.3433098526,0.0,True
2014,322,27653.329557947,27653.329557947,0.0,True
2015,295,31368.9334451916,31368.9334451916,0.0,True
2016,295,29637.184905517,29637.184905517,0.0,True
2017,292,27230.1035092199,27230.1035092199,0.0,True
2018,280,28154.0558381075,28154.0558381075,0.0,True
2019,280,24306.839375778498,24306.839375778498,0.0,True
