functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,98777.7110973716,3.8392088946281477,690.5718874278163,68213110.38831146
Jellyfish,3392.8256918604,3.46,288.40315031266056,978501.6179942716
Large benthopelagics (>=90 cm),9834.0982007401,4.304050738881705,2013.9595282035193,19805475.77266961
Large demersals (>=90 cm),3076.1890395431,4.373915859882685,2365.461369124072,7276606.337162086
Large pelagics (>=90 cm),37447.9265079803,4.416864761116428,2611.348056504821,97789570.10674973
Large rays (>=90 cm),2053.6462714548998,3.72,524.8074602497728,1077768.8839736616
Large sharks (>=90 cm),464.2264509799,4.05,1122.018454301963,520870.6449745534
"Lobsters, crabs",41434.592468290495,2.4965136033689537,31.36993388395404,1299800.4262388528
Medium benthopelagics (30 - 89 cm),7476.726157072801,2.955842435883567,90.33216848339337,675388.8869248945
Medium demersals (30 - 89 cm),213360.0982276743,3.833027931596131,680.8131436992243,145258359.2143582
Medium pelagics (30 - 89 cm),228922.37974357037,3.788913840709162,615.0548404298831,140799817.74401078
Medium reef assoc. fish (30 - 89 cm),29989.367838603102,3.7886521700055296,614.6843697837035,18433995.670083415
Other demersal invertebrates,37459.9047493989,2.0373128001525522,10.897146766235005,408206.0799033835
Shrimps,65559.43060426641,2.9047731856808308,80.31065827831677,5265121.028180262
Small benthopelagics (<30 cm),149638.6218022583,3.24,173.78008287493762,26004212.098087896
Small demersals (<30 cm),140576.7668581577,3.511404665133438,324.64197003007405,45637118.53329074
Small pelagics (<30 cm),245161.082392387,3.027749918085653,106.5982114772381,26133732.906852264
Small reef assoc. fish (<30 cm),11924.480544337,3.3,199.52623149688787,2379246.66556952
Small to medium flatfishes (<90 cm),416.2367967645,4.39,2454.7089156850284,1021740.1760539954
