year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,5480,1996407.0021252362,1996407.0021252362,0.0,True
1951,5602,2261017.079140264,2261017.079140264,0.0,True
1952,5626,2028412.7737024568,2028412.7737024568,0.0,True
1953,5739,2417414.899343653,2417414.899343653,0.0,True
1954,5734,2466617.1155388635,2466617.1155388635,0.0,True
1955,5734,2191330.1221431363,2191330.1221431363,0.0,True
1956,5709,2331922.8834604626,2331922.8834604626,0.0,True
1957,5859,2518664.0440370482,2518664.044037048,-4.656612873077393e-10,True
1958,5950,2364800.9036041903,2364800.9036041903,0.0,True
1959,5839,2552606.628785661,2552606.628785661,0.0,True
1960,6059,2273193.719259737,2273193.719259737,0.0,True
1961,6357,2297647.7800894524,2297647.7800894524,0.0,True
1962,5930,2407667.269881275,2407667.269881275,0.0,True
1963,5947,2805937.800721012,2805937.800721012,0.0,True
1964,6037,3212869.776633852,3212869.776633852,0.0,True
1965,6110,3392526.824536959,3392526.824536959,0.0,True
1966,6114,3812733.1271760636,3812733.1271760636,0.0,True
1967,5925,3995768.009931999,3995768.0099319983,-4.656612873077393e-10,True
1968,5989,4438474.309987675,4438474.309987675,0.0,True
1969,5933,4451392.268463642,4451392.268463642,0.0,True
1970,6512,4510986.321175249,4510986.321175249,0.0,True
1971,6979,3913002.2462688317,3913002.246268831,-4.656612873077393e-10,True
1972,7082,3860804.938160412,3860804.938160412,0.0,True
1973,7821,4120717.819772185,4120717.8197721844,-4.656612873077393e-10,True
1974,7777,4550873.469245153,4550873.469245153,0.0,True
1975,7806,4365254.671200156,4365254.671200156,0.0,True
1976,7683,4332136.823161464,4332136.823161464,0.0,True
1977,7634,3659875.3888855837,3659875.3888855837,0.0,True
1978,7684,3367591.6610453334,3367591.661045334,4.656612873077393e-10,True
1979,7505,3147351.2585360855,3147351.2585360855,0.0,True
1980,7641,3485604.579238135,3485604.5792381344,-4.656612873077393e-10,True
1981,7298,3336360.6267234557,3336360.6267234557,0.0,True
1982,7754,3573503.114216016,3573503.114216016,0.0,True
1983,8062,3537771.3767483453,3537771.376748346,4.656612873077393e-10,True
1984,7720,3538649.6366616143,3538649.6366616143,0.0,True
1985,8089,3581293.84596821,3581293.84596821,0.0,True
1986,8091,3625910.124554712,3625910.124554712,0.0,True
1987,8408,3588653.295829803,3588653.295829803,0.0,True
1988,8357,3750701.871583175,3750701.871583175,0.0,True
1989,8408,3736276.666327027,3736276.666327027,0.0,True
1990,8488,3151470.837242758,3151470.837242758,0.0,True
1991,8686,3478072.351410143,3478072.351410143,0.0,True
1992,8623,3744505.0788266966,3744505.0788266966,0.0,True
1993,8667,3402915.608646724,3402915.608646724,0.0,True
1994,9135,3563060.0340887825,3563060.0340887825,0.0,True
1995,8806,3873904.940664003,3873904.940664003,0.0,True
1996,8647,2767258.129677987,2767258.129677987,0.0,True
1997,8919,3041601.754402849,3041601.754402849,0.0,True
1998,8854,2946400.82961497,2946400.82961497,0.0,True
1999,8945,2824841.6470924546,2824841.6470924546,0.0,True
2000,8885,2903859.0411857516,2903859.041185752,4.656612873077393e-10,True
2001,8575,2793638.4537960975,2793638.4537960975,0.0,True
2002,8823,2937997.852453062,2937997.852453062,0.0,True
2003,8656,2430082.6013557496,2430082.6013557496,0.0,True
2004,8719,2485641.721081873,2485641.721081873,0.0,True
2005,8788,2221340.5468874453,2221340.5468874453,0.0,True
2006,8748,2136116.5876196106,2136116.5876196106,0.0,True
2007,8631,1746936.8177428318,1746936.8177428318,0.0,True
2008,8737,1687376.2131756023,1687376.2131756023,0.0,True
2009,9014,1855807.9072717328,1855807.9072717328,0.0,True
2010,8367,1876148.3879640205,1876148.3879640205,0.0,True
2011,9296,1798382.18292993,1798382.18292993,0.0,True
2012,8858,1544003.214621548,1544003.214621548,0.0,True
2013,8720,1952173.8876976168,1952173.8876976168,0.0,True
2014,8523,2086220.078205016,2086220.078205016,0.0,True
2015,12653,2143323.8120167446,2143323.8120167446,0.0,True
2016,12743,1941906.1096683617,1941906.1096683615,-2.3283064365386963e-10,True
2017,12638,2206873.557573661,2206873.557573661,0.0,True
2018,13672,2241269.008368362,2241269.008368362,0.0,True
2019,13340,2717260.6982051707,2717260.6982051707,0.0,True
