unit_id,year,match_method,tl_source,match_confidence,taxa_count,catch_tonnes
EEZ_662,1950,exact_2020_supplement,2020 supplement MeanTL,high,6,89.1311234441
EEZ_662,1950,exact_sea_around_us,Sea Around Us exploited organisms,high,18,1000.7729387887
EEZ_662,1951,exact_2020_supplement,2020 supplement MeanTL,high,6,66.5486139011
EEZ_662,1951,exact_sea_around_us,Sea Around Us exploited organisms,high,18,973.1903738103
EEZ_662,1952,exact_2020_supplement,2020 supplement MeanTL,high,6,68.1028631015
EEZ_662,1952,exact_sea_around_us,Sea Around Us exploited organisms,high,18,800.569521725
EEZ_662,1953,exact_2020_supplement,2020 supplement MeanTL,high,5,91.961250401
EEZ_662,1953,exact_sea_around_us,Sea Around Us exploited organisms,high,18,772.1926717415
EEZ_662,1954,exact_2020_supplement,2020 supplement MeanTL,high,5,95.436467562
EEZ_662,1954,exact_sea_around_us,Sea Around Us exploited organisms,high,18,786.977964576
EEZ_662,1955,exact_2020_supplement,2020 supplement MeanTL,high,5,74.5246462119
EEZ_662,1955,exact_sea_around_us,Sea Around Us exploited organisms,high,18,993.3883118752
EEZ_662,1956,exact_2020_supplement,2020 supplement MeanTL,high,11,85.2079077067
EEZ_662,1956,exact_sea_around_us,Sea Around Us exploited organisms,high,16,1004.094214105
EEZ_662,1957,exact_2020_supplement,2020 supplement MeanTL,high,6,98.4386591788
EEZ_662,1957,exact_sea_around_us,Sea Around Us exploited organisms,high,17,992.4023154619
EEZ_662,1958,exact_2020_supplement,2020 supplement MeanTL,high,6,107.638280912
EEZ_662,1958,exact_sea_around_us,Sea Around Us exploited organisms,high,17,995.2839404073999
EEZ_662,1959,exact_2020_supplement,2020 supplement MeanTL,high,7,122.5491985589
EEZ_662,1959,exact_sea_around_us,Sea Around Us exploited organisms,high,17,1000.1726331361999
EEZ_662,1960,exact_2020_supplement,2020 supplement MeanTL,high,8,124.75656148489999
EEZ_662,1960,exact_sea_around_us,Sea Around Us exploited organisms,high,20,1005.2679258829
EEZ_662,1961,exact_2020_supplement,2020 supplement MeanTL,high,9,101.2696021534
EEZ_662,1961,exact_sea_around_us,Sea Around Us exploited organisms,high,22,813.0100921101
EEZ_662,1962,exact_2020_supplement,2020 supplement MeanTL,high,7,128.5587429813
EEZ_662,1962,exact_sea_around_us,Sea Around Us exploited organisms,high,22,995.6467952059
EEZ_662,1963,exact_2020_supplement,2020 supplement MeanTL,high,15,133.4426053101
EEZ_662,1963,exact_sea_around_us,Sea Around Us exploited organisms,high,25,1006.6141770372
EEZ_662,1964,exact_2020_supplement,2020 supplement MeanTL,high,14,133.2607914464
EEZ_662,1964,exact_sea_around_us,Sea Around Us exploited organisms,high,27,835.7213001975
EEZ_662,1965,exact_2020_supplement,2020 supplement MeanTL,high,14,139.1960104801
EEZ_662,1965,exact_sea_around_us,Sea Around Us exploited organisms,high,28,869.2852753225001
EEZ_662,1966,exact_2020_supplement,2020 supplement MeanTL,high,15,175.259640115
EEZ_662,1966,exact_sea_around_us,Sea Around Us exploited organisms,high,27,1092.4349439136
EEZ_662,1967,exact_2020_supplement,2020 supplement MeanTL,high,13,177.3919194159
EEZ_662,1967,exact_sea_around_us,Sea Around Us exploited organisms,high,27,1139.7754314874
EEZ_662,1968,exact_2020_supplement,2020 supplement MeanTL,high,17,197.95902696009998
EEZ_662,1968,exact_sea_around_us,Sea Around Us exploited organisms,high,24,1190.5354678376
EEZ_662,1969,exact_2020_supplement,2020 supplement MeanTL,high,16,226.9487432079
EEZ_662,1969,exact_sea_around_us,Sea Around Us exploited organisms,high,24,1199.4625528086
EEZ_662,1970,exact_2020_supplement,2020 supplement MeanTL,high,16,261.3791013919
EEZ_662,1970,exact_sea_around_us,Sea Around Us exploited organisms,high,21,1438.3929837213
EEZ_662,1971,exact_2020_supplement,2020 supplement MeanTL,high,16,327.0289333098
