system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,919,France (Atlantic Coast),256065.0385529952,256923.77916383347,100.33536035051523,common mask,1,65898821.806599796,65852696.48287467,65852696.48287467,65898821.806599796,65898821.806599796,65898821.806599796,65898821.806599796,65898821.806599796,,,Antoine-Morel,Antoine-Morel,705.0736730738432
EEZ,eez,920,Honduras (Pacific),465.30159030747114,624.3142126114731,134.17409817983352,common mask,1,760530.1048027762,1018348.4505481045,1018348.4505481045,760530.1048027762,760530.1048027762,760530.1048027762,760530.1048027762,760530.1048027762,,,Antoine-Morel,Antoine-Morel,4478.050722694631
EEZ,eez,921,Honduras (Caribbean),209652.6429880731,210023.5056834175,100.1768938803054,common mask,1,39766298.136306755,39870667.53954812,39870667.53954812,39766298.136306755,39766298.136306755,39766298.136306755,39766298.136306755,39766298.136306755,,,Antoine-Morel,Antoine-Morel,519.6631936735315
EEZ,eez,922,Iran (Persian Gulf),97859.75434332725,98708.91055989252,100.86772772143503,common mask,1,63650119.81735708,64224336.28201292,64224336.28201292,63650119.81735708,63650119.81735708,63650119.81735708,63650119.81735708,63650119.81735708,,,Antoine-Morel,Antoine-Morel,1781.9775972333412
EEZ,eez,923,Iran (Sea of Oman),64146.17572070393,64398.82258847466,100.39386115373543,common mask,1,46771129.30773105,47001237.991160445,47001237.991160445,46771129.30773105,46771129.30773105,46771129.30773105,46771129.30773105,46771129.30773105,,,Antoine-Morel,Antoine-Morel,1997.6261851225972
EEZ,eez,924,Canada (Arctic),2065364.9675235564,1741180.8994224954,84.30378779544378,common mask,1,188723283.45882282,106462286.03315103,106462286.03315103,188723283.45882282,188723283.45882282,188723283.45882282,188723283.45882282,188723283.45882282,,,Antoine-Morel,Antoine-Morel,250.34320800355613
EEZ,eez,925,Canada (Pacific),440607.77066869807,444982.88348576316,100.99297223251989,common mask,1,90852169.9471058,91189779.32168962,91189779.32168962,90852169.9471058,90852169.9471058,90852169.9471058,90852169.9471058,90852169.9471058,,,Antoine-Morel,Antoine-Morel,564.924341374736
EEZ,eez,926,Canada (East Coast),2238970.882785482,2242391.7031053514,100.15278538663324,common mask,1,378999643.776761,352095638.55467486,352095638.55467486,378999643.776761,378999643.776761,378999643.776761,378999643.776761,378999643.776761,,,Antoine-Morel,Antoine-Morel,463.764489486203
EEZ,eez,927,Colombia (Caribbean),423597.5790143513,423949.0612990257,100.08297551782337,common mask,1,93520786.89785565,92846698.63169612,92846698.63169612,93520786.89785565,93520786.89785565,93520786.89785565,93520786.89785565,93520786.89785565,,,Antoine-Morel,Antoine-Morel,604.869684484309
EEZ,eez,928,Colombia (Pacific),327308.71305152535,327747.75963258685,100.13413837259883,common mask,1,97477420.16152231,97838887.31366938,97838887.31366938,97477420.16152231,97477420.16152231,97477420.16152231,97477420.16152231,97477420.16152231,,,Antoine-Morel,Antoine-Morel,815.9313041508308
EEZ,eez,929,Costa Rica (Caribbean),20344.30980854166,20448.635084180205,100.5127983039009,common mask,1,4702930.406858857,4763029.868918754,4763029.868918754,4702930.406858857,4702930.406858857,4702930.406858857,4702930.406858857,4702930.406858857,,,Antoine-Morel,Antoine-Morel,633.3338885401496
EEZ,eez,931,Denmark (Baltic Sea),28041.326718232092,28791.119670189153,102.67388543877118,common mask,1,14719892.544110855,14516552.97345597,14516552.97345597,14719892.544110855,14719892.544110855,14719892.544110855,14719892.544110855,14719892.544110855,,,Antoine-Morel,Antoine-Morel,1438.1799095607826
EEZ,eez,932,Denmark (North Sea),73965.62936597154,74590.01291987838,100.84415364171036,common mask,1,28394204.755692035,27487509.96688668,27487509.96688668,28394204.755692035,28394204.755692035,28394204.755692035,28394204.755692035,28394204.755692035,,,Antoine-Morel,Antoine-Morel,1051.7363600262352
EEZ,eez,933,Egypt (Mediterranean),169823.97279769584,170098.88260229988,100.16187926832424,common mask,1,26599338.915488165,26740099.412880406,26740099.412880406,26599338.915488165,26599338.915488165,26599338.915488165,26599338.915488165,26599338.915488165,,,Antoine-Morel,Antoine-Morel,429.12022335702005
EEZ,eez,934,Egypt (Red Sea),90355.99796485499,91084.76043503836,100.80654575965929,common mask,1,20284885.5336549,20517560.366609853,20517560.366609853,20284885.5336549,20284885.5336549,20284885.5336549,20284885.5336549,20284885.5336549,,,Antoine-Morel,Antoine-Morel,615.0674012913347
EEZ,eez,935,Guatemala (Caribbean),1412.8319163141791,1492.8169825464722,105.66132922881297,common mask,1,1220235.7061365058,1293457.8924994734,1293457.8924994734,1220235.7061365058,1220235.7061365058,1220235.7061365058,1220235.7061365058,1220235.7061365058,,,Antoine-Morel,Antoine-Morel,2366.2485855948303
EEZ,eez,936,Guatemala (Pacific),107710.89994286827,107818.85331268099,100.10022511172963,common mask,1,42936507.355747744,43040685.678083986,43040685.678083986,42936507.355747744,42936507.355747744,42936507.355747744,42936507.355747744,42936507.355747744,,,Antoine-Morel,Antoine-Morel,1092.1296432438246
EEZ,eez,937,Indonesia (Central),1001820.854787587,1005721.266099243,100.38933221374026,common mask,1,376622402.8533184,379752734.2321637,379752734.2321637,376622402.8533184,376622402.8533184,376622402.8533184,376622402.8533184,376622402.8533184,,,Antoine-Morel,Antoine-Morel,1029.96677965634
EEZ,eez,939,Israel (Mediterranean),25660.19969547132,25714.8171152977,100.21284877153944,common mask,1,3886966.386152293,3907299.836605812,3907299.836605812,3886966.386152293,3886966.386152293,3886966.386152293,3886966.386152293,3886966.386152293,,,Antoine-Morel,Antoine-Morel,415.009356986382
EEZ,eez,940,Israel (Red Sea),14.542639315435713,20.749519255714382,142.6805602865404,common mask,1,4068.4330191018194,5977.5299901543785,5977.5299901543785,4068.4330191018194,4068.4330191018194,4068.4330191018194,4068.4330191018194,4068.4330191018194,,,Antoine-Morel,Antoine-Morel,766.4627851510262
