commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cod-likes,17,17,54335.454490040705,54335.454490040705,0.0,1.0,1281.7566192710995,69644828.45371325,4.099879628789628,1258.576530140644,68385327.77569032,1259500.678022936,1.018417703314287,0.018417703314287024
Crustaceans,9,9,198938.11354446295,198938.11354446295,0.0,1.0,314.5342258495164,62572845.53567085,3.3220465289542496,209.9164769533079,41760387.92699081,20812457.60868004,1.498377975919817,0.498377975919817
Flatfishes,7,7,36567.0714180516,36567.0714180516,0.0,1.0,1890.475264459271,69129144.00954215,4.185022559803227,1531.166997412843,55990292.94735906,13138851.06218309,1.2346630169364532,0.23466301693645308
Herring-likes,3,3,11344.2640213873,11344.2640213873,0.0,1.0,239.85816688178113,2721014.3727929005,3.379925171009269,239.8419635428516,2720830.557838056,183.8149548447691,1.0000675583984144,6.755839841449979e-05
Molluscs,6,6,84156.7897566199,84156.7897566199,0.0,1.0,14.612044631571262,1229702.7679734891,2.0971846010055635,12.507905776870876,1052625.1967597338,177077.5712137553,1.1682247126126641,0.16822471261266417
Other fishes & inverts,22,22,24468.44695543669,24468.44695543669,0.0,1.0,196.4041247358553,4805703.907928247,3.221365771004841,166.48141980036706,4073541.789451069,732162.1184771778,1.1797360028006096,0.17973600280060964
Perch-likes,15,15,1844.120792624,1844.120792624,0.0,1.0,534.7104405759342,986070.64149922,3.5834704184250734,383.2396354906417,706740.180365935,279330.4611332851,1.3952378383080664,0.39523783830806636
"Salmon, smelts, etc",8,8,32416.7718722394,32416.7718722394,0.0,1.0,665.9100349367754,21586653.689980417,3.431154764886374,269.87009683513344,8748317.364243677,12838336.32573674,2.4675206432507677,1.4675206432507677
Scorpionfishes,7,7,61318.9033440854,61318.9033440854,0.0,1.0,616.0262959659838,37774056.8997531,3.7894828924382464,615.8612688664917,37763937.6189902,10119.280762903392,1.0002679614839163,0.0002679614839161992
Sharks & rays,9,9,1189.3979373784,1189.3979373784,0.0,1.0,1285.6161421138038,1529109.1876905342,4.059042119713747,1145.624043517871,1362602.8743712583,166506.31331927585,1.122197242095285,0.12219724209528499
Tuna & billfishes,8,8,110.65992868170001,110.65992868170001,0.0,1.0,3143.1463433624685,347820.35019263695,4.493744997902719,3117.058821854687,344933.5069231035,2886.8432695334777,1.0083692746908959,0.008369274690895849
