functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,221324.71917598243,3.776911060578845,598.2890585470891,132416157.86899741
Jellyfish,8272.5536784781,3.4600000000000004,288.40315031266084,2385830.542003675
Large benthopelagics (>=90 cm),15352.941266845,4.345122128211859,2213.7171428102215,33987069.27497326
Large demersals (>=90 cm),5434.6065193144,4.342671882394563,2201.262739466697,11962996.834629588
Large pelagics (>=90 cm),98790.5673973051,4.328408607399411,2130.1422548564697,210437961.99424553
Large rays (>=90 cm),7319.8423838511,3.8134933515915095,650.8686469243553,4764255.908076713
Large reef assoc. fish (>=90 cm),2311.5570185537003,3.6552306072014216,452.0959402971967,1045045.5438536197
Large sharks (>=90 cm),2919.5828089937004,4.225065757862383,1679.0582302440694,4902149.544319971
"Lobsters, crabs",74551.2533900322,2.702434895378489,50.40050585796739,3757420.8832031293
Medium benthopelagics (30 - 89 cm),48622.6315192198,3.2779633468729132,189.65458517824308,9221505.011052199
Medium demersals (30 - 89 cm),561378.5762461221,3.939308824086756,869.5785613554661,488162774.70788276
Medium pelagics (30 - 89 cm),440624.1550622209,3.857808492533358,720.7895681136619,317597294.42774534
Medium reef assoc. fish (30 - 89 cm),146540.0399481931,3.670948310859719,468.75758793263077,68691755.66166635
Other demersal invertebrates,53437.8494071857,2.056026343158862,11.376962933897122,607960.431972728
Shrimps,106434.6720754748,3.0201706059233837,104.75399772403499,11149457.396352697
Small benthopelagics (<30 cm),253321.3387617584,3.239584244702906,173.61380072967128,43980080.428357475
Small demersals (<30 cm),194722.95431945234,3.567364944370324,369.2877864627504,71908808.77411781
Small pelagics (<30 cm),332801.6865959756,3.1069661107707605,127.92814743035717,42574703.227921486
Small reef assoc. fish (<30 cm),37790.127272847196,3.280253706663451,190.65741774556778,7204968.082117402
Small to medium flatfishes (<90 cm),3873.4020140164002,3.9970718562282848,993.2803781104773,3847374.217056094
