functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,18658.866331593,3.82,660.6934480075957,12327790.732533017
Large bathydemersals (>=90 cm),1370.5846724074001,3.9728586447609757,939.4174968751721,1287551.2222084375
Large bathypelagics (>=90 cm),37.6124370399,4.34,2187.761623949552,82287.0463391119
Large benthopelagics (>=90 cm),71.70529211320002,3.9870582656654823,970.6401812013922,69600.03772985522
Large demersals (>=90 cm),414.85863406,3.8690512587601953,739.6925740877886,306867.8509103853
Large pelagics (>=90 cm),798.8096610929,4.497600584507352,3144.854698064599,2512140.3155473964
Large rays (>=90 cm),1182.3981407123,3.67888238623705,477.3999687441548,564476.8354191987
Large sharks (>=90 cm),655.7875568317,4.12587692837308,1336.2168019046608,876274.3519185252
"Lobsters, crabs",935.0,3.57,371.5352290971724,347385.43920585624
Medium bathydemersals (30 - 89 cm),180.8537740001,4.27,1862.0871366628655,336765.48618251923
Medium benthopelagics (30 - 89 cm),20116.982171494903,4.19736637329815,1575.3112456103563,31690508.242498968
Medium demersals (30 - 89 cm),56564.8750370691,3.2639210459179564,183.62044937939848,10386467.773396147
Medium pelagics (30 - 89 cm),3396.4123458666995,3.401984420744259,252.33902503836745,857047.3799842774
Medium reef assoc. fish (30 - 89 cm),232.2137891893,2.53,33.88441561392024,7868.4285441735
Other demersal invertebrates,10.0,2.0,10.0,100.0
Shrimps,15.517861054900001,3.31,204.17379446695296,3168.3405735898864
Small benthopelagics (<30 cm),38.0815144005,3.62,416.8693834703355,15875.017429753138
Small pelagics (<30 cm),2844.5352303281998,2.7520470196331273,56.49981419889667,160715.71199575905
Small to medium rays (<90 cm),50.0,3.58,380.1893963205613,19009.469816028064
Small to medium sharks (<90 cm),263.8994188413,3.59,389.04514499428046,102668.78766701992
