unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_010,Insular Pacific-Hawaiian,LME,1950,9625.7480702056,9625.7480702056,0.0,1.0,150,150,14491153.856226008,14491153.856226008,14491153.856226008,11998973.659373619,13747741.549155824,available
LME_010,Insular Pacific-Hawaiian,LME,1951,8955.984525055299,8955.984525055299,0.0,1.0,148,148,13437064.047616946,13437064.047616944,13437064.047616944,11132121.953353193,12738477.113748603,available
LME_010,Insular Pacific-Hawaiian,LME,1952,8675.730902949601,8675.730902949601,0.0,1.0,147,147,13003710.371524373,13003710.371524375,13003710.371524373,10819162.597308572,12325179.013955234,available
LME_010,Insular Pacific-Hawaiian,LME,1953,18855.3322057852,18855.3322057852,0.0,1.0,155,155,29801532.044889215,29801532.04488922,29801532.04488922,25225301.69530247,28414757.96144615,available
LME_010,Insular Pacific-Hawaiian,LME,1954,16279.270682333401,16279.270682333401,0.0,1.0,154,154,25584575.13553784,25584575.13553784,25584575.135537844,21565994.315508656,24416624.685003426,available
LME_010,Insular Pacific-Hawaiian,LME,1955,19733.1986269924,19733.1986269924,0.0,1.0,156,156,30659765.486691244,30659765.486691236,30659765.48669124,25695762.069655642,29237895.4273015,available
LME_010,Insular Pacific-Hawaiian,LME,1956,18883.3256857143,18883.3256857143,0.0,1.0,156,156,29165558.08473581,29165558.084735803,29165558.084735807,24300218.99049605,27805478.04908052,available
LME_010,Insular Pacific-Hawaiian,LME,1957,13421.7079877384,13421.7079877384,0.0,1.0,156,156,21000726.233257107,21000726.233257107,21000726.233257107,17597213.205787234,20024394.084379937,available
LME_010,Insular Pacific-Hawaiian,LME,1958,14979.4880778507,14979.4880778507,0.0,1.0,156,156,23942763.086442094,23942763.086442098,23942763.086442098,20188996.509768326,22839147.028408412,available
LME_010,Insular Pacific-Hawaiian,LME,1959,21800.801537596795,21800.801537596795,0.0,1.0,156,156,37273786.60920638,37273786.60920637,37273786.60920637,32326132.428010672,35720955.05104055,available
LME_010,Insular Pacific-Hawaiian,LME,1960,15126.214900492601,15126.214900492601,0.0,1.0,157,157,25649258.237545084,25649258.237545088,25649258.237545088,22195157.654077232,24575319.550321445,available
LME_010,Insular Pacific-Hawaiian,LME,1961,17523.6888417176,17523.6888417176,0.0,1.0,157,157,27763117.15790941,27763117.15790941,27763117.15790941,23381446.154283527,26497436.88956636,available
LME_010,Insular Pacific-Hawaiian,LME,1962,17294.135782797,17294.135782797,0.0,1.0,156,156,28792462.10304201,28792462.103042014,28792462.103042014,24658353.628167953,27449214.487142403,available
LME_010,Insular Pacific-Hawaiian,LME,1963,14907.087247974197,14907.087247974197,0.0,1.0,157,157,23833515.69930926,23833515.699309252,23833515.699309256,20128032.67291602,22688310.58406837,available
LME_010,Insular Pacific-Hawaiian,LME,1964,19286.138285841,19286.138285841,0.0,1.0,157,157,34538259.33027166,34538259.33027166,34538259.33027167,30106498.691562075,32802196.68324879,available
LME_010,Insular Pacific-Hawaiian,LME,1965,26140.6927895566,26140.6927895566,0.0,1.0,156,156,43793560.449773595,43793560.449773595,43793560.449773595,37416807.22965123,41634758.469704136,available
LME_010,Insular Pacific-Hawaiian,LME,1966,16677.7901344532,16677.7901344532,0.0,1.0,156,156,26329021.307803635,26329021.307803635,26329021.307803635,22173899.840359654,25081345.13448488,available
LME_010,Insular Pacific-Hawaiian,LME,1967,17131.030750622,17131.030750622,0.0,1.0,156,156,28664282.446688533,28664282.44668854,28664282.446688537,24455629.22910147,27153507.483418215,available
LME_010,Insular Pacific-Hawaiian,LME,1968,29417.2876570955,29417.2876570955,0.0,1.0,159,159,37826160.28053559,37826160.28053559,37826160.28053559,30859116.2510432,35699949.990533896,available
LME_010,Insular Pacific-Hawaiian,LME,1969,18149.7121611898,18149.7121611898,0.0,1.0,159,159,23533673.258755416,23533673.258755416,23533673.258755416,18949289.196266513,22464498.10153696,available
LME_010,Insular Pacific-Hawaiian,LME,1970,21089.6133307919,21089.6133307919,0.0,1.0,159,159,30831260.342608277,30831260.34260828,30831260.342608277,25687930.44640868,29401338.421095394,available
LME_010,Insular Pacific-Hawaiian,LME,1971,23878.212529937202,23878.212529937202,0.0,1.0,158,158,37953155.42938611,37953155.42938611,37953155.42938611,32087421.542519286,36224739.602286205,available
LME_010,Insular Pacific-Hawaiian,LME,1972,23170.416915128302,23170.416915128302,0.0,1.0,160,160,34339980.86190783,34339980.861907825,34339980.861907825,28482018.781243656,32811526.047091696,available
LME_010,Insular Pacific-Hawaiian,LME,1973,46518.2978668552,46518.2978668552,0.0,1.0,160,160,37836170.449011855,37836170.44901186,37836170.44901186,30027689.99696943,36337660.63393531,available
LME_010,Insular Pacific-Hawaiian,LME,1974,21053.736497091402,21053.736497091402,0.0,1.0,162,162,28261844.54205244,28261844.542052444,28261844.542052448,22990404.908386193,26982136.07662128,available
LME_010,Insular Pacific-Hawaiian,LME,1975,20906.134693839296,20906.134693839296,0.0,1.0,161,161,25425885.135102663,25425885.13510266,25425885.135102663,20442704.715134062,24309195.670761023,available
LME_010,Insular Pacific-Hawaiian,LME,1976,25460.957476863397,25460.957476863397,0.0,1.0,159,159,42866479.165667176,42866479.165667176,42866479.165667176,37356770.231742024,41048003.61942352,available
LME_010,Insular Pacific-Hawaiian,LME,1977,24424.160443162502,24424.160443162502,0.0,1.0,160,160,43157815.93514776,43157815.93514776,43157815.93514776,38128045.57256699,41470884.63349209,available
LME_010,Insular Pacific-Hawaiian,LME,1978,22099.3264398395,22099.3264398395,0.0,1.0,159,159,37192009.89783151,37192009.897831514,37192009.897831514,32209788.288821235,35494892.47310283,available
LME_010,Insular Pacific-Hawaiian,LME,1979,19219.6824216071,19219.6824216071,0.0,1.0,161,161,31502234.1464395,31502234.1464395,31502234.1464395,26988976.896470334,30027070.361230895,available
LME_010,Insular Pacific-Hawaiian,LME,1980,15427.864149681,15427.864149681,0.0,1.0,159,159,23892920.129895836,23892920.129895836,23892920.129895836,20071513.13222433,22681255.16710368,available
LME_010,Insular Pacific-Hawaiian,LME,1981,15188.532374657601,15188.532374657601,0.0,1.0,161,161,23456879.454399582,23456879.454399582,23456879.45439958,19679207.26481778,22310281.57677769,available
LME_010,Insular Pacific-Hawaiian,LME,1982,12598.3062415788,12598.3062415788,0.0,1.0,161,161,19083201.22182523,19083201.221825227,19083201.221825227,15988967.380201645,18147940.47729598,available
LME_010,Insular Pacific-Hawaiian,LME,1983,13661.689896323202,13661.689896323202,0.0,1.0,155,155,20843043.872068875,20843043.872068875,20843043.87206888,17376391.911593214,19812177.804681152,available
LME_010,Insular Pacific-Hawaiian,LME,1984,14906.351970407,14906.351970407,0.0,1.0,151,151,22609965.6340708,22609965.63407079,22609965.634070795,18872885.695907213,21465871.169343505,available
LME_010,Insular Pacific-Hawaiian,LME,1985,12814.101910656302,12814.101910656302,0.0,1.0,155,155,19589344.41323094,19589344.41323094,19589344.413230944,16313364.313537057,18577358.14862773,available
LME_010,Insular Pacific-Hawaiian,LME,1986,16400.19182991,16400.19182991,0.0,1.0,155,155,25115489.883853655,25115489.88385366,25115489.88385366,20925466.176690407,23887036.49269455,available
LME_010,Insular Pacific-Hawaiian,LME,1987,17315.7542264444,17315.7542264444,0.0,1.0,155,155,26752728.624364827,26752728.624364827,26752728.624364827,22314177.476758163,25435411.747113537,available
LME_010,Insular Pacific-Hawaiian,LME,1988,16838.3773595303,16838.3773595303,0.0,1.0,154,154,25843366.415450513,25843366.415450513,25843366.415450513,21559613.24963891,24583098.07354481,available
LME_010,Insular Pacific-Hawaiian,LME,1989,20957.977238339095,20957.977238339095,0.0,1.0,156,156,31983294.558281064,31983294.55828106,31983294.55828106,26786700.477976024,30455931.637793664,available
LME_010,Insular Pacific-Hawaiian,LME,1990,22456.5700757498,22456.5700757498,0.0,1.0,155,155,34674332.53300937,34674332.533009365,34674332.533009365,29030291.616146877,33029955.062380824,available
