year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,340,9625.7480702056,9625.7480702056,0.0,True
1951,345,8955.9845250553,8955.9845250553,0.0,True
1952,341,8675.730902949601,8675.730902949601,0.0,True
1953,383,18855.332205785202,18855.3322057852,-3.637978807091713e-12,True
1954,390,16279.2706823334,16279.2706823334,0.0,True
1955,402,19733.1986269924,19733.1986269924,0.0,True
1956,387,18883.3256857143,18883.3256857143,0.0,True
1957,393,13421.7079877384,13421.7079877384,0.0,True
1958,401,14979.4880778507,14979.4880778507,0.0,True
1959,406,21800.8015375968,21800.8015375968,0.0,True
1960,432,15126.2149004926,15126.2149004926,0.0,True
1961,431,17523.6888417176,17523.6888417176,0.0,True
1962,425,17294.135782797,17294.135782797,0.0,True
1963,431,14907.0872479742,14907.0872479742,0.0,True
1964,445,19286.138285841,19286.138285841,0.0,True
1965,443,26140.6927895566,26140.6927895566,0.0,True
1966,447,16677.7901344532,16677.7901344532,0.0,True
1967,458,17131.030750622,17131.030750622,0.0,True
1968,473,29417.2876570955,29417.2876570955,0.0,True
1969,467,18149.7121611898,18149.7121611898,0.0,True
1970,493,21089.6133307919,21089.6133307919,0.0,True
1971,479,23878.2125299372,23878.2125299372,0.0,True
1972,490,23170.416915128302,23170.4169151283,-3.637978807091713e-12,True
1973,512,46518.2978668552,46518.2978668552,0.0,True
1974,513,21053.7364970914,21053.7364970914,0.0,True
1975,524,20906.1346938393,20906.1346938393,0.0,True
1976,575,25460.9574768634,25460.9574768634,0.0,True
1977,583,24424.160443162502,24424.1604431625,-3.637978807091713e-12,True
1978,579,22099.3264398395,22099.3264398395,0.0,True
1979,538,19219.6824216071,19219.6824216071,0.0,True
1980,552,15427.864149681,15427.864149681,0.0,True
1981,603,15188.5323746576,15188.5323746576,0.0,True
1982,615,12598.306241578799,12598.306241578799,0.0,True
1983,462,13661.6898963232,13661.6898963232,0.0,True
1984,450,14906.351970407,14906.351970407,0.0,True
1985,464,12814.1019106563,12814.1019106563,0.0,True
1986,460,16400.19182991,16400.19182991,0.0,True
1987,466,17315.754226444402,17315.754226444402,0.0,True
1988,458,16838.3773595303,16838.3773595303,0.0,True
1989,465,20957.9772383391,20957.9772383391,0.0,True
1990,458,22456.5700757498,22456.5700757498,0.0,True
1991,462,32918.127171551,32918.127171551,0.0,True
1992,462,32747.3047934451,32747.3047934451,0.0,True
1993,462,35464.2123419112,35464.2123419112,0.0,True
1994,462,28645.1264602749,28645.1264602749,0.0,True
1995,471,32081.2303623327,32081.2303623327,0.0,True
1996,473,29628.6410848649,29628.6410848649,0.0,True
1997,461,33747.6280031335,33747.6280031335,0.0,True
1998,465,35402.985215329,35402.985215329,0.0,True
1999,474,35839.9780300144,35839.9780300144,0.0,True
2000,463,36117.6272170655,36117.6272170655,0.0,True
2001,472,29636.3900790716,29636.3900790716,0.0,True
2002,470,30573.8298503684,30573.8298503684,0.0,True
2003,444,53884.1364331014,53884.1364331014,0.0,True
2004,425,54036.846358875,54036.846358875,0.0,True
2005,427,46714.216197058704,46714.216197058704,0.0,True
2006,428,37463.6718388581,37463.6718388581,0.0,True
2007,417,36452.252397077,36452.252397077,0.0,True
2008,414,60381.6777062841,60381.6777062841,0.0,True
2009,422,32851.1711313996,32851.1711313996,0.0,True
2010,432,41131.1542923799,41131.1542923799,0.0,True
2011,409,23349.3409436645,23349.3409436645,0.0,True
2012,426,57102.982984410606,57102.9829844106,-7.275957614183426e-12,True
2013,426,50890.784881049,50890.784881049,0.0,True
2014,421,39471.6214555121,39471.621455512104,7.275957614183426e-12,True
2015,747,45256.8552941475,45256.8552941475,0.0,True
2016,571,21416.4369193877,21416.4369193877,0.0,True
2017,693,21550.4740309501,21550.4740309501,0.0,True
2018,648,21170.9424860478,21170.9424860478,0.0,True
2019,632,21171.9533963985,21171.9533963985,0.0,True
