year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1952,5,0.7495519592000001,0.7495519592000001,0.0,True
1953,5,4.6391014721,4.6391014721,0.0,True
1954,5,2.7237512701999997,2.7237512701999997,0.0,True
1958,5,23.8612963016,23.861296301600003,3.552713678800501e-15,True
1959,5,97.1950848623,97.19508486229999,-1.4210854715202004e-14,True
1968,5,286.0276923106,286.0276923106,0.0,True
1969,5,21.7832470185,21.7832470185,0.0,True
1970,5,24.341405322900002,24.341405322900002,0.0,True
1971,5,21.5589720224,21.5589720224,0.0,True
1973,5,0.43357884710000005,0.4335788471,-5.551115123125783e-17,True
1974,6,764.9264557667,764.9264557667,0.0,True
1975,5,3499.377709234,3499.377709234,0.0,True
1976,10,6336.5202851653,6336.5202851653,0.0,True
1977,16,14830.7340479086,14830.7340479086,0.0,True
1978,34,64246.392687485895,64246.392687485895,0.0,True
1979,30,62628.422490772406,62628.4224907724,-7.275957614183426e-12,True
1980,38,118766.27424901171,118766.27424901171,0.0,True
1981,30,161313.267693587,161313.267693587,0.0,True
1982,35,146798.01238115042,146798.0123811504,-2.9103830456733704e-11,True
1983,45,77742.554430691,77742.554430691,0.0,True
1984,34,25178.6639389328,25178.6639389328,0.0,True
1985,31,10116.25,10116.25,0.0,True
1986,48,29401.1984436878,29401.1984436878,0.0,True
1987,37,31929.9992926798,31929.9992926798,0.0,True
1988,32,12631.211572251801,12631.211572251801,0.0,True
1989,37,7504.5,7504.5,0.0,True
1990,31,33355.499999999905,33355.499999999905,0.0,True
1991,43,2338.9729681573,2338.9729681573,0.0,True
1992,13,13.10641231,13.106412309999998,-1.7763568394002505e-15,True
1993,8,5750.0344730175,5750.0344730175,0.0,True
1994,1,899.0,899.0,0.0,True
1995,1,1266.0,1266.0,0.0,True
1996,27,6.8503901004,6.8503901004,0.0,True
1997,30,5.9377685997,5.9377685997,0.0,True
1998,16,3.8729063593,3.8729063593,0.0,True
1999,9,4.2096542787,4.2096542786999995,-8.881784197001252e-16,True
2000,14,178.33520000000001,178.3352,-2.842170943040401e-14,True
2001,9,11.889999999999999,11.889999999999999,0.0,True
2002,4,0.0638666147,0.0638666147,0.0,True
2003,26,236.13286965869997,236.13286965869997,0.0,True
2004,81,400.7098575459,400.7098575459,0.0,True
2005,85,1306.20448219,1306.20448219,0.0,True
2006,51,1870.6437100003,1870.6437100003,0.0,True
2007,65,1926.4934499999,1926.4934499999,0.0,True
2008,62,978.083579,978.083579,0.0,True
2009,40,798.8261099996,798.8261099996,0.0,True
2010,31,1681.7429499427,1681.7429499427,0.0,True
2011,53,1758.9142762615002,1758.9142762615002,0.0,True
2012,33,1663.8475999428001,1663.8475999428001,0.0,True
2013,44,1451.2929999428002,1451.2929999428002,0.0,True
2014,44,1542.0880999428,1542.0880999428002,2.2737367544323206e-13,True
2015,38,1506.8763399428,1506.8763399428,0.0,True
2016,42,2383.2264899428,2383.2264899428,0.0,True
2017,57,2468.5895186414,2468.5895186414,0.0,True
2018,53,1949.4860741515001,1949.4860741515,-2.2737367544323206e-13,True
2019,51,1622.2799593135,1622.2799593135003,2.2737367544323206e-13,True
