commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,6.8355996107,3.2,158.48931924611142,1083.3695289388272
Crustaceans,0.12237250930000002,3.17,147.91083881682073,18.100220498682198
Flatfishes,0.10543927789999999,3.5,316.22776601683796,33.34282730074555
Herring-likes,12.7381198897,3.3235023832360127,210.62134570243248,2682.9199528875347
Molluscs,4.840103997,2.1,12.589254117941675,60.933299175498206
Other fishes & inverts,150.2241701022,3.354026691243236,225.95746368321707,33944.27246020928
Perch-likes,1572.6467617203,3.927583855835971,846.4159834279274,1331113.355406233
Scorpionfishes,0.07249220640000001,3.6,398.1071705534973,28.859667177084134
Sharks & rays,13.852317241000002,4.174484760000379,1494.461598702618,20701.7561697207
Tuna & billfishes,912.8002530722001,4.411655499035915,2580.212643579201,2355218.754039185
