commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,162.3237991113,162.3237991113,0.0,1.0,207.97794107317776,33759.769526344295,3.3015184389741647,200.2250629954185,32501.2929027157,1258.476623628594,1.0387208172731934,0.03872081727319346
Cod-likes,3,3,0.0029815033999999996,0.0029815033999999996,0.0,1.0,749.0036393459255,2.2331568973222504,3.874301112988837,748.6884149361701,2.2322170546728017,0.0009398426494486856,1.0004210355115248,0.0004210355115248627
Crustaceans,34,34,9562.6943585574,9562.6943585574,0.0,1.0,186.5362436829022,1783789.0851329775,3.1152629416158146,130.3956013737607,1246933.2816375613,536855.8034954162,1.43054092099489,0.43054092099489
Flatfishes,6,6,89.0071116168,89.0071116168,0.0,1.0,602.2314771798999,53602.88430850169,3.764498878083259,581.4319302883064,51751.57671674276,1851.3075917589304,1.03577296981485,0.03577296981484995
Herring-likes,11,11,8126.3838744744,8126.3838744744,0.0,1.0,73.64125036399398,598437.0694540926,2.845612895134718,70.08303404939342,569521.637773231,28915.431680861628,1.0507714365233214,0.050771436523321375
Molluscs,17,17,536.0909585622,536.0909585622,0.0,1.0,10.905095334418055,5846.123011040349,2.0182409552191425,10.428958882961574,5590.87056437264,255.2524466677096,1.0456552237668109,0.04565522376681097
Other fishes & inverts,66,66,5789.581704746001,5789.581704746001,0.0,1.0,402.30954233475836,2329203.965946054,3.4043282859095334,253.70456745142727,1468843.3221272812,860360.6438187729,1.585740242582673,0.5857402425826729
Perch-likes,235,235,17993.354565951,17993.354565951,0.0,1.0,1367.706411041412,24609626.395992443,3.915804505699747,823.7672191023239,14822335.653115556,9787290.742876887,1.6603069159899684,0.6603069159899685
Scorpionfishes,7,7,1787.1674925151995,1787.1674925151995,0.0,1.0,794.3612197334073,1419656.5492222689,3.900004567776379,794.3365892693646,1419612.5304576063,44.01876466255635,1.0000310075909575,3.1007590957489707e-05
Sharks & rays,53,53,371.03246496730003,371.03246496730003,0.0,1.0,1796.9272306719545,666718.3397630794,4.195390814591317,1568.161598657131,581838.8634168172,84879.47634626226,1.1458814143967835,0.1458814143967836
Tuna & billfishes,17,17,454.80512832889985,454.80512832889985,0.0,1.0,2439.0153423601087,1109276.6857782449,4.386440457492074,2434.671979423093,1107301.3020402964,1975.3837379484903,1.0017839622642082,0.0017839622642081957
