commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,22751.8814889103,22751.8814889103,0.0,1.0,196.51625069859568,4471114.446539436,3.2925401186975694,196.12823439281132,4462286.345534464,8828.101004971191,1.0019783806599067,0.0019783806599067135
Perch-likes,6,6,2405.5874379947004,2405.5874379947004,0.0,1.0,3077.090111166782,7402209.317000527,4.485830956832564,3060.771838363291,7362954.284934678,39255.03206584882,1.0053314241195506,0.00533142411955055
Sharks & rays,10,10,7718.8080732855,7718.8080732855,0.0,1.0,2315.172653505817,17870373.36893051,4.352214970212532,2250.16813466162,17368615.964075886,501757.40485462546,1.028888738509299,0.028888738509299062
Tuna & billfishes,16,16,216583.2469461423,216583.2469461423,0.0,1.0,2528.397221672192,547608479.8393683,4.390811671107426,2459.3009135173616,532643377.06720406,14965102.772164285,1.0280959144832775,0.028095914483277477
