commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,9725.978124577001,3.11,128.82495516931337,1252948.6958763546
Cod-likes,4672.3729922721,4.333304360883963,2154.290969191338,10065650.941945294
Crustaceans,8553.3738722806,3.1657040497037383,146.4549482499232,1252683.9278271005
Flatfishes,4604.1986899041995,3.3968994226799336,249.4017076034804,1148295.0154078146
Herring-likes,471062.5948680407,3.0605997927634006,114.9740401947342,54159969.71659391
Molluscs,1450.2240399141,2.2335306788884437,17.121061168933878,24829.374496027714
Other fishes & inverts,276079.24405947706,3.359610137929123,228.88120851965814,63189351.02752676
Perch-likes,144518.82789510884,3.852741077729534,712.4281605433364,102959282.7211914
"Salmon, smelts, etc",124.7996995313,3.62,416.8693834703355,52025.173800896155
Scorpionfishes,4605.383882439899,3.6952248734667688,495.7067965321967,2282920.091165293
Sharks & rays,10030.8278585451,3.990616947263893,978.6264448401995,9816433.406012023
Tuna & billfishes,12221.0989887337,4.3482115298959805,2229.520807712349,27247194.488494128
