commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.0052133158,0.0052133158,0.0,1.0,365.61928200434755,1.9060887796579207,2.97,365.61928200434755,1.9060887796579207,0.0,1.0,0.0
Cod-likes,6,6,706803.8940885267,706803.8940885267,0.0,1.0,7075.2499818578735,5000814238.826923,3.771814822437368,4038.4455008449536,2854389006.061504,2146425232.7654195,1.7519736196458606,0.7519736196458606
Crustaceans,17,17,27630.049904951098,27630.049904951098,0.0,1.0,4888.352370963382,135065419.96270427,3.675917663722411,3030.0454748327556,83720307.68390028,51345112.27880399,1.6132934015563567,0.6132934015563567
Flatfishes,21,21,69768.85210018101,69768.85210018101,0.0,1.0,6043.31394484589,421635076.8129144,3.7457963772897322,3735.6265109708247,260630373.5454387,161004703.26747566,1.6177511127244186,0.6177511127244187
Herring-likes,3,3,27995.9477756774,27995.9477756774,0.0,1.0,648.246046020198,18148262.450170834,3.160677930288026,647.3017755257607,18121826.702722453,26435.747448381037,1.0014587793980179,0.0014587793980178378
Molluscs,14,14,2547.1570238147997,2547.1570238147997,0.0,1.0,33.67458355173515,85774.45201784051,2.156281445323247,31.941613019660306,81360.303955002,4414.148062838503,1.0542543211893585,0.05425432118935838
Other fishes & inverts,19,19,35364.4433107304,35364.4433107304,0.0,1.0,882.9165288758288,31223851.533536106,3.1812978702740278,688.5475839107652,24350101.997952636,6873749.53558347,1.2822883261910532,0.2822883261910532
Perch-likes,17,17,169.1047980331,169.1047980331,0.0,1.0,2006.3535415204176,339284.01042180514,3.5280693356944957,1945.7813518941007,329040.96252862416,10243.047893180978,1.031130008295821,0.03113000829582094
"Salmon, smelts, etc",17,17,157619.026070673,157619.026070673,0.0,1.0,17955.102490040863,2830065767.4793563,4.047743998239861,9230.099034376852,1454839220.3343387,1375226547.1450176,1.9452773391887077,0.9452773391887076
Scorpionfishes,34,34,64246.36009520989,64246.36009520989,0.0,1.0,2882.816916142457,185210493.6830508,3.594656462160672,2375.340566192713,152606985.3643768,32603508.318673998,1.2136436169080151,0.21364361690801517
Sharks & rays,17,17,9848.127002097699,9848.127002097699,0.0,1.0,4791.198918946057,47184335.44609398,3.8220375487881553,4694.134183075844,46228429.59981904,955905.8462749347,1.0206778784083697,0.020677878408369654
Tuna & billfishes,4,4,873.6584609124,873.6584609124,0.0,1.0,20616.58843122119,18011856.918085095,4.3138332681755935,20483.137602181032,17895266.47217839,116590.44590670615,1.0065151556188319,0.006515155618831845
