commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,70.7333001625,70.7333001625,0.0,1.0,128.82495516931337,9112.214222411649,3.11,128.82495516931337,9112.214222411649,0.0,1.0,0.0
Cod-likes,3,3,813.9195741233,813.9195741233,0.0,1.0,2072.287532508388,1686675.3859202513,4.230248357459641,1699.2150949229087,1383024.4264035367,303650.95951671456,1.21955574588537,0.21955574588537005
Crustaceans,10,10,274.7023969516,274.7023969516,0.0,1.0,223.89390133540363,61504.191359680415,3.2576611908423563,180.99275504061572,49719.14364053092,11785.047719149494,1.2370323954964975,0.2370323954964975
Flatfishes,9,9,553.746176726,553.746176726,0.0,1.0,359.4180849560196,199026.3903905765,3.5395215281439745,346.35505313552557,191792.78646352788,7233.603927048622,1.0377157246652975,0.03771572466529753
Herring-likes,5,5,25595.516703584,25595.516703584,0.0,1.0,41.78766957355618,1069576.994573806,2.6000613376030497,39.81634012105802,1019119.7986441222,50457.195929683745,1.049510563916837,0.049510563916836885
Molluscs,2,2,20.9791763667,20.9791763667,0.0,1.0,114.35078461136725,2398.9852780323977,3.056058593215497,113.77807801464144,2386.9703653333145,12.014912699083197,1.005033540790275,0.005033540790275143
Other fishes & inverts,28,28,60057.80904621059,60057.80904621059,0.0,1.0,214.67008944592322,12892615.239876205,3.3013506073204058,200.14770163674137,12020432.445937345,872182.7939388603,1.0725583541076045,0.0725583541076045
Perch-likes,85,85,46820.3544578503,46820.3544578503,0.0,1.0,701.965086111441,32866254.148773078,3.738442797675607,547.5739734810027,25637607.530274063,7228646.6184990145,1.2819548044786588,0.28195480447865884
Scorpionfishes,4,4,11.4066832511,11.4066832511,0.0,1.0,618.3192742592439,7052.972109525225,3.741413149470635,551.3319355912079,6288.868755504775,764.1033540204498,1.1215009223004717,0.1215009223004717
Sharks & rays,20,20,2459.8912213952,2459.8912213952,0.0,1.0,1949.9296852820698,4796614.915163268,4.230863500652523,1701.6236017215765,4185808.959993788,610805.9551694803,1.1459230368627207,0.14592303686272073
Tuna & billfishes,17,17,22228.474061265202,22228.474061265202,0.0,1.0,2678.4048314539373,59536852.32154124,4.427260556447661,2674.6105690883683,59452511.658966556,84340.66257468611,1.001418622362979,0.0014186223629791082
