year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,130,138183.6473673385,138183.6473673385,0.0,True
1951,130,152275.466031034,152275.466031034,0.0,True
1952,131,182838.6969253879,182838.6969253879,0.0,True
1953,130,188486.1501158649,188486.1501158649,0.0,True
1954,129,187548.6795647056,187548.67956470558,-2.9103830456733704e-11,True
1955,148,249288.0157386864,249288.0157386864,0.0,True
1956,130,209598.6416767157,209598.64167671572,2.9103830456733704e-11,True
1957,123,207237.834530405,207237.834530405,0.0,True
1958,121,201030.7670283775,201030.7670283775,0.0,True
1959,123,224019.8776965649,224019.8776965649,0.0,True
1960,172,411028.358602017,411028.358602017,0.0,True
1961,208,489072.72386575973,489072.7238657597,-5.820766091346741e-11,True
1962,219,522523.1641523512,522523.1641523512,0.0,True
1963,206,1483177.8670364115,1483177.8670364115,0.0,True
1964,209,2284089.245518255,2284089.245518255,0.0,True
1965,124,712471.7813298679,712471.7813298679,0.0,True
1966,144,1482979.6375796953,1482979.6375796953,0.0,True
1967,189,1157190.1824915907,1157190.1824915907,0.0,True
1968,184,1510226.791471234,1510226.791471234,0.0,True
1969,168,1136767.1033566806,1136767.1033566808,2.3283064365386963e-10,True
1970,170,1665436.4484030625,1665436.4484030625,0.0,True
1971,174,1566148.6756255326,1566148.6756255326,0.0,True
1972,181,860197.9694114377,860197.9694114379,1.1641532182693481e-10,True
1973,183,730212.9756401791,730212.9756401792,1.1641532182693481e-10,True
1974,167,2049714.1641946288,2049714.1641946288,0.0,True
1975,167,1735373.7198242499,1735373.7198242499,0.0,True
1976,176,1886184.7664479055,1886184.7664479057,2.3283064365386963e-10,True
1977,169,2508805.5152585506,2508805.515258551,4.656612873077393e-10,True
1978,227,3585977.0377522665,3585977.0377522665,0.0,True
1979,300,2483859.109346049,2483859.1093460484,-4.656612873077393e-10,True
1980,276,2746396.431799958,2746396.431799958,0.0,True
1981,273,3197599.0411381153,3197599.0411381153,0.0,True
1982,300,5101423.241196972,5101423.241196971,-9.313225746154785e-10,True
1983,312,4131928.0549348122,4131928.0549348122,0.0,True
1984,322,4084521.8494820627,4084521.8494820627,0.0,True
1985,318,4280587.854277025,4280587.854277024,-9.313225746154785e-10,True
1986,311,5020477.338444778,5020477.338444779,9.313225746154785e-10,True
1987,318,4749738.939834671,4749738.939834671,0.0,True
1988,326,4457486.943536669,4457486.943536669,0.0,True
1989,343,5514749.501030257,5514749.501030257,0.0,True
1990,356,4846898.8150417525,4846898.8150417525,0.0,True
1991,393,5230132.1207316145,5230132.1207316145,0.0,True
1992,388,5213996.200022711,5213996.200022711,0.0,True
1993,427,4112895.3210260062,4112895.3210260062,0.0,True
1994,385,5203811.984416163,5203811.984416162,-9.313225746154785e-10,True
1995,378,5116029.575027895,5116029.575027895,0.0,True
1996,387,4960192.790532101,4960192.790532101,0.0,True
1997,414,3893278.6677374514,3893278.6677374514,0.0,True
1998,390,2388557.7758575995,2388557.7758575995,0.0,True
1999,414,3604396.3878916963,3604396.387891696,-4.656612873077393e-10,True
2000,315,2966271.656965386,2966271.656965386,0.0,True
2001,409,2968249.1932417527,2968249.193241752,-4.656612873077393e-10,True
2002,344,2893292.277773147,2893292.277773147,0.0,True
2003,412,3179656.8062058194,3179656.8062058194,0.0,True
2004,469,4215385.099393104,4215385.099393104,0.0,True
2005,482,3681436.7327529714,3681436.7327529714,0.0,True
2006,499,3532708.2169289878,3532708.216928988,4.656612873077393e-10,True
2007,488,2988815.226047716,2988815.2260477156,-4.656612873077393e-10,True
2008,516,2928113.1409403756,2928113.140940375,-4.656612873077393e-10,True
2009,496,2883846.817873701,2883846.817873701,0.0,True
2010,471,2552233.4850093527,2552233.4850093527,0.0,True
2011,582,3731666.430415561,3731666.4304155605,-4.656612873077393e-10,True
2012,660,2403744.44335886,2403744.44335886,0.0,True
2013,576,1889866.589770688,1889866.589770688,0.0,True
2014,550,2352200.089141037,2352200.089141037,0.0,True
2015,727,1569411.7781597576,1569411.7781597576,0.0,True
2016,672,1357932.3419226515,1357932.3419226515,0.0,True
2017,779,1598785.0525133333,1598785.0525133333,0.0,True
2018,761,1751833.642438352,1751833.642438352,0.0,True
2019,802,1654215.5401263882,1654215.5401263882,0.0,True
