functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,1,1,0.0493171724,0.0493171724,0.0,1.0,11809.292685236613,582.4009232798729,4.13,11809.292685236613,582.4009232798729,0.0,1.0,0.0
Jellyfish,1,1,0.0131508159,0.0131508159,0.0,1.0,1586.8423749532276,20.868271935328668,3.46,1586.8423749532276,20.868271935328668,0.0,1.0,0.0
Large bathypelagics (>=90 cm),2,2,28.107089646,28.107089646,0.0,1.0,2503.5525190113185,70367.57508532025,3.579540131910355,2270.173692553432,63807.97548859015,6559.599596730099,1.1028021896401188,0.10280218964011884
Large benthopelagics (>=90 cm),6,6,32550.869795786402,32550.869795786402,0.0,1.0,10593.970446900365,344842952.63746285,4.091652327998517,10527.673679468207,342684935.1928972,2158017.444565654,1.0062973805468014,0.006297380546801413
Large demersals (>=90 cm),7,7,290.17493864689993,290.17493864689993,0.0,1.0,1989.4414533368938,577286.0516636326,3.4853120061639675,1711.8490596398549,496735.69585374824,80550.35580988438,1.1621593867367255,0.16215938673672542
Large flatfishes (>=90 cm),1,1,39.7001000657,39.7001000657,0.0,1.0,7999.999999999999,317600.8005256,4.0,8000.0,317600.8005256,0.0,1.0,0.0
Large rays (>=90 cm),1,1,0.0665625482,0.0665625482,0.0,1.0,4665.56868948727,310.55214077440723,3.8199999999999994,4665.568689487263,310.5521407744068,4.547473508864641e-13,1.0000000000000016,1.464318841121126e-15
Large reef assoc. fish (>=90 cm),4,4,153.5567011469,153.5567011469,0.0,1.0,4123.245741155931,633152.0140299094,3.7775419412653712,4108.330557562252,630861.6876402637,2290.326389645692,1.0036304731045131,0.0036304731045130527
Large sharks (>=90 cm),4,4,52.132383081,52.132383081,0.0,1.0,13803.715220655862,719620.5698242618,4.173750725127378,13463.094436547837,701863.1966217917,17757.37320247013,1.0253003338655453,0.025300333865545206
"Lobsters, crabs",3,3,2266.1593542463997,2266.1593542463997,0.0,1.0,2005.0813019440839,4543833.748425135,3.533109722834701,1975.3849093356132,4476536.990528076,67296.75789705943,1.0150332183202,0.015033218320199953
Medium bathydemersals (30 - 89 cm),2,2,16.7344926756,16.7344926756,0.0,1.0,992.2682542643827,16605.10583321771,3.302606393254669,990.2845098856926,16571.908877442256,33.19695577545281,1.002003206511752,0.002003206511751982
Medium bathypelagics (30 - 89 cm),1,1,1250.9962077252,1250.9962077252,0.0,1.0,2803.6867455443476,3507401.486325387,3.6500000000000004,2803.686745544351,3507401.486325391,-4.190951585769653e-09,0.9999999999999988,-1.1948878969542774e-15
Medium benthopelagics (30 - 89 cm),5,5,7839.0483335521,7839.0483335521,0.0,1.0,6147.208238149816,48188262.49526606,3.899872667202268,5926.814348802222,46460584.144250736,1727678.351015322,1.037185893867611,0.03718589386761108
Medium demersals (30 - 89 cm),7,7,48629.79935185,48629.79935185,0.0,1.0,925.4969672776477,45006731.819457695,3.2800077102418737,925.4616383665324,45005013.781598836,1718.0378588587046,1.0000381743657984,3.817436579835372e-05
Medium pelagics (30 - 89 cm),2,2,5.3697966979,5.3697966979,0.0,1.0,1241.5191968512809,6666.705683631469,3.377846967939676,1240.652715318548,6662.052853958207,4.652829673261294,1.0006984077994063,0.0006984077994062823
Other demersal invertebrates,5,5,38.8661643031,38.8661643031,0.0,1.0,156.20682869576788,6071.160269355911,2.1601478720543454,32.313736627546724,1255.9109970133316,4815.249272342579,4.834068882105238,3.8340688821052384
Shrimps,3,3,65322.38395836321,65322.38395836321,0.0,1.0,493.0672976395718,32208331.333724663,3.0695553849182424,492.66718183220837,32182194.81532826,26136.51839640364,1.0008121421968383,0.0008121421968384491
Small pelagics (<30 cm),3,3,816.8184068552001,816.8184068552001,0.0,1.0,626.251259843031,511533.5563560466,3.1495544286750263,626.0871481718345,511399.5069222335,134.04943381308112,1.0002621227279234,0.00026212272792328973
Small to medium flatfishes (<90 cm),2,2,59739.41775928801,59739.41775928801,0.0,1.0,24972.378149569722,1491835330.7200613,4.379938509157002,24969.013485645373,1491634327.656265,201003.06379628181,1.000134753578722,0.00013475357872201057
Small to medium sharks (<90 cm),1,1,5.3603047153,5.3603047153,0.0,1.0,4953.648510535111,26553.065468960176,3.84,4953.648510535111,26553.065468960176,0.0,1.0,0.0
