system,layer,region_id,title,polygon_area_km2,water_area_km2,npp_central_tC_yr,npp_observed_tC_yr,npp_no_nn_tC_yr,npp_all_fills_tC_yr,npp_mean_year_tC_yr,fill_uplift_pct,mean_rate_mgC_m2_d,area_obs_pct,npp_obs_pct,area_dark_pct,npp_dark_pct,area_clim_pct,npp_clim_pct,area_nn_near_pct,npp_nn_near_pct,area_nn_far_pct,npp_nn_far_pct,anomaly_factor_min,anomaly_factor_max
EEZ,eez,8,Albania,12204.022485289155,11994.187650731603,2003129.3303374248,2003129.3303374248,2003129.3303374248,2003129.3303374248,2083902.440666069,0.0,457.5570870140202,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7829522213036711,1.0740458115606335
EEZ,eez,12,Algeria,130948.40769326946,130381.84865385489,23719633.351805855,23719633.351805855,23719633.351805855,23719633.351805855,23466817.568841066,0.0,498.42288267279645,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7873472107314486,1.14217059155209
EEZ,eez,24,Angola,495730.8663477309,494948.1623855577,235229734.08334583,235229734.08334583,235229734.08334583,235229734.0833458,237140164.15059438,0.0,1302.0859028543068,99.99999999999999,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176693835894144,1.276960526162596
EEZ,eez,32,Argentina,1089459.3747846726,1086389.9059787684,318748653.08576375,317431208.39106905,317520393.4240135,321761803.0519912,333807387.8359244,0.41503313469783976,803.8402936652044,93.46716429036367,98.65409920635533,0.0,0.0,0.10989840608280264,0.027717719163206055,1.6000883161250663,0.38172948128083356,4.822848987428445,0.9364535932006403,0.8606674976907484,1.1206451981955705
EEZ,eez,36,Australia,6339713.627254965,6320011.054660119,1246545763.891907,1246544204.8665044,1246545763.891907,1246545763.891907,1262329538.9839818,0.00012506779916154898,540.3778322758205,99.99997264706576,99.99987493235726,0.0,0.0,2.735293421780362e-05,0.0001250676427302993,0.0,0.0,0.0,0.0,0.9298667574176609,1.0066115567251273
EEZ,eez,48,Bahrain,7437.063021044434,7309.881115892324,4807182.090239675,4807182.090239675,4807182.090239675,4807182.090239676,5324395.226717821,0.0,1801.7203949369407,99.99999999999999,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889177273980136,0.9875600497104929
EEZ,eez,50,Bangladesh,112504.90723263328,108627.7116385885,55403630.23862783,55389298.58983149,55389298.58983149,55403630.23862783,55818704.04694531,0.025874400220282645,1397.3484803038136,99.97574917523865,99.97413229289377,0.0,0.0,0.0,0.0,0.024250824761335766,0.025867707106219776,0.0,0.0,0.7920752864209484,1.2132689284240092
EEZ,eez,56,Belgium,3550.181499556215,3512.952158460262,2015082.174104312,2015082.174104312,2015082.174104312,2050466.2145567876,1927691.9804237839,0.0,1571.548040141148,91.66666666666666,98.27434169842569,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.7256583015743059,0.8177380507176529,1.395693765918068
EEZ,eez,70,Bosnia & Herzegovina,8.408147754376184,4.144590727441256,833.001828323031,833.001828323031,833.001828323031,833.001828323031,890.0844077016293,0.0,550.644669162562,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486081857506728,1.178728245706777
EEZ,eez,76,Brazil (mainland),2420472.609289061,2403741.352023052,680748171.9020853,680678569.5507118,680678569.5507118,680748171.9020851,695515830.1100552,0.01022543598212522,775.900236975813,99.99782923114057,99.9897756095064,0.0,0.0,0.0,0.0,0.0021707688594200442,0.010224390493625795,0.0,0.0,0.9011290053842177,1.0341907808511277
EEZ,eez,84,Belize,34400.90160147187,34011.67063248764,9498522.723192476,9498522.723192476,9498522.723192476,9498522.723192476,9724885.108780878,0.0,765.1300110409002,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80014923509931,1.1110679142355482
EEZ,eez,86,Chagos Archipelago (UK),640076.5357924635,640076.5357924635,109022242.51080382,109022242.51080382,109022242.51080382,109022242.51080382,104331195.97035907,0.0,466.64900003288346,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259903476782447,1.2956293404572337
EEZ,eez,96,Brunei Darussalam,43190.002492325926,43131.72264591999,12541052.710236145,12541052.710236145,12541052.710236145,12541052.710236145,12265431.312190073,0.0,796.607378825503,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8026553799835356,1.2433931203362656
EEZ,eez,100,Bulgaria,34793.04706150295,34588.81252527995,15902130.897694914,15902130.897694914,15902130.897694914,15902130.897694914,14844170.982629308,0.0,1259.5830481214327,100.00000000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537963190979702,1.3770153354610124
EEZ,eez,104,Myanmar,500720.0028720459,495385.93546373467,176691679.84973004,176668855.22438988,176668855.22438988,176691679.84973,182295125.4264123,0.012919439202319083,977.1912350634095,99.99271741973685,99.98708222970117,0.0,0.0,0.0,0.0,0.007282580263138535,0.012917770298847232,0.0,0.0,0.804897623683228,1.145229308134608
EEZ,eez,111,Eritrea,79080.49997227378,78182.02433510637,47927236.124978065,47927236.124978065,47927236.124978065,47927236.124978065,46123137.805432424,0.0,1679.510058092153,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924081584114629,1.3902669487861594
EEZ,eez,116,Cambodia,49073.74694170778,48603.58953867362,14277160.59198026,14277160.59198026,14277160.59198026,14277160.591980262,14745888.155861365,0.0,804.786412741281,100.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798195391866141,1.162202232166139
EEZ,eez,120,Cameroon,15408.700300468234,14561.461347050781,11361909.302698176,11347839.991273906,11347839.991273906,11361909.302698174,11226363.372486461,0.12398228592480631,2137.7331502400266,99.91257190975148,99.87617123980273,0.0,0.0,0.0,0.0,0.08742809024851435,0.12382876019727404,0.0,0.0,0.6983406645030483,1.4583377144732095
EEZ,eez,136,Cayman Isl. (UK),120665.83017727948,120632.65227652105,16004174.837750807,16004174.837750807,16004174.837750807,16004174.837750806,16129550.113566477,0.0,363.47583778141166,99.99999999999999,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996043728405801,1.0452655617320432
EEZ,eez,144,Sri Lanka,533117.5102420172,531875.682189968,155744148.42544007,155744148.42544007,155744148.42544007,155744148.42544007,151524790.89277193,0.0,802.2481781816051,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850856640653028,1.308025728381203
EEZ,eez,152,Chile (mainland),1958745.644809764,1932002.937426129,384409644.40652966,382775160.39003,382891727.4371783,388259790.776032,373126406.9442516,0.4270089038260094,545.1218978818782,94.06969693468818,98.58738130594476,0.0,0.0,0.12369180719648964,0.03002295110583895,1.3992218250254516,0.3909539451194371,4.407389433089841,0.9916417978299813,0.8586792315822533,1.1849945010641145
EEZ,eez,156,China,2620489.874965168,2613061.1587241334,711428168.2044446,711428168.2044446,711428168.2044446,711428168.2044448,714610149.4352198,0.0,745.9137581016126,100.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202325312776226,1.1595093787980408
EEZ,eez,157,Taiwan,1151234.4006855283,1150681.8448039098,205911106.18434402,205911106.18434402,205911106.18434402,205911106.184344,205258398.14875025,0.0,490.26585366830454,100.00000000000001,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8751788227078029,1.1628413962299236
EEZ,eez,174,Comoros Isl.,232343.31881022514,231712.47624152715,37227819.40881217,37227819.40881217,37227819.40881217,37227819.408812165,39659443.67920609,0.0,440.17494194509146,100.0,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405206327408793,0.9883870062696987
EEZ,eez,175,Mayotte (France),66816.49242308058,66720.3023548172,11185120.709183352,11185120.709183352,11185120.709183352,11185120.709183352,11677421.205614196,0.0,459.29297747430286,99.99999999999996,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762717336635382,1.0360769065159572
EEZ,eez,178,"Congo, R. of",33940.68459029801,33833.444323346106,32850837.762867775,32850837.762867775,32850837.762867775,32850837.762867775,34429836.96790141,0.0,2660.1576351666126,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875881780040007,1.171722487623086
EEZ,eez,180,Congo (ex-Zaire),13208.202482513494,13148.327208076204,11585171.636174629,11585171.636174629,11585171.636174629,11585171.63617463,11505152.142872294,0.0,2414.0102205546036,100.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6762822734889075,1.3827155749988917
EEZ,eez,191,Croatia,56030.8296651236,54223.54615684576,8935674.12808293,8935674.12808293,8935674.12808293,8935674.12808293,9206307.427855399,0.0,451.48834254098927,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869792493811267,1.03149729884054
EEZ,eez,192,Cuba,353503.29257178283,350097.79439434194,75531589.99934179,75531589.99934179,75531589.99934179,75531589.99934179,75692416.48589481,0.0,591.0801676711154,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161722049301597,1.0534297361734326
EEZ,eez,197,Cyprus (North),17554.35813148523,17327.804568781557,2306837.19174785,2306837.19174785,2306837.19174785,2306837.19174785,2228639.0520901517,0.0,364.73760251117596,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122722333529982,1.2520211254020681
EEZ,eez,198,Cyprus (South),80967.36083457034,80814.88690441322,9140302.501866886,9140302.501866886,9140302.501866886,9140302.501866886,9374212.388579467,0.0,309.8677189546558,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940583601196063,1.1105606099318048
EEZ,eez,204,Benin,35850.31215535316,35584.088104343435,9387596.180272803,9387596.180272803,9387596.180272803,9387596.180272805,9880053.040408235,0.0,722.779280288741,100.00000000000001,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994662553428851,1.1407172301700088
EEZ,eez,212,Dominica,28722.68491682483,28650.922182044953,5412136.795126598,5412136.795126598,5412136.795126598,5412136.795126597,5381920.503631157,0.0,517.5321041057118,100.0,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884701655627327,1.1247226293697705
EEZ,eez,214,Dominican Republic,378711.01085279987,377739.6874504913,51677726.543573625,51677726.543573625,51677726.543573625,51677726.543573625,53338907.580679916,0.0,374.8158246324159,100.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708440629202268,1.064670479870104
