system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,96,Brunei Darussalam,43131.72264591999,43175.367011255956,100.10118855139234,common mask,1,12541052.710236145,12582041.478776209,12582041.478776209,12541052.710236145,12541052.710236145,12541052.710236145,12541052.710236145,12541052.710236145,,,Antoine-Morel,Antoine-Morel,796.607378825503
EEZ,eez,100,Bulgaria,34588.81252527995,34730.997015698944,100.4110707481359,common mask,1,15902130.897694914,16043429.950672213,16043429.950672213,15902130.897694914,15902130.897694914,15902130.897694914,15902130.897694914,15902130.897694914,,,Antoine-Morel,Antoine-Morel,1259.5830481214327
EEZ,eez,104,Myanmar,495385.93546373467,497890.0026803778,100.50547806011066,common mask,1,176691679.84973004,178593034.32086545,178593034.32086545,176691679.84973004,176691679.84973004,176691679.84973004,176691679.84973004,176691679.84973004,,,Antoine-Morel,Antoine-Morel,977.1912350634095
EEZ,eez,111,Eritrea,78182.02433510637,78813.21238729593,100.80733142631885,common mask,1,47927236.124978065,48430696.479417674,48430696.479417674,47927236.12497807,47927236.12497807,47927236.12497807,47927236.12497807,47927236.12497807,,,Antoine-Morel,Antoine-Morel,1679.5100580921533
EEZ,eez,116,Cambodia,48603.58953867362,48872.46615887145,100.55320321554417,common mask,1,14277160.59198026,14477386.685997473,14477386.685997473,14277160.59198026,14277160.59198026,14277160.59198026,14277160.59198026,14277160.59198026,,,Antoine-Morel,Antoine-Morel,804.786412741281
EEZ,eez,120,Cameroon,14561.461347050781,14847.162632853799,101.96203718152836,common mask,1,11361909.302698176,11624961.860660037,11624961.860660037,11361909.302698176,11361909.302698176,11361909.302698176,11361909.302698176,11361909.302698176,,,Antoine-Morel,Antoine-Morel,2137.7331502400266
EEZ,eez,136,Cayman Isl. (UK),120632.65227652105,120665.76521055745,100.02744939567481,common mask,1,16004174.837750807,16009766.749316791,16009766.749316791,16004174.837750807,16004174.837750807,16004174.837750807,16004174.837750807,16004174.837750807,,,Antoine-Morel,Antoine-Morel,363.47583778141166
EEZ,eez,144,Sri Lanka,531875.682189968,532684.990829307,100.15216124113942,common mask,1,155744148.42544007,156258887.69149956,156258887.69149956,155744148.42544007,155744148.42544007,155744148.42544007,155744148.42544007,155744148.42544007,,,Antoine-Morel,Antoine-Morel,802.2481781816051
EEZ,eez,152,Chile (mainland),1932002.937426129,1944888.0858339134,100.66693213339263,common mask,1,384409644.40652966,386244725.94197804,386244725.94197804,384409644.40652966,384409644.40652966,384409644.40652966,384409644.40652966,384409644.40652966,,,Antoine-Morel,Antoine-Morel,545.1218978818782
EEZ,eez,156,China,2613061.1587241334,2617485.777986415,100.16932704569541,common mask,1,711428168.2044446,714606569.708484,714606569.708484,711428168.2044446,711428168.2044446,711428168.2044446,711428168.2044446,711428168.2044446,,,Antoine-Morel,Antoine-Morel,745.9137581016126
EEZ,eez,157,Taiwan,1150681.8448039098,1150996.479051876,100.02734328775475,common mask,1,205911106.18434402,206025254.72793993,206025254.72793993,205911106.18434402,205911106.18434402,205911106.18434402,205911106.18434402,205911106.18434402,,,Antoine-Morel,Antoine-Morel,490.26585366830454
EEZ,eez,174,Comoros Isl.,231712.47624152715,232188.80741985008,100.20556993134302,common mask,1,37227819.40881217,37345314.46562851,37345314.46562851,37227819.40881217,37227819.40881217,37227819.40881217,37227819.40881217,37227819.40881217,,,Antoine-Morel,Antoine-Morel,440.17494194509146
EEZ,eez,175,Mayotte (France),66720.3023548172,66798.17111659456,100.11670924595522,common mask,1,11185120.709183352,11207178.495338505,11207178.495338505,11185120.709183352,11185120.709183352,11185120.709183352,11185120.709183352,11185120.709183352,,,Antoine-Morel,Antoine-Morel,459.29297747430275
EEZ,eez,178,"Congo, R. of",33833.444323346106,33886.00668349415,100.15535621985663,common mask,1,32850837.762867775,32905278.69509788,32905278.69509788,32850837.762867775,32850837.762867775,32850837.762867775,32850837.762867775,32850837.762867775,,,Antoine-Morel,Antoine-Morel,2660.157635166612
EEZ,eez,180,Congo (ex-Zaire),13148.327208076204,13184.614915157006,100.27598725302877,common mask,1,11585171.636174629,11639818.075411424,11639818.075411424,11585171.636174629,11585171.636174629,11585171.636174629,11585171.636174629,11585171.636174629,,,Antoine-Morel,Antoine-Morel,2414.0102205546036
EEZ,eez,191,Croatia,54223.54615684576,55240.91960198678,101.8762576726321,common mask,1,8935674.12808293,9122324.348225651,9122324.348225651,8935674.12808293,8935674.12808293,8935674.12808293,8935674.12808293,8935674.12808293,,,Antoine-Morel,Antoine-Morel,451.48834254098927
EEZ,eez,192,Cuba,350097.79439434194,352329.11883134197,100.6373431860261,common mask,1,75531589.99934179,76771587.75093256,76771587.75093256,75531589.99934179,75531589.99934179,75531589.99934179,75531589.99934179,75531589.99934179,,,Antoine-Morel,Antoine-Morel,591.0801676711154
EEZ,eez,197,Cyprus (North),17327.804568781557,17512.48645180887,101.06581236124997,common mask,1,2306837.19174785,2334555.37472384,2334555.37472384,2306837.19174785,2306837.19174785,2306837.19174785,2306837.19174785,2306837.19174785,,,Antoine-Morel,Antoine-Morel,364.73760251117596
EEZ,eez,198,Cyprus (South),80814.88690441322,80895.17681208753,100.09935039291621,common mask,1,9140302.501866886,9152326.957369136,9152326.957369136,9140302.501866886,9140302.501866886,9140302.501866886,9140302.501866886,9140302.501866886,,,Antoine-Morel,Antoine-Morel,309.8677189546558
EEZ,eez,204,Benin,35584.088104343435,35727.892477829584,100.4041254986343,common mask,1,9387596.180272803,9455891.16397619,9455891.16397619,9387596.180272803,9387596.180272803,9387596.180272803,9387596.180272803,9387596.180272803,,,Antoine-Morel,Antoine-Morel,722.779280288741
EEZ,eez,212,Dominica,28650.922182044953,28698.997053507137,100.16779519750436,common mask,1,5412136.795126598,5421509.574937505,5421509.574937505,5412136.795126598,5412136.795126598,5412136.795126598,5412136.795126598,5412136.795126598,,,Antoine-Morel,Antoine-Morel,517.5321041057118
EEZ,eez,214,Dominican Republic,377739.6874504913,378319.8617902955,100.15359104671263,common mask,1,51677726.543573625,51845736.106373385,51845736.106373385,51677726.543573625,51677726.543573625,51677726.543573625,51677726.543573625,51677726.543573625,,,Antoine-Morel,Antoine-Morel,374.8158246324159
EEZ,eez,218,Ecuador (mainland),234819.79211717544,235146.155233158,100.13898450085489,common mask,1,77197805.7709166,77390016.59777102,77390016.59777102,77197805.7709166,77197805.7709166,77197805.7709166,77197805.7709166,77197805.7709166,,,Antoine-Morel,Antoine-Morel,900.694255035365
EEZ,eez,222,El Salvador,94266.6763790318,94453.47474204628,100.1981594877318,common mask,1,41835978.66688324,42023832.68921227,42023832.68921227,41835978.66688324,41835978.66688324,41835978.66688324,41835978.66688324,41835978.66688324,,,Antoine-Morel,Antoine-Morel,1215.9028411528025
EEZ,eez,233,Estonia,35396.16410637775,35956.52930893289,101.58312409466474,common mask,1,23203869.117735554,21510361.85089404,21510361.85089404,23203869.117735554,23203869.117735554,23203869.117735554,23203869.117735554,23203869.117735554,,,Antoine-Morel,Antoine-Morel,1796.020720412612
EEZ,eez,234,Faeroe Isl. (Denmark),270090.78742456296,270276.79725624813,100.06886937294637,common mask,1,37887701.2513898,37560284.05973835,37560284.05973835,37887701.2513898,37887701.2513898,37887701.2513898,37887701.2513898,37887701.2513898,,,Antoine-Morel,Antoine-Morel,384.3223318591588
EEZ,eez,246,Finland,78112.94981574234,80712.77212784474,103.32828592216147,common mask,1,41575608.42270272,38196876.72374084,38196876.72374084,41575608.42270272,41575608.42270272,41575608.42270272,41575608.42270272,41575608.42270272,,,Antoine-Morel,Antoine-Morel,1458.2188583230231
EEZ,eez,251,Mozambique Channel Isl. (France),310624.7260866524,310631.3758495317,100.00214077062154,common mask,1,51691986.84711788,51694631.498279884,51694631.498279884,51691986.84711788,51691986.84711788,51691986.84711788,51691986.84711788,51691986.84711788,,,Antoine-Morel,Antoine-Morel,455.9259771658314
EEZ,eez,252,Tromelin Isl. (France),274361.93953387893,274361.9010024383,99.99998595598183,common mask,1,32363225.970545363,32363604.940235596,32363604.940235596,32363225.970545363,32363225.970545363,32363225.970545363,32363225.970545363,32363225.970545363,,,Antoine-Morel,Antoine-Morel,323.17300523782507
EEZ,eez,254,French Guiana,131558.1950030061,131664.0511870905,100.0804633904273,common mask,1,79663554.94999947,79796742.44332269,79796742.44332269,79663554.94999947,79663554.94999947,79663554.94999947,79663554.94999947,79663554.94999947,,,Antoine-Morel,Antoine-Morel,1659.0096491253792
EEZ,eez,262,Djibouti,7482.761367850676,7565.279459868594,101.10277594007545,common mask,1,4276419.493540788,4335446.044686538,4335446.044686538,4276419.493540788,4276419.493540788,4276419.493540788,4276419.493540788,4276419.493540788,,,Antoine-Morel,Antoine-Morel,1565.7612496986571
EEZ,eez,266,Gabon,200123.78894373312,200570.5975976965,100.22326613758497,common mask,1,122822338.94806997,123210855.88503426,123210855.88503426,122822338.94806997,122822338.94806997,122822338.94806997,122822338.94806997,122822338.94806997,,,Antoine-Morel,Antoine-Morel,1681.4570648392325
EEZ,eez,268,Georgia,22609.280343790855,22739.32879812642,100.57519944181364,common mask,1,7977439.697733362,8030184.702311821,8030184.702311821,7977439.697733362,7977439.697733362,7977439.697733362,7977439.697733362,7977439.697733362,,,Antoine-Morel,Antoine-Morel,966.6826559508117
EEZ,eez,270,Gambia,22763.874985136794,22869.311206783495,100.46317343473176,common mask,1,16014566.807140028,16136860.945313105,16136860.945313105,16014566.807140028,16014566.807140028,16014566.807140028,16014566.807140028,16014566.807140028,,,Antoine-Morel,Antoine-Morel,1927.4190148936154
EEZ,eez,274,Gaza Strip,2326.8020443601004,2338.5221570692197,100.50370046465824,common mask,1,495700.81489933026,502582.79530796467,502582.79530796467,495700.81489933026,495700.81489933026,495700.81489933026,495700.81489933026,495700.81489933026,,,Antoine-Morel,Antoine-Morel,583.6699463426925
EEZ,eez,277,Germany (North Sea),40623.285700725515,40866.17963011209,100.59791798028351,common mask,1,17830317.348168563,17352541.260238163,17352541.260238163,17830317.348168563,17830317.348168563,17830317.348168563,17830317.348168563,17830317.348168563,,,Antoine-Morel,Antoine-Morel,1202.5168243507653
EEZ,eez,278,Germany (Baltic Sea),14691.132137238657,15098.129831342076,102.77036303466205,common mask,1,8862345.40589276,8921047.982628182,8921047.982628182,8862345.40589276,8862345.40589276,8862345.40589276,8862345.40589276,8862345.40589276,,,Antoine-Morel,Antoine-Morel,1652.724796529716
EEZ,eez,288,Ghana,226021.45099481483,226330.90769084444,100.13691474621879,common mask,1,63091635.71822314,63260496.09698582,63260496.09698582,63091635.71822314,63091635.71822314,63091635.71822314,63091635.71822314,63091635.71822314,,,Antoine-Morel,Antoine-Morel,764.7672188966171
EEZ,eez,300,Greece (without Crete),383000.4701101462,386294.74996445485,100.86012423257894,common mask,1,54269246.22425568,54960535.66590856,54960535.66590856,54269246.22425568,54269246.22425568,54269246.22425568,54269246.22425568,54269246.22425568,,,Antoine-Morel,Antoine-Morel,388.2054409099404
EEZ,eez,304,Greenland (Denmark),1755923.6094473146,1567580.2940202223,89.27383204976813,common mask,1,174218052.15676984,141126799.65485314,141126799.65485314,174218052.15676984,174218052.15676984,174218052.15676984,174218052.15676984,174218052.15676984,,,Antoine-Morel,Antoine-Morel,271.82830128162084
EEZ,eez,308,Grenada,25741.035405821094,25755.53715725043,100.05633709445135,common mask,1,9909477.377614692,9925195.173191221,9925195.173191221,9909477.377614692,9909477.377614692,9909477.377614692,9909477.377614692,9909477.377614692,,,Antoine-Morel,Antoine-Morel,1054.707111090635
EEZ,eez,324,Guinea,101668.16745828665,101998.05506841697,100.32447482666161,common mask,1,51393340.123930566,51695834.57856061,51695834.57856061,51393340.123930566,51393340.123930566,51393340.123930566,51393340.123930566,51393340.123930566,,,Antoine-Morel,Antoine-Morel,1384.9337023821415
EEZ,eez,328,Guyana,138706.6463652489,139074.17546395524,100.26496862863986,common mask,1,69011177.88648953,69573972.66866615,69573972.66866615,69011177.88648953,69011177.88648953,69011177.88648953,69011177.88648953,69011177.88648953,,,Antoine-Morel,Antoine-Morel,1363.1049786834658
EEZ,eez,332,Haiti,116429.13471107198,117330.33037384762,100.77402933983151,common mask,1,18149382.77170161,18352315.87802553,18352315.87802553,18149382.77170161,18149382.77170161,18149382.77170161,18149382.77170161,18149382.77170161,,,Antoine-Morel,Antoine-Morel,427.07812339429626
EEZ,eez,344,Hong Kong (China),1819.0966986733629,1942.8484116600948,106.80292109138465,common mask,1,1438031.065112288,1533710.7588554702,1533710.7588554702,1438031.065112288,1438031.065112288,1438031.065112288,1438031.065112288,1438031.065112288,,,Antoine-Morel,Antoine-Morel,2165.8063258358825
EEZ,eez,352,Iceland,787782.8871438863,788610.9456744744,100.10511253088909,common mask,1,97903666.26857309,94733720.38150308,94733720.38150308,97903666.26857309,97903666.26857309,97903666.26857309,97903666.26857309,97903666.26857309,,,Antoine-Morel,Antoine-Morel,340.4862266380173
EEZ,eez,356,India (mainland),1654454.0352381498,1657445.0186317859,100.18078371051303,common mask,1,634710422.8259748,637201156.6630526,637201156.6630526,634710422.8259748,634710422.8259748,634710422.8259748,634710422.8259748,634710422.8259748,,,Antoine-Morel,Antoine-Morel,1051.0613339743425
EEZ,eez,357,Andaman & Nicobar Isl. (India),661430.8763589247,662335.2947384052,100.13673664351128,common mask,1,136081752.01971236,136341591.43075958,136341591.43075958,136081752.01971236,136081752.01971236,136081752.01971236,136081752.01971236,136081752.01971236,,,Antoine-Morel,Antoine-Morel,563.6669396423999
EEZ,eez,361,Indonesia (Eastern),3594305.3914701105,3610263.357412152,100.44397913376845,common mask,1,949414876.8541732,957152897.1705314,957152897.1705314,949414876.8541732,949414876.8541732,949414876.8541732,949414876.8541732,949414876.8541732,,,Antoine-Morel,Antoine-Morel,723.6827051725978
EEZ,eez,368,Iraq,1105.1365534187908,1124.5147265324724,101.75346413560699,common mask,1,747528.0741735952,758450.2048767089,758450.2048767089,747528.0741735952,747528.0741735952,747528.0741735952,747528.0741735952,747528.0741735952,,,Antoine-Morel,Antoine-Morel,1853.1846717836793
EEZ,eez,372,Ireland,423973.50034664676,425107.21292634547,100.26740175477282,common mask,1,78327082.46097313,77631419.31978135,77631419.31978135,78327082.46097313,78327082.46097313,78327082.46097313,78327082.46097313,78327082.46097313,,,Antoine-Morel,Antoine-Morel,506.1513191106609
EEZ,eez,380,Italy (mainland),311592.3720891105,312859.0592101338,100.40652058088928,common mask,1,54563054.03101894,55013544.31886066,55013544.31886066,54563054.031018935,54563054.031018935,54563054.031018935,54563054.031018935,54563054.031018935,,,Antoine-Morel,Antoine-Morel,479.7544248622185
EEZ,eez,384,Côte d'Ivoire,170130.502356117,170407.50139345703,100.16281562300932,common mask,1,50553855.39438581,50734344.82543077,50734344.82543077,50553855.39438581,50553855.39438581,50553855.39438581,50553855.39438581,50553855.39438581,,,Antoine-Morel,Antoine-Morel,814.1027710560705
EEZ,eez,388,Jamaica,286472.38809782773,286751.31075084565,100.09736458542129,common mask,1,44309331.76549973,44370569.76419841,44370569.76419841,44309331.76549973,44309331.76549973,44309331.76549973,44309331.76549973,44309331.76549973,,,Antoine-Morel,Antoine-Morel,423.7596171155747
EEZ,eez,390,Japan (main islands),2574229.075504162,2580687.9240230503,100.25090418643583,common mask,1,492988617.1992054,493623723.41223687,493623723.41223687,492988617.1992054,492988617.1992054,492988617.1992054,492988617.1992054,492988617.1992054,,,Antoine-Morel,Antoine-Morel,524.6828103232119
EEZ,eez,400,Jordan,82.99637052313219,100.65200682570446,121.27278119668067,common mask,1,17973.225465939704,21658.793389240935,21658.793389240935,17973.225465939704,17973.225465939704,17973.225465939704,17973.225465939704,17973.225465939704,,,Antoine-Morel,Antoine-Morel,593.2996020782613
EEZ,eez,404,Kenya,162975.2816702165,163335.8771996313,100.22125780407882,common mask,1,36030436.35683293,36229164.13493058,36229164.13493058,36030436.35683293,36030436.35683293,36030436.35683293,36030436.35683293,36030436.35683293,,,Antoine-Morel,Antoine-Morel,605.6962948838116
EEZ,eez,410,Korea (South),451756.6373150628,453215.5461728096,100.32294132221666,common mask,1,146474651.8001722,147346004.9571712,147346004.9571712,146474651.8001722,146474651.8001722,146474651.8001722,146474651.8001722,146474651.8001722,,,Antoine-Morel,Antoine-Morel,888.3110567582188
EEZ,eez,414,Kuwait,10803.04472656071,10914.213183822876,101.02904745908201,common mask,1,5882508.169730783,5953246.092510522,5953246.092510522,5882508.169730783,5882508.169730783,5882508.169730783,5882508.169730783,5882508.169730783,,,Antoine-Morel,Antoine-Morel,1491.8443037974287
EEZ,eez,422,Lebanon,20109.75282762343,20183.18542873706,100.36515914314353,common mask,1,2620047.9459735937,2636387.5165193356,2636387.5165193356,2620047.9459735937,2620047.9459735937,2620047.9459735937,2620047.9459735937,2620047.9459735937,,,Antoine-Morel,Antoine-Morel,356.95185376681263
EEZ,eez,428,Latvia,27773.578858221976,27903.497419779498,100.46777753137515,common mask,1,17579041.0726319,16224406.43971965,16224406.43971965,17579041.0726319,17579041.0726319,17579041.0726319,17579041.0726319,17579041.0726319,,,Antoine-Morel,Antoine-Morel,1734.085355338261
EEZ,eez,430,Liberia,250778.09653424026,251029.56998651518,100.10027727929604,common mask,1,56679847.34379425,56800178.8422258,56800178.8422258,56679847.34379425,56679847.34379425,56679847.34379425,56679847.34379425,56679847.34379425,,,Antoine-Morel,Antoine-Morel,619.2217547814996
EEZ,eez,434,Libya,363335.8737257544,363732.1353837056,100.10906207908619,common mask,1,47262026.25075508,47346122.43308144,47346122.43308144,47262026.25075508,47262026.25075508,47262026.25075508,47262026.25075508,47262026.25075508,,,Antoine-Morel,Antoine-Morel,356.3782516131655
EEZ,eez,440,Lithuania,6908.58753539682,6971.62442511061,100.91244251289882,common mask,1,4265993.584094868,4152661.0452263732,4152661.0452263732,4265993.584094868,4265993.584094868,4265993.584094868,4265993.584094868,4265993.584094868,,,Antoine-Morel,Antoine-Morel,1691.757337541372
EEZ,eez,450,Madagascar,1238278.524457184,1240266.5596229823,100.16054830367585,common mask,1,223954328.86485654,225502452.04341337,225502452.04341337,223954328.86485654,223954328.86485654,223954328.86485654,223954328.86485654,223954328.86485654,,,Antoine-Morel,Antoine-Morel,495.50524508070686
EEZ,eez,459,Malaysia (Peninsula West),67741.86773765214,68265.1743616725,100.77250102705612,common mask,1,41642042.058340624,42118489.36316305,42118489.36316305,41642042.058340624,41642042.058340624,41642042.058340624,41642042.058340624,41642042.058340624,,,Antoine-Morel,Antoine-Morel,1684.1547224980802
EEZ,eez,460,Malaysia (Peninsula East),132094.38211961047,132588.3865371034,100.373978370288,common mask,1,35908025.921298526,36217957.44507957,36217957.44507957,35908025.921298526,35908025.921298526,35908025.921298526,35908025.921298526,35908025.921298526,,,Antoine-Morel,Antoine-Morel,744.7565265868488
EEZ,eez,461,Malaysia (Sabah),136465.5153698793,137528.4524527384,100.7789052640721,common mask,1,41452943.3499919,42364904.940285206,42364904.940285206,41452943.3499919,41452943.3499919,41452943.3499919,41452943.3499919,41452943.3499919,,,Antoine-Morel,Antoine-Morel,832.2227597234
EEZ,eez,463,Malaysia (Sarawak),171941.69029595438,172449.8792902977,100.29555891504184,common mask,1,56591442.04950875,57110340.436640084,57110340.436640084,56591442.04950875,56591442.04950875,56591442.04950875,56591442.04950875,56591442.04950875,,,Antoine-Morel,Antoine-Morel,901.7303857145514
EEZ,eez,470,Malta,52445.28145165796,52510.94506848213,100.12520405078709,common mask,1,7255102.77985883,7264875.620838572,7264875.620838572,7255102.77985883,7255102.77985883,7255102.77985883,7255102.77985883,7255102.77985883,,,Antoine-Morel,Antoine-Morel,379.00442837251813
EEZ,eez,478,Mauritania,173154.68134808695,173450.59424974557,100.17089512068331,common mask,1,139345098.24903712,139657964.53637162,139657964.53637162,139345098.24903712,139345098.24903712,139345098.24903712,139345098.24903712,139345098.24903712,,,Antoine-Morel,Antoine-Morel,2204.7766164384634
EEZ,eez,500,Montserrat (UK),7192.974494703604,7213.008557838876,100.27852264942722,common mask,1,1242086.3319612974,1245578.0127160803,1245578.0127160803,1242086.3319612974,1242086.3319612974,1242086.3319612974,1242086.3319612974,1242086.3319612974,,,Antoine-Morel,Antoine-Morel,473.0972220816951
EEZ,eez,508,Mozambique,565809.0091572108,567056.6983044884,100.22051418890203,common mask,1,122390893.35464412,123234472.22506523,123234472.22506523,122390893.35464412,122390893.35464412,122390893.35464412,122390893.35464412,122390893.35464412,,,Antoine-Morel,Antoine-Morel,592.6337520492758
EEZ,eez,512,Oman,547907.7812816275,548555.1525442738,100.11815332520592,common mask,1,330881534.10931,329344525.2580182,329344525.2580182,330881534.10931,330881534.10931,330881534.10931,330881534.10931,330881534.10931,,,Antoine-Morel,Antoine-Morel,1654.520672920417
EEZ,eez,516,Namibia,560548.2935679911,561092.05371289,100.09700504865295,common mask,1,250736517.3046849,251199205.6800347,251199205.6800347,250736517.3046849,250736517.3046849,250736517.3046849,250736517.3046849,250736517.3046849,,,Antoine-Morel,Antoine-Morel,1225.4954129037342
EEZ,eez,528,Netherlands,61179.538260298934,61476.645971472186,100.48563248370584,common mask,1,24959304.60697807,24101570.3486352,24101570.3486352,24959304.60697807,24959304.60697807,24959304.60697807,24959304.60697807,24959304.60697807,,,Antoine-Morel,Antoine-Morel,1117.7210289906498
EEZ,eez,555,Kermadec Isl. (New Zealand),620475.8300535899,620488.4989378676,100.00204180141499,common mask,1,67599940.19791803,67601769.68468261,67601769.68468261,67599940.19791803,67599940.19791803,67599940.19791803,67599940.19791803,67599940.19791803,,,Antoine-Morel,Antoine-Morel,298.4891701498483
EEZ,eez,566,Nigeria,211081.12495237088,211796.09536837076,100.33871830849925,common mask,1,69601821.05572477,70091492.81179391,70091492.81179391,69601821.05572477,69601821.05572477,69601821.05572477,69601821.05572477,69601821.05572477,,,Antoine-Morel,Antoine-Morel,903.3963635717963
EEZ,eez,578,Norway,916062.7123442921,923595.8371519678,100.8223372380694,common mask,1,148430814.11478257,146549748.33696938,146549748.33696938,148430814.11478257,148430814.11478257,148430814.11478257,148430814.11478257,148430814.11478257,,,Antoine-Morel,Antoine-Morel,443.92131588606327
EEZ,eez,579,Jan Mayen Isl. (Norway),303013.00984638155,303067.9893290459,100.01814426472717,common mask,1,29687183.672714114,29150188.123607244,29150188.123607244,29687183.672714114,29687183.672714114,29687183.672714114,29687183.672714114,29687183.672714114,,,Antoine-Morel,Antoine-Morel,268.41999236102805
EEZ,eez,586,Pakistan,222839.23107336377,223519.64573644745,100.30533881301164,common mask,1,139271310.02745816,140003413.18132672,140003413.18132672,139271310.02745816,139271310.02745816,139271310.02745816,139271310.02745816,139271310.02745816,,,Antoine-Morel,Antoine-Morel,1712.2893088170824
EEZ,eez,604,Peru,853952.0537974352,854731.7835576474,100.09130837694514,common mask,1,350575550.06461906,351126275.46485865,351126275.46485865,350575550.06461906,350575550.06461906,350575550.06461906,350575550.06461906,350575550.06461906,,,Antoine-Morel,Antoine-Morel,1124.7481106345372
EEZ,eez,608,Philippines,2324206.3964278568,2331836.087789426,100.32827081851661,common mask,1,398893240.7566289,401287371.9594612,401287371.9594612,398893240.75662893,398893240.75662893,398893240.75662893,398893240.75662893,398893240.75662893,,,Antoine-Morel,Antoine-Morel,470.20703304724776
EEZ,eez,616,Poland,29293.031103628247,29477.923529224314,100.6311822936383,common mask,1,16766248.17009904,16538164.332976863,16538164.332976863,16766248.17009904,16766248.17009904,16766248.17009904,16766248.17009904,16766248.17009904,,,Antoine-Morel,Antoine-Morel,1568.1179025455142
EEZ,eez,620,Portugal (mainland),313435.6769223474,313698.4248567618,100.08382834302539,common mask,1,52521835.79235811,52666636.912219584,52666636.912219584,52521835.7923581,52521835.7923581,52521835.7923581,52521835.7923581,52521835.7923581,,,Antoine-Morel,Antoine-Morel,459.0908155061688
