year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,39,53.3394463246,53.3394463246,0.0,True
1951,40,53.0836396989,53.0836396989,0.0,True
1952,40,52.827215848099996,52.8272158481,7.105427357601002e-15,True
1953,39,52.5236157206,52.5236157206,0.0,True
1954,39,52.2763148101,52.276314810100004,7.105427357601002e-15,True
1955,39,52.0301475524,52.0301475524,0.0,True
1956,45,51.7854559055,51.7854559055,0.0,True
1957,41,51.5461992094,51.5461992094,0.0,True
1958,41,51.3055755559,51.3055755559,0.0,True
1959,41,52.1740896962,52.1740896962,0.0,True
1960,43,52.8590865431,52.8590865431,0.0,True
1961,42,53.540490408400004,53.5404904084,-7.105427357601002e-15,True
1962,50,55.0124738497,55.0124738497,0.0,True
1963,50,54.9763365476,54.9763365476,0.0,True
1964,56,55.5909108331,55.5909108331,0.0,True
1965,56,56.3504153054,56.3504153054,0.0,True
1966,58,56.9904053627,56.9904053627,0.0,True
1967,60,59.7966645852,59.796664585200006,7.105427357601002e-15,True
1968,70,58.615996809600006,58.6159968096,-7.105427357601002e-15,True
1969,64,59.0715572683,59.071557268300005,7.105427357601002e-15,True
1970,64,60.2900224451,60.2900224451,0.0,True
1971,68,60.984882849099996,60.9848828491,7.105427357601002e-15,True
1972,68,61.8623838222,61.8623838222,0.0,True
1973,75,62.0772014362,62.0772014362,0.0,True
1974,66,62.4908382103,62.4908382103,0.0,True
1975,68,63.1889567364,63.1889567364,0.0,True
1976,68,63.7484420928,63.748442092800005,7.105427357601002e-15,True
1977,79,70.2230675015,70.2230675015,0.0,True
1978,80,68.5895500088,68.5895500088,0.0,True
1979,81,67.8932603617,67.8932603617,0.0,True
1980,77,76.0232836169,76.0232836169,0.0,True
1981,85,70.8991405271,70.8991405271,0.0,True
1982,90,88.5027389188,88.5027389188,0.0,True
1983,57,69.529324378,69.529324378,0.0,True
1984,57,71.6305596359,71.6305596359,0.0,True
1985,65,77.9808588888,77.9808588888,0.0,True
1986,80,77.641457403,77.641457403,0.0,True
1987,47,92.2323114951,92.2323114951,0.0,True
1988,40,73.551369958,73.551369958,0.0,True
1989,47,89.48930335200001,89.489303352,-1.4210854715202004e-14,True
1990,42,76.5216816121,76.5216816121,0.0,True
1991,42,76.6866933379,76.6866933379,0.0,True
1992,40,64.3771545052,64.3771545052,0.0,True
1993,46,63.767996530400005,63.7679965304,-7.105427357601002e-15,True
1994,55,64.7731982802,64.7731982802,0.0,True
1995,59,68.7386134605,68.7386134605,0.0,True
1996,91,91.7656025873,91.7656025873,0.0,True
1997,92,113.0212078373,113.0212078373,0.0,True
1998,72,87.1181126846,87.11811268459999,-1.4210854715202004e-14,True
1999,71,91.5393400855,91.5393400855,0.0,True
2000,76,99.5782276613,99.5782276613,0.0,True
2001,83,743.1842178866,743.1842178866,0.0,True
2002,62,210.2744294795,210.2744294795,0.0,True
2003,56,285.7355600043,285.7355600043,0.0,True
2004,48,216.8718266487,216.8718266487,0.0,True
2005,66,169.9310049431,169.9310049431,0.0,True
2006,110,149.8994043468,149.8994043468,0.0,True
2007,105,285.5965567005,285.5965567005,0.0,True
2008,108,211.8083821719,211.8083821719,0.0,True
2009,119,229.13752365320002,229.1375236532,-2.842170943040401e-14,True
2010,83,170.1424965776,170.14249657759999,-2.842170943040401e-14,True
2011,105,216.801990029,216.801990029,0.0,True
2012,61,174.3834184005,174.3834184005,0.0,True
2013,71,176.7442574453,176.7442574453,0.0,True
2014,128,201.7881514113,201.7881514113,0.0,True
2015,165,180.5929630896,180.5929630896,0.0,True
2016,162,295.8020040186,295.80200401860003,5.684341886080802e-14,True
2017,142,96.2614378442,96.2614378442,0.0,True
2018,130,85.6058191736,85.6058191736,0.0,True
2019,108,83.0733507754,83.0733507754,0.0,True
