commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,3,3,454628.9630161339,454628.9630161339,0.0,1.0,138.0588241329305,62765540.05078099,3.140059778697121,138.0574281413255,62764905.39256523,634.6582157611847,1.0000101116732638,1.0111673263772061e-05
Cod-likes,3,3,38524.95924793061,38524.95924793061,0.0,1.0,1419.3137191859473,54679003.191667445,4.147533967293153,1404.5395319466575,54109828.230352506,569174.961314939,1.0105188831665088,0.010518883166508826
Crustaceans,31,31,675289.6548110644,675289.6548110644,0.0,1.0,156.52912937187233,105702501.74140811,2.849226881082793,70.66866401340513,47721817.72757144,57980684.01383667,2.2149722448719324,1.2149722448719327
Flatfishes,6,6,23310.9932568192,23310.9932568192,0.0,1.0,790.7689902126689,18433610.598549254,3.7539228886580993,567.4438437298109,13227679.614809189,5205930.983740065,1.3935634317837355,0.39356343178373554
Herring-likes,10,10,531385.4480865031,531385.4480865031,0.0,1.0,107.95428447905492,57365335.83076042,2.9353863811764684,86.17600981126223,45792677.587864466,11572658.242895953,1.2527185317061003,0.25271853170610026
Molluscs,20,20,237555.4154648459,237555.4154648459,0.0,1.0,13.437349585521806,3192115.1635350073,2.0462365377571445,11.12337395014937,2642417.7200985774,549697.4434364298,1.2080282156963142,0.20802821569631427
Other fishes & inverts,53,53,1467729.6398684385,1467729.6398684385,0.0,1.0,610.5855126260799,896174454.5555621,3.562752273323506,365.3863115127634,536288319.40948534,359886135.1460768,1.6710683826609398,0.6710683826609397
Perch-likes,91,91,2114850.9149905555,2114850.9149905555,0.0,1.0,945.7892890757943,2000203343.3902106,3.6997918258146196,500.9470527207667,1059428332.8083354,940775010.5818752,1.8880025023382812,0.8880025023382812
"Salmon, smelts, etc",3,3,25523.5132571323,25523.5132571323,0.0,1.0,847.2358837733796,21624436.311408054,3.9030115137737282,799.8554600489769,20415121.438349716,1209314.8730583377,1.0592362321581221,0.05923623215812202
Scorpionfishes,9,9,11817.8142094672,11817.8142094672,0.0,1.0,527.1294066812211,6229517.392505349,3.702939803774302,504.5913528569234,5963166.859766827,266350.5327385217,1.0446659533436125,0.044665953343612556
Sharks & rays,11,11,3093.6794243219,3093.6794243219,0.0,1.0,1120.9056697104777,3467722.8069890644,4.039746465292913,1095.838275165863,3390172.324265031,77550.4827240333,1.0228750857792592,0.02287508577925925
Tuna & billfishes,14,14,66118.98857698057,66118.98857698057,0.0,1.0,2522.8346366436963,166807274.52185547,4.395223895578804,2484.413586355626,164266913.536743,2540360.9851124883,1.015464836651626,0.015464836651625916
