commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,37663.9962414135,3.11,128.82495516931337,4852062.627297281
Cod-likes,8929.392409867502,4.2213481036890865,1664.746473910737,14865174.528492222
Crustaceans,12359.532361244903,3.254381133859064,179.63093640826884,2220154.371618724
Flatfishes,1721.6899969467997,3.6466528341862268,443.25417427038394,763146.2779462335
Herring-likes,21878.6922732003,3.131941887103302,135.5008086737168,2964580.4957420398
Molluscs,1913.1323869670002,2.228262018401765,16.914611156191086,32359.890415862505
Other fishes & inverts,30678.223666201407,3.576607106817769,377.2307671584901,11572769.848660903
Perch-likes,57029.024177274696,3.7314672906836956,538.8492598826352,30730047.46975338
"Salmon, smelts, etc",112.19537917240001,3.6055096565270492,403.18991126149,45236.044972469186
Scorpionfishes,1869.7674859862,3.7205878246774122,525.5182766646116,982596.9869989911
Sharks & rays,18237.707346765197,4.307181955458646,2028.5324315348312,36995780.82975426
Tuna & billfishes,8274.4762623008,4.4006841646490304,2515.8466436084054,20817313.33212689
