commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Other fishes & inverts,5385.878291358101,3.282521537068886,191.6556104185586,1032233.7915703002
Perch-likes,39.648962495700005,4.288819405020368,1944.5513003855585,77099.44157995169
Sharks & rays,5486.885765556901,4.219965651641608,1659.4556558695895,9105243.61676374
Tuna & billfishes,30918.313761122998,4.363391063337743,2308.8252499397136,71384983.49723929
