year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,141,50091.8553240388,50091.8553240388,0.0,True
1951,143,49997.7596304519,49997.7596304519,0.0,True
1952,139,50052.2843014734,50052.284301473395,-7.275957614183426e-12,True
1953,141,49870.1307887651,49870.1307887651,0.0,True
1954,142,49968.1272501975,49968.127250197496,-7.275957614183426e-12,True
1955,142,50114.1687516123,50114.168751612306,7.275957614183426e-12,True
1956,140,50245.3283045515,50245.3283045515,0.0,True
1957,144,50324.8839804422,50324.8839804422,0.0,True
1958,144,50449.6416897732,50449.6416897732,0.0,True
1959,145,50637.650784592,50637.650784592,0.0,True
1960,147,50489.4722338937,50489.4722338937,0.0,True
1961,156,51639.7057453852,51639.7057453852,0.0,True
1962,151,52325.1940935034,52325.1940935034,0.0,True
1963,175,53059.6230857941,53059.6230857941,0.0,True
1964,183,53635.473770822,53635.473770822,0.0,True
1965,186,54270.8713232646,54270.8713232646,0.0,True
1966,196,55317.6880279134,55317.6880279134,0.0,True
1967,190,55229.4589757159,55229.4589757159,0.0,True
1968,194,55457.1627483974,55457.1627483974,0.0,True
1969,205,56131.2492212186,56131.249221218604,7.275957614183426e-12,True
1970,209,56118.3398592055,56118.3398592055,0.0,True
1971,206,56830.5370517969,56830.5370517969,0.0,True
1972,207,58972.453549172,58972.453549172,0.0,True
1973,216,57909.1447247454,57909.1447247454,0.0,True
1974,212,58908.5460815313,58908.5460815313,0.0,True
1975,228,60649.2130607424,60649.2130607424,0.0,True
1976,231,60196.6402171373,60196.6402171373,0.0,True
1977,197,60623.4048222648,60623.4048222648,0.0,True
1978,206,63275.258399181104,63275.2583991811,-7.275957614183426e-12,True
1979,211,62891.7766528081,62891.7766528081,0.0,True
1980,207,59656.3981898181,59656.3981898181,0.0,True
1981,210,58216.6535866209,58216.6535866209,0.0,True
1982,212,56626.1520141849,56626.1520141849,0.0,True
1983,193,61213.5559351659,61213.5559351659,0.0,True
1984,190,60095.2110880455,60095.2110880455,0.0,True
1985,234,59445.0741384254,59445.0741384254,0.0,True
1986,197,54838.7719529365,54838.7719529365,0.0,True
1987,185,49312.3808010607,49312.3808010607,0.0,True
1988,283,53313.9154643249,53313.9154643249,0.0,True
1989,282,50029.094499007304,50029.0944990073,-7.275957614183426e-12,True
1990,291,61525.9029221621,61525.9029221621,0.0,True
1991,142,42414.0043025374,42414.0043025374,0.0,True
1992,142,42395.1870468103,42395.1870468103,0.0,True
1993,143,42889.5555090742,42889.5555090742,0.0,True
1994,141,40441.6670632753,40441.6670632753,0.0,True
1995,141,42539.8551564525,42539.8551564525,0.0,True
1996,141,42514.780867028996,42514.780867029,7.275957614183426e-12,True
1997,138,42178.1913024923,42178.1913024923,0.0,True
1998,141,40034.079404657,40034.079404657,0.0,True
1999,141,39841.969890274704,39841.9698902747,-7.275957614183426e-12,True
2000,142,38792.6238554439,38792.6238554439,0.0,True
2001,143,39118.691124316,39118.691124316,0.0,True
2002,149,41453.5976060329,41453.5976060329,0.0,True
2003,140,38738.2798066735,38738.2798066735,0.0,True
2004,142,39018.3653598329,39018.3653598329,0.0,True
2005,149,39000.5410177633,39000.5410177633,0.0,True
2006,138,31342.5937698761,31342.5937698761,0.0,True
2007,142,33663.2742022317,33663.2742022317,0.0,True
2008,139,36423.085596933495,36423.0855969335,7.275957614183426e-12,True
2009,142,36681.3471970043,36681.3471970043,0.0,True
2010,143,38546.6562758647,38546.6562758647,0.0,True
2011,146,39131.061366047,39131.061366047004,7.275957614183426e-12,True
2012,154,37871.1116683357,37871.1116683357,0.0,True
2013,142,34797.655633276,34797.655633276,0.0,True
2014,142,32137.639538497,32137.639538497,0.0,True
2015,142,32370.591907776,32370.591907776,0.0,True
2016,142,33089.385678847,33089.385678847,0.0,True
2017,142,33245.34917743,33245.34917743,0.0,True
2018,140,29213.206813796,29213.206813795998,-3.637978807091713e-12,True
2019,139,24803.119502512,24803.119502512,0.0,True
