commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,25212.7004094679,3.11,128.82495516931337,3248024.999947031
Cod-likes,998.9040540514001,4.357592721132237,2278.2045827373913,2275707.7936548586
Crustaceans,4673.1302365579995,3.309929043839165,204.140438746876,953974.8568122424
Flatfishes,3675.5270442010997,4.132945903981762,1358.1442646704768,4991895.9747229535
Herring-likes,6710.9282293303,3.0614533489491267,115.2002307378962,773100.4804843118
Molluscs,31761.2186981516,2.693648543353752,49.39108235147573,1568720.9683036364
Other fishes & inverts,12642.908345257802,3.1611940831344847,144.94194441376285,1832487.7186066548
Perch-likes,38262.692464995394,3.769770165999227,588.5321144673763,22518823.30163869
Scorpionfishes,160.95946297300003,3.7364705130117737,545.0928846427025,87737.85798249286
Sharks & rays,4204.928016799,3.9658938873263643,924.4722668329305,3887339.33555947
Tuna & billfishes,6975.345279598199,4.48715856234074,3070.1427029677875,21415305.410839215
