commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,236.76354920530002,3.1526554249158805,142.12007398928915,33648.85313102394
Cod-likes,533.1660272556,4.251467834185755,1784.2998303280162,951328.0519688297
Crustaceans,12.5386292688,2.9226619290664453,83.6877571958651,1049.329761816302
Flatfishes,0.26276000010000006,3.211003957957449,162.5563570311554,42.713308389762034
Herring-likes,2339.4635702059004,3.1375126053454134,137.25007971009813,321091.5614896306
Molluscs,37.766332579200004,2.0066994394512467,10.155456247727377,383.53433814518667
Other fishes & inverts,11253.844207102002,3.4776449268315184,300.3619580600988,3380226.6817484573
Perch-likes,51477.811037198386,3.3593249446668945,228.7309557456642,11774568.91823309
Scorpionfishes,729.3286917104998,3.5862860220047077,385.73231347620754,281325.6435380668
Sharks & rays,247.92162165989998,4.133678731073182,1360.4379274856499,337281.9771498757
Tuna & billfishes,25957.598633539495,4.401021078347967,2517.7991253929854,65356019.13682789
