year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2123,1333032.6899400412,1333032.6899400412,0.0,True
1951,2141,1399851.626517035,1399851.626517035,0.0,True
1952,2164,1391273.3102845056,1391273.3102845056,0.0,True
1953,2137,1441201.7877990024,1441201.7877990024,0.0,True
1954,2211,1459219.0743000882,1459219.074300088,-2.3283064365386963e-10,True
1955,2253,1654672.1074960288,1654672.1074960288,0.0,True
1956,2417,1736908.2965526844,1736908.2965526844,0.0,True
1957,2413,1995328.7823047969,1995328.7823047969,0.0,True
1958,2461,1991760.2875363005,1991760.2875363005,0.0,True
1959,2454,2063022.4993857802,2063022.4993857802,0.0,True
1960,2497,2067502.7385585331,2067502.7385585331,0.0,True
1961,2499,2292853.721309099,2292853.721309099,0.0,True
1962,2530,2249058.966557964,2249058.966557964,0.0,True
1963,2546,2349804.8484178497,2349804.8484178497,0.0,True
1964,2531,2064703.7623607968,2064703.7623607968,0.0,True
1965,2536,2199053.961223836,2199053.961223836,0.0,True
1966,2558,2148776.189547178,2148776.189547178,0.0,True
1967,2573,2219848.282197418,2219848.282197418,0.0,True
1968,2635,2452013.450355841,2452013.450355841,0.0,True
1969,2628,2415482.828555861,2415482.828555861,0.0,True
1970,2796,2563281.02876774,2563281.02876774,0.0,True
1971,2817,2656862.413620257,2656862.413620257,0.0,True
1972,2811,2818941.9846659005,2818941.9846659005,0.0,True
1973,2872,3148877.2874538223,3148877.2874538223,0.0,True
1974,2901,3268020.3905543736,3268020.3905543736,0.0,True
1975,2872,3479622.0884216316,3479622.0884216316,0.0,True
1976,2929,3684860.671320345,3684860.671320345,0.0,True
1977,2993,3714513.4896183647,3714513.4896183647,0.0,True
1978,3011,4024222.570971616,4024222.570971616,0.0,True
1979,3050,4007349.9032969493,4007349.9032969493,0.0,True
1980,3048,4049109.5034106877,4049109.5034106877,0.0,True
1981,3036,4294567.331632858,4294567.331632858,0.0,True
1982,3062,4420177.47894373,4420177.47894373,0.0,True
1983,3035,4376229.780408784,4376229.780408784,0.0,True
1984,3020,4779310.888037998,4779310.888037998,0.0,True
1985,3063,4728850.51617709,4728850.51617709,0.0,True
1986,3057,4829922.805787716,4829922.805787717,9.313225746154785e-10,True
1987,2987,4700286.925713138,4700286.925713138,0.0,True
1988,3054,4629006.404781845,4629006.404781845,0.0,True
1989,3160,4634500.299643219,4634500.299643219,0.0,True
1990,3193,4344708.322044243,4344708.322044243,0.0,True
1991,3200,3898884.52643778,3898884.52643778,0.0,True
1992,3184,3519128.8959441665,3519128.8959441665,0.0,True
1993,3258,3453770.5616261135,3453770.5616261135,0.0,True
1994,3263,3139744.722777918,3139744.722777918,0.0,True
1995,3289,3242947.446066026,3242947.446066026,0.0,True
1996,2764,3370194.853763053,3370194.853763053,0.0,True
1997,2863,3270373.1010400075,3270373.101040008,4.656612873077393e-10,True
1998,2852,2996495.8229941605,2996495.8229941605,0.0,True
1999,2919,3023877.4774784744,3023877.4774784744,0.0,True
2000,2925,2804101.9267959,2804101.9267959003,4.656612873077393e-10,True
2001,2995,2740967.9172653095,2740967.9172653095,0.0,True
2002,2940,2446633.4575531837,2446633.4575531837,0.0,True
2003,3087,2731645.0861937157,2731645.0861937157,0.0,True
2004,3041,2689780.90688498,2689780.90688498,0.0,True
2005,3070,2685516.4710379825,2685516.4710379825,0.0,True
2006,3031,2681189.871614984,2681189.871614984,0.0,True
2007,2989,2693032.8748528273,2693032.8748528273,0.0,True
2008,2936,2671893.4346243786,2671893.4346243786,0.0,True
2009,2901,2629371.283280103,2629371.283280103,0.0,True
2010,2918,2620354.4500972717,2620354.4500972717,0.0,True
2011,2937,2800849.2109064185,2800849.2109064185,0.0,True
2012,3074,2722888.0391771444,2722888.0391771444,0.0,True
2013,3315,2649674.2047224706,2649674.2047224706,0.0,True
2014,3380,2860307.4178926474,2860307.4178926474,0.0,True
2015,3387,2611040.7026122967,2611040.7026122967,0.0,True
2016,3384,2521797.378014256,2521797.378014256,0.0,True
2017,3488,2441002.724695873,2441002.724695873,0.0,True
2018,3450,2487278.183765517,2487278.183765517,0.0,True
2019,3380,2586941.83669577,2586941.83669577,0.0,True
