functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,6,6,2711.5844440138003,2711.5844440138003,0.0,1.0,649.5822579392167,1761397.14573534,3.8017670799575187,633.5298465291153,1717869.6766667992,43527.469068540726,1.0253380507612182,0.025338050761218124
Large bathydemersals (>=90 cm),2,2,601.3173101699,601.3173101699,0.0,1.0,1583.786169307381,952358.0392122042,4.1996752152098225,1583.7083817021235,952311.2641786461,46.77503355802037,1.000049117379283,4.911737928287882e-05
Large bathypelagics (>=90 cm),2,2,71.3774416406,71.3774416406,0.0,1.0,2184.209062126144,155903.2548627785,4.339192866668015,2183.699459817115,155866.88075370586,36.37410907263984,1.0002333665041396,0.0002333665041396231
Large benthopelagics (>=90 cm),9,9,20055.7993694384,20055.7993694384,0.0,1.0,2514.994042433867,50440215.930386476,4.394354976035367,2479.4478373732068,49727308.37334496,712907.5570415184,1.0143363391336029,0.014336339133602778
Large demersals (>=90 cm),10,10,32537.2669535233,32537.2669535233,0.0,1.0,1156.421327299693,37626789.437097855,4.0608620710139265,1150.43496056688,37432009.42463062,194780.01246723533,1.0052035681616138,0.005203568161613793
Large pelagics (>=90 cm),24,24,56538.26834629501,56538.26834629501,0.0,1.0,2576.3307787796507,145661280.9194631,4.357880933051981,2279.716975052677,128891250.08913216,16770030.830330938,1.130109924597162,0.13010992459716203
Large rays (>=90 cm),10,10,36615.043896777905,36615.043896777905,0.0,1.0,519.2723057029649,19013178.267695136,3.708795357924969,511.4407848927553,18726426.78945078,286751.4782443568,1.0153126638342929,0.015312663834292908
Large reef assoc. fish (>=90 cm),17,17,20046.891280618198,20046.891280618198,0.0,1.0,824.1837459292434,16522321.949896194,3.7383974837792273,547.5168430846807,10976010.627625886,5546311.322270308,1.5053121311955195,0.5053121311955194
Large sharks (>=90 cm),24,24,36606.6587129027,36606.6587129027,0.0,1.0,1423.5244419955588,52110473.41760668,4.093569260683483,1240.4214300401964,45407683.94965219,6702789.467954494,1.1476135509440761,0.1476135509440762
"Lobsters, crabs",7,7,11376.711947208598,11376.711947208598,0.0,1.0,220.33491824899474,2506686.896830568,3.196629033117428,157.26389694019153,1789146.0551840586,717540.8416465095,1.401052132981224,0.40105213298122405
Medium bathydemersals (30 - 89 cm),1,1,2511.2430398082,2511.2430398082,0.0,1.0,3090.295432513592,7760482.89585083,4.49,3090.295432513592,7760482.89585083,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),14,14,14836.298389551099,14836.298389551099,0.0,1.0,1015.261738976971,15062726.102956882,3.983477609728249,962.6703807353698,14282465.019372711,780261.0835841708,1.0546307015298708,0.05463070152987079
Medium demersals (30 - 89 cm),42,42,373058.77425563673,373058.77425563673,0.0,1.0,463.39006922958015,172871731.22902182,3.4711440814445584,295.89939789398363,110387866.68131047,62483864.54771134,1.5660392434985824,0.5660392434985824
Medium pelagics (30 - 89 cm),16,16,19792.5184047531,19792.5184047531,0.0,1.0,1215.2906239484148,24053662.04162288,3.95426726180991,900.0512964573654,17814281.850354295,6239380.191268586,1.3502459567936214,0.35024595679362147
Medium reef assoc. fish (30 - 89 cm),32,32,21775.2413316368,21775.2413316368,0.0,1.0,884.8253968895439,19267286.55363113,3.8759706701602665,751.5721352921357,16365664.624119839,2901621.929511292,1.1772993640132927,0.1772993640132928
Other demersal invertebrates,9,9,11955.165390640399,11955.165390640399,0.0,1.0,12.268183678545524,146668.16491976686,2.0746681614807865,11.875944558679679,141978.88136909145,4689.283550675405,1.0330280356166848,0.03302803561668471
Shrimps,9,9,34839.232930897,34839.232930897,0.0,1.0,58.41397341796116,2035098.0263275744,2.7301955879038626,53.72737072933404,1871820.383603926,163277.64272364834,1.0872293325544837,0.08722933255448383
Small benthopelagics (<30 cm),2,2,2128.7564434947,2128.7564434947,0.0,1.0,537.3316842419138,1143848.2851238335,3.2369846853861706,172.57770344938686,367375.89822139975,776472.3869024337,3.113563765782183,2.113563765782183
Small demersals (<30 cm),10,10,27257.269994376395,27257.269994376395,0.0,1.0,299.0063579446161,8150097.028531552,3.4624948027099762,290.0646485861474,7906370.4423365295,243726.5861950228,1.0308266084890143,0.030826608489014275
Small pelagics (<30 cm),15,15,162760.50852945677,162760.50852945677,0.0,1.0,304.65081688680004,49585121.88040999,3.195741145191637,156.94270916758543,25544075.15410684,24041046.726303153,1.9411594109892039,0.941159410989204
Small reef assoc. fish (<30 cm),7,7,667.5326675757999,667.5326675757999,0.0,1.0,935.3901984338689,624403.5143848173,3.603877417045631,401.677418309175,268132.79854888405,356270.7158359333,2.3287099443411825,1.3287099443411827
Small to medium flatfishes (<90 cm),2,2,5074.6609571516,5074.6609571516,0.0,1.0,228.74721413132335,1160814.5566094234,3.343545907562977,220.56972796616128,1119316.5868394282,41497.969769995194,1.0370743811517806,0.037074381151780696
Small to medium rays (<90 cm),3,3,72.60131447789999,72.60131447789999,0.0,1.0,325.2767601973804,23615.520359442475,3.511424033070786,324.65644819132905,23570.484892416727,45.035467025747494,1.0019106720642916,0.0019106720642915853
Small to medium sharks (<90 cm),1,1,10218.4562770219,10218.4562770219,0.0,1.0,389.04514499428046,3975440.8039117004,3.59,389.04514499428046,3975440.8039117004,0.0,1.0,0.0
