commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.2711890629,0.2711890629,0.0,1.0,556.1261167405597,150.8153204530884,3.11,556.1261167405597,150.8153204530884,0.0,1.0,0.0
Cod-likes,8,8,51786.729808338205,51786.729808338205,0.0,1.0,11466.541705255928,593814697.1261303,4.110213581737287,11129.64117666279,576367720.4795911,17446976.64653921,1.0302705651732573,0.030270565173257304
Crustaceans,8,8,119.46880440439999,119.46880440439999,0.0,1.0,506.699644761623,60534.8007518053,2.9953077190229394,394.4166072794208,47120.48050891217,13414.320242893125,1.284681312627022,0.28468131262702207
Flatfishes,14,14,41778.69500006709,41778.69500006709,0.0,1.0,2084.759653602795,87098537.7163167,3.4128748891533567,1377.9155668923243,57567514.20503896,29531023.511277743,1.5129806961283183,0.5129806961283184
Herring-likes,4,4,788688.897235735,788688.897235735,0.0,1.0,872.1921759870079,687888285.4568293,3.2132642659304724,757.7452075599518,597625232.1361215,90263053.3207078,1.15103621545241,0.15103621545241003
Molluscs,7,7,14519.8011704346,14519.8011704346,0.0,1.0,28.465491196129285,413313.2723865538,2.0039376769355037,20.237321514714015,293841.8846158059,119471.38777074794,1.4065839283836445,0.4065839283836445
Other fishes & inverts,30,30,14583.973620221299,14583.973620221299,0.0,1.0,1581.0983264629824,23058696.284112178,3.0985952997722928,537.4467410407237,7838109.093611822,15220587.190500356,2.941869781182985,1.9418697811829853
Perch-likes,24,24,11175.4109975239,11175.4109975239,0.0,1.0,15212.954030788413,170011013.7804984,4.040212447425251,9024.176632762996,100848882.78537779,69162130.9951206,1.6857996745715909,0.6857996745715909
"Salmon, smelts, etc",9,9,13983.700319652999,13983.700319652999,0.0,1.0,4469.872913231069,62505363.285557576,3.5283742447782616,1947.5594911132962,27234088.27842423,35271275.00713335,2.295114954704632,1.2951149547046321
Scorpionfishes,5,5,535.6695167353,535.6695167353,0.0,1.0,3300.2269926000745,1767830.9982428744,3.7007678573896152,3264.224302198969,1748545.4544745437,19285.54376833071,1.0110294780836144,0.011029478083614486
Sharks & rays,7,7,0.029330830000000002,0.029330830000000002,0.0,1.0,7677.660505591964,225.19215508723195,3.8966667239215527,5870.164818762487,172.17680637110334,53.015348716128614,1.3079122550447437,0.3079122550447436
