year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,684,605150.4190076457,605150.4190076457,0.0,True
1951,649,928001.9517970816,928001.9517970816,0.0,True
1952,728,904057.1217341712,904057.1217341713,1.1641532182693481e-10,True
1953,680,672996.5625916899,672996.5625916899,0.0,True
1954,706,1121637.6907383462,1121637.6907383462,0.0,True
1955,660,996597.3744140334,996597.3744140334,0.0,True
1956,612,1211223.7415100362,1211223.7415100362,0.0,True
1957,667,1202500.4556737277,1202500.4556737277,0.0,True
1958,697,1209551.773882391,1209551.773882391,0.0,True
1959,748,1328025.6695062763,1328025.6695062763,0.0,True
1960,667,1304307.6471959308,1304307.647195931,2.3283064365386963e-10,True
1961,785,938474.1326072525,938474.1326072523,-1.1641532182693481e-10,True
1962,802,841380.3877406444,841380.3877406444,0.0,True
1963,743,1000268.5670892316,1000268.5670892316,0.0,True
1964,758,1214760.7141329118,1214760.7141329118,0.0,True
1965,1020,1504519.8778104251,1504519.8778104254,2.3283064365386963e-10,True
1966,994,1745702.811453672,1745702.811453672,0.0,True
1967,1012,1488218.6767607916,1488218.6767607916,0.0,True
1968,915,681782.301774801,681782.301774801,0.0,True
1969,905,533763.4278023642,533763.4278023642,0.0,True
1970,971,708371.9854069902,708371.9854069902,0.0,True
1971,1073,968836.8398113252,968836.8398113252,0.0,True
1972,963,982225.4745643194,982225.4745643194,0.0,True
1973,1133,422522.07788162853,422522.07788162853,0.0,True
1974,1225,528577.9889522761,528577.9889522761,0.0,True
1975,2530,474025.317834234,474025.31783423404,5.820766091346741e-11,True
1976,2208,519289.2566983455,519289.25669834553,5.820766091346741e-11,True
1977,1284,738617.7310739337,738617.7310739335,-1.1641532182693481e-10,True
1978,1211,711517.009478518,711517.009478518,0.0,True
1979,1188,1328406.4264055307,1328406.4264055307,0.0,True
1980,1133,1429226.1992001666,1429226.1992001669,2.3283064365386963e-10,True
1981,1036,1321476.659240737,1321476.659240737,0.0,True
1982,998,686029.0593812868,686029.0593812868,0.0,True
1983,971,971091.5899333577,971091.5899333576,-1.1641532182693481e-10,True
1984,1066,736372.6195319796,736372.6195319794,-1.1641532182693481e-10,True
1985,1015,722208.1328435952,722208.1328435952,0.0,True
1986,1066,761977.202934247,761977.202934247,0.0,True
1987,1112,675953.737227218,675953.737227218,0.0,True
1988,1216,655899.2042867781,655899.2042867781,0.0,True
1989,1060,491311.0968863587,491311.0968863587,0.0,True
1990,1135,427307.239988445,427307.239988445,0.0,True
1991,1037,597895.8623974551,597895.8623974551,0.0,True
1992,1185,680943.363789197,680943.363789197,0.0,True
1993,1184,935792.5330639437,935792.5330639437,0.0,True
1994,1334,1029843.2740677374,1029843.2740677374,0.0,True
1995,1364,1334799.5728793305,1334799.5728793307,2.3283064365386963e-10,True
1996,1485,1507046.6973164717,1507046.6973164717,0.0,True
1997,1367,1764468.6320642119,1764468.6320642119,0.0,True
1998,1416,1538698.249256254,1538698.249256254,0.0,True
1999,1588,1503756.2593837308,1503756.2593837308,0.0,True
2000,1465,1594570.8500567004,1594570.8500567004,0.0,True
2001,1586,1416987.251335978,1416987.251335978,0.0,True
2002,1613,1271565.339918337,1271565.339918337,0.0,True
2003,1468,1552258.813897883,1552258.813897883,0.0,True
2004,1429,1401621.7625330223,1401621.762533022,-2.3283064365386963e-10,True
2005,1481,1401716.4696320826,1401716.4696320824,-2.3283064365386963e-10,True
2006,1656,1383461.1269475159,1383461.1269475159,0.0,True
2007,1675,1506119.2128391722,1506119.2128391722,0.0,True
2008,1396,1669097.214216915,1669097.214216915,0.0,True
2009,1312,1713613.5574934615,1713613.5574934615,0.0,True
2010,1177,1815426.4170932225,1815426.4170932223,-2.3283064365386963e-10,True
2011,1210,1309188.7607945737,1309188.7607945737,0.0,True
2012,1373,1169778.5309813935,1169778.5309813935,0.0,True
2013,1381,997994.1674036701,997994.16740367,-1.1641532182693481e-10,True
2014,1290,1023659.1782313241,1023659.1782313241,0.0,True
2015,1495,975455.8447851998,975455.8447851998,0.0,True
2016,1346,916498.3137567516,916498.3137567516,0.0,True
2017,1504,1201583.6305265585,1201583.6305265585,0.0,True
2018,2097,1096251.091095782,1096251.091095782,0.0,True
2019,1552,707251.5165434973,707251.5165434973,0.0,True
