functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large benthopelagics (>=90 cm),3,3,2253.6902024099,2253.6902024099,0.0,1.0,2383.5660652048696,5371819.487948931,4.353964251213649,2259.2497932728065,5091649.123895516,280170.36405341513,1.0550254656666251,0.05502546566662523
Large demersals (>=90 cm),2,2,563.30408063,563.30408063,0.0,1.0,998.7543125790145,562602.3798225694,3.9561624746181803,903.9876027483664,509219.90546708624,53382.474355483195,1.1048318688691434,0.10483186886914342
Large pelagics (>=90 cm),4,4,228.52361378950002,228.52361378950002,0.0,1.0,2512.743775402991,574221.2880821633,4.4001393930875015,2512.692787143667,574209.6360608817,11.652021281654015,1.000020292277506,2.0292277506152106e-05
Large rays (>=90 cm),1,1,119.9999999999,119.9999999999,0.0,1.0,524.8074602497728,62976.89522992026,3.72,524.8074602497728,62976.89522992026,0.0,1.0,0.0
Large reef assoc. fish (>=90 cm),1,1,339.9999999999,339.9999999999,0.0,1.0,363.0780547701014,123446.53862179817,3.56,363.0780547701014,123446.53862179817,0.0,1.0,0.0
Large sharks (>=90 cm),4,4,867.9309215382,867.9309215382,0.0,1.0,1305.870113010804,1133405.0505946605,4.105280064813128,1274.3245937074837,1106025.7189553287,27379.331639331765,1.0247546970835293,0.024754697083529204
Medium benthopelagics (30 - 89 cm),2,2,706.5231815476,706.5231815476,0.0,1.0,237.8327035786515,168034.3184084561,3.36778036693594,233.22782753060582,164780.86673235855,3253.451676097553,1.0197441107126952,0.019744110712695155
Medium demersals (30 - 89 cm),4,4,13208.4526687659,13208.4526687659,0.0,1.0,275.8046685266438,3642952.910058843,3.39169625438745,246.43151920310981,3254979.057486351,387973.85257249186,1.1191939627630365,0.11919396276303652
Medium pelagics (30 - 89 cm),2,2,694.5887497891,694.5887497891,0.0,1.0,77.54416601755763,53861.30532757377,2.619274762971334,41.61738258859293,28906.965741705422,24954.339585868347,1.8632638862495887,0.8632638862495887
Medium reef assoc. fish (30 - 89 cm),3,3,1150.1763099607,1150.1763099607,0.0,1.0,1129.2103132161267,1298790.951224491,4.020660450138773,1048.7221725271083,1206215.398571198,92575.55265329289,1.0767487736957693,0.07674877369576917
Shrimps,2,2,453.59074320189995,453.59074320189995,0.0,1.0,50.11872336272725,22733.38897842988,2.7,50.11872336272725,22733.38897842988,0.0,1.0,0.0
Small demersals (<30 cm),3,3,960.4485572072999,960.4485572072999,0.0,1.0,314.5954019735904,302152.69992958545,3.437121095018225,273.60315119572135,262781.7518133013,39370.948116284155,1.1498237523899912,0.14982375238999113
Small pelagics (<30 cm),1,1,681.3677949274,681.3677949274,0.0,1.0,58.88436553555889,40121.910300662756,2.77,58.8843655355589,40121.910300662756,0.0,1.0,0.0
Small to medium flatfishes (<90 cm),1,1,922.96370603,922.96370603,0.0,1.0,229.08676527677724,211438.76988227904,3.36,229.08676527677724,211438.76988227904,0.0,1.0,0.0
Small to medium rays (<90 cm),1,1,226.7953541942,226.7953541942,0.0,1.0,630.957344480193,143098.19442281724,3.8,630.957344480193,143098.19442281724,0.0,1.0,0.0
