commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,108278.4843033502,108278.4843033502,0.0,1.0,271.79751789593195,29429823.27518421,3.432559153664634,270.7441949584031,29315771.064026635,114052.21115757525,1.0038904728416824,0.0038904728416824298
Crustaceans,18,18,196692.34557599464,196692.34557599464,0.0,1.0,115.51023472693596,22719979.006474745,2.9155877311109033,82.33561449378114,16194785.139222672,6525193.867252072,1.4029194466710457,0.4029194466710457
Flatfishes,3,3,32.4174983669,32.4174983669,0.0,1.0,474.89129473164724,15394.7877714182,3.497153973387496,314.16223172615605,10184.353633924322,5210.434137493878,1.5116116667569162,0.511611666756916
Herring-likes,8,8,259663.43393970423,259663.43393970423,0.0,1.0,117.8851326505397,30610458.354476687,2.7354176251647835,54.37729817611509,14119795.97277326,16490662.381703427,2.1679108121322597,1.1679108121322597
Molluscs,3,3,43131.0947721268,43131.0947721268,0.0,1.0,11.842886152697295,510796.6450274952,2.0711744026948695,11.780789680137902,508118.3561845212,2678.288842973998,1.0052709940713132,0.005270994071313156
Other fishes & inverts,27,27,771129.6258108524,771129.6258108524,0.0,1.0,208.0703800700039,160449234.32570395,3.3009039913918,199.94198130529466,154181185.22783232,6268049.097871631,1.0406537872218935,0.04065378722189342
Perch-likes,53,53,1381863.1542589585,1381863.1542589585,0.0,1.0,832.6737299297712,1150641146.9093258,3.6478454410074685,444.47305792113673,614200941.8020267,536440205.1072991,1.873395282549417,0.8733952825494169
Scorpionfishes,1,1,688.9524313477,688.9524313477,0.0,1.0,794.3282347242812,547254.3686014201,3.8999999999999995,794.3282347242805,547254.3686014196,4.656612873077393e-10,1.0000000000000009,8.509046506066234e-16
Sharks & rays,11,11,19674.054461119704,19674.054461119704,0.0,1.0,1740.4852764564139,34242402.11778047,4.2342217192978335,1714.8325533330105,33737709.045974605,504693.0718058646,1.0149593166245554,0.014959316624555505
Tuna & billfishes,16,16,102388.39070227002,102388.39070227002,0.0,1.0,2432.362920669899,249045725.0512642,4.384457906168813,2423.58304828437,248146768.0471386,898957.0041255951,1.003622682701855,0.003622682701855004
