year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,1075,118783.9746783303,118783.9746783303,0.0,True
1951,640,136410.0861351786,136410.0861351786,0.0,True
1952,691,152678.6338893581,152678.6338893581,0.0,True
1953,695,157038.1383550585,157038.1383550585,0.0,True
1954,709,167209.0601443296,167209.0601443296,0.0,True
1955,714,171932.2328391289,171932.2328391289,0.0,True
1956,711,175132.7333861673,175132.7333861673,0.0,True
1957,696,174099.0116415455,174099.0116415455,0.0,True
1958,720,178076.4719097936,178076.4719097936,0.0,True
1959,715,172313.461912884,172313.461912884,0.0,True
1960,721,174145.3999719665,174145.3999719665,0.0,True
1961,939,219836.5299033417,219836.5299033417,0.0,True
1962,1504,248130.1212287558,248130.1212287558,0.0,True
1963,1505,244738.4365094934,244738.4365094934,0.0,True
1964,1522,264625.7090984838,264625.7090984838,0.0,True
1965,1547,312486.88310161,312486.88310161,0.0,True
1966,1550,341308.075914278,341308.075914278,0.0,True
1967,1552,337902.9027144171,337902.9027144171,0.0,True
1968,1672,351664.1808447157,351664.1808447157,0.0,True
1969,1746,397976.4618620033,397976.4618620033,0.0,True
1970,2257,566738.4306461889,566738.4306461889,0.0,True
1971,2265,602804.6936882439,602804.6936882439,0.0,True
1972,2262,691490.3690758892,691490.3690758892,0.0,True
1973,2334,737840.1554664444,737840.1554664444,0.0,True
1974,2292,752740.9893508822,752740.9893508822,0.0,True
1975,2316,815927.4120781489,815927.4120781489,0.0,True
1976,2314,992047.652717763,992047.652717763,0.0,True
1977,2405,1187952.4909907558,1187952.4909907558,0.0,True
1978,2448,1213648.433763357,1213648.433763357,0.0,True
1979,2474,1201811.3027902143,1201811.3027902143,0.0,True
1980,2391,1102460.7233718934,1102460.7233718934,0.0,True
1981,2426,1144182.4848951134,1144182.4848951134,0.0,True
1982,2439,1838734.774623087,1838734.774623087,0.0,True
1983,2398,1957905.8573440847,1957905.8573440847,0.0,True
1984,2425,2014713.2533806248,2014713.2533806246,-2.3283064365386963e-10,True
1985,2367,2145321.868933153,2145321.868933153,0.0,True
1986,2409,2181367.8720863066,2181367.8720863066,0.0,True
1987,2352,2305018.635503035,2305018.635503035,0.0,True
1988,2334,2291114.5445128563,2291114.5445128563,0.0,True
1989,2325,2245488.3015384795,2245488.3015384795,0.0,True
1990,2385,2004529.4881781484,2004529.4881781484,0.0,True
1991,2534,1697411.7364191758,1697411.7364191758,0.0,True
1992,2601,1663749.766909154,1663749.766909154,0.0,True
1993,2536,1548219.2324593733,1548219.2324593733,0.0,True
1994,2607,1604077.4610764012,1604077.4610764014,2.3283064365386963e-10,True
1995,2558,1676305.5673381325,1676305.5673381325,0.0,True
1996,2461,1697457.946870664,1697457.946870664,0.0,True
1997,2493,1731562.7107168164,1731562.7107168164,0.0,True
1998,2511,1871480.2231294445,1871480.2231294445,0.0,True
1999,2513,1907085.6678456606,1907085.6678456606,0.0,True
2000,2474,2008290.3533707855,2008290.3533707855,0.0,True
2001,2459,2123404.020978041,2123404.020978041,0.0,True
2002,2446,2140414.7073477143,2140414.7073477143,0.0,True
2003,2578,2263276.4204954947,2263276.4204954947,0.0,True
2004,2620,2286548.4250142016,2286548.4250142016,0.0,True
2005,2538,2240296.6012966637,2240296.6012966637,0.0,True
2006,2610,2156998.063725279,2156998.063725279,0.0,True
2007,2683,2106884.708068403,2106884.7080684034,4.656612873077393e-10,True
2008,2587,1832706.3616461344,1832706.3616461344,0.0,True
2009,2641,1895330.9433434543,1895330.9433434543,0.0,True
2010,2699,2058781.5242961573,2058781.5242961573,0.0,True
2011,2824,2224194.735308888,2224194.735308888,0.0,True
2012,2816,2299691.466636381,2299691.466636381,0.0,True
2013,2793,2297898.8803428416,2297898.8803428416,0.0,True
2014,2856,2427588.178752914,2427588.178752914,0.0,True
2015,2784,2410036.4975593504,2410036.4975593504,0.0,True
2016,2725,2425153.361333895,2425153.361333895,0.0,True
2017,2823,2395847.138483982,2395847.138483982,0.0,True
2018,2832,2620330.7193920915,2620330.7193920915,0.0,True
2019,2314,2883541.9537540907,2883541.9537540907,0.0,True
