year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,971,12007.3317268414,12007.3317268414,0.0,True
1951,968,12215.0313007221,12215.031300722101,1.8189894035458565e-12,True
1952,995,12593.8680672598,12593.8680672598,0.0,True
1953,995,13506.535084978801,13506.535084978801,0.0,True
1954,1009,13822.9797694605,13822.9797694605,0.0,True
1955,1016,15000.2707218148,15000.2707218148,0.0,True
1956,1016,15329.1903023825,15329.1903023825,0.0,True
1957,993,15771.5864633944,15771.5864633944,0.0,True
1958,990,15523.5324456335,15523.5324456335,0.0,True
1959,990,17063.6569736137,17063.6569736137,0.0,True
1960,1014,20511.1185874015,20511.1185874015,0.0,True
1961,1051,19998.2634261209,19998.2634261209,0.0,True
1962,1023,19176.0700734998,19176.0700734998,0.0,True
1963,1014,22469.6833570743,22469.6833570743,0.0,True
1964,1044,21811.738098625,21811.738098625,0.0,True
1965,1086,22171.1609392198,22171.1609392198,0.0,True
1966,1104,22777.5606916299,22777.5606916299,0.0,True
1967,1089,23255.3843466022,23255.3843466022,0.0,True
1968,1092,24218.559568147,24218.559568147,0.0,True
1969,1150,23879.4668647345,23879.4668647345,0.0,True
1970,1261,26089.668137507,26089.668137507,0.0,True
1971,1281,29634.0464211635,29634.0464211635,0.0,True
1972,1226,28621.005136532898,28621.005136532898,0.0,True
1973,1296,29862.6094312946,29862.6094312946,0.0,True
1974,1363,44120.0234159123,44120.0234159123,0.0,True
1975,1389,32059.9837229376,32059.9837229376,0.0,True
1976,1354,33963.0817505026,33963.0817505026,0.0,True
1977,1403,36436.4986282968,36436.4986282968,0.0,True
1978,1439,39816.199393591,39816.199393591,0.0,True
1979,1517,41551.9582676763,41551.9582676763,0.0,True
1980,1499,42116.3838450772,42116.3838450772,0.0,True
1981,1456,47769.0202770221,47769.0202770221,0.0,True
1982,1458,52682.8818175867,52682.8818175867,0.0,True
1983,1511,54309.2306877282,54309.2306877282,0.0,True
1984,1522,50924.1455334219,50924.1455334219,0.0,True
1985,1557,47908.0489944405,47908.0489944405,0.0,True
1986,1588,46521.0770364981,46521.0770364981,0.0,True
1987,1588,48004.0216739371,48004.0216739371,0.0,True
1988,1545,50446.8896843637,50446.8896843637,0.0,True
1989,1518,51254.1460661564,51254.1460661564,0.0,True
1990,1528,48655.5332243758,48655.5332243758,0.0,True
1991,1539,54972.7329760411,54972.7329760411,0.0,True
1992,1511,54269.7576715198,54269.7576715198,0.0,True
1993,1525,53038.6674813332,53038.6674813332,0.0,True
1994,1593,54622.5972642668,54622.5972642668,0.0,True
1995,1615,54855.5317859416,54855.5317859416,0.0,True
1996,1629,50035.9171052483,50035.9171052483,0.0,True
1997,1692,52781.4580672646,52781.4580672646,0.0,True
1998,1918,50849.6095079383,50849.6095079383,0.0,True
1999,1997,52768.1703332675,52768.1703332675,0.0,True
2000,1892,48376.7801445687,48376.7801445687,0.0,True
2001,1936,54432.0076182114,54432.0076182114,0.0,True
2002,2172,50051.4061417774,50051.4061417774,0.0,True
2003,2194,58760.6020555279,58760.6020555279,0.0,True
2004,2218,65530.411516565604,65530.4115165656,-7.275957614183426e-12,True
2005,2226,70281.2646234435,70281.2646234435,0.0,True
2006,2259,54744.8316904869,54744.8316904869,0.0,True
2007,2219,52017.193201493195,52017.193201493195,0.0,True
2008,2253,51394.6640753017,51394.6640753017,0.0,True
2009,2313,51314.4171555315,51314.4171555315,0.0,True
2010,2159,51408.5744250779,51408.5744250779,0.0,True
2011,2909,51544.1514427975,51544.1514427975,0.0,True
2012,2891,49717.0001826434,49717.0001826434,0.0,True
2013,2875,46275.8526764975,46275.8526764975,0.0,True
2014,2847,47411.1189655704,47411.1189655704,0.0,True
2015,2919,49267.8200370805,49267.8200370805,0.0,True
2016,2858,50078.9351140305,50078.9351140305,0.0,True
2017,2860,50055.0882602395,50055.0882602395,0.0,True
2018,2837,48243.299537245795,48243.299537245795,0.0,True
2019,3021,44647.944981429304,44647.944981429304,0.0,True
