system,layer,region_id,title,water_area_km2,common_area_km2,common_area_pct_of_water,ensemble_basis,n_models,baseline_central_tC_yr,common_antoinemorel_tC_yr,own_antoinemorel_tC_yr,scaled_antoinemorel_tC_yr,scaled_median_tC_yr,scaled_min_tC_yr,scaled_max_tC_yr,scaled_mean_tC_yr,spread_pct,cv_pct,model_max,model_min,rate_antoinemorel_mgC_m2_d
EEZ,eez,920,Honduras (Pacific),465.30159030747114,624.3142126114731,134.17409817983352,common mask,1,779159.2303189256,1042608.8310708938,1042608.8310708938,779159.2303189256,779159.2303189256,779159.2303189256,779159.2303189256,779159.2303189256,,,Antoine-Morel,Antoine-Morel,4587.740225390115
EEZ,eez,921,Honduras (Caribbean),209652.6429880731,210023.5056834175,100.1768938803054,common mask,1,40742328.00476562,40954576.73414819,40954576.73414819,40742328.00476562,40742328.00476562,40742328.00476562,40742328.00476562,40742328.00476562,,,Antoine-Morel,Antoine-Morel,532.417883507258
EEZ,eez,922,Iran (Persian Gulf),97859.75434332725,98708.91055989252,100.86772772143503,common mask,1,57596288.5297273,58162789.36390913,58162789.36390913,57596288.529727295,57596288.529727295,57596288.529727295,57596288.529727295,57596288.529727295,,,Antoine-Morel,Antoine-Morel,1612.4917932326273
EEZ,eez,923,Iran (Sea of Oman),64146.17572070393,64398.82258847466,100.39386115373543,common mask,1,48399777.74315575,48635300.41285202,48635300.41285202,48399777.74315574,48399777.74315574,48399777.74315574,48399777.74315574,48399777.74315574,,,Antoine-Morel,Antoine-Morel,2067.1868480597127
EEZ,eez,924,Canada (Arctic),1909358.4873909072,1675103.0591372908,87.7311971638327,common mask,1,167621819.49987438,107785367.35539119,107785367.35539119,167621819.49987438,167621819.49987438,167621819.49987438,167621819.49987438,167621819.49987438,,,Antoine-Morel,Antoine-Morel,240.5194544011633
EEZ,eez,925,Canada (Pacific),440607.770668691,444982.88348576316,100.99297223252151,common mask,1,101284856.53726451,102005636.48652226,102005636.48652226,101284856.53726453,101284856.53726453,101284856.53726453,101284856.53726453,101284856.53726453,,,Antoine-Morel,Antoine-Morel,629.7954237511576
EEZ,eez,926,Canada (East Coast),2238900.7021104554,2243013.7536783814,100.1837085299964,common mask,1,373596112.57973504,347374010.3201132,347374010.3201132,373596112.57973504,373596112.57973504,373596112.57973504,373596112.57973504,373596112.57973504,,,Antoine-Morel,Antoine-Morel,457.1667659956098
EEZ,eez,927,Colombia (Caribbean),423597.5790143513,423949.0612990257,100.08297551782337,common mask,1,96838595.54493146,96726198.68235548,96726198.68235548,96838595.54493146,96838595.54493146,96838595.54493146,96838595.54493146,96838595.54493146,,,Antoine-Morel,Antoine-Morel,626.3284631805142
EEZ,eez,928,Colombia (Pacific),327308.71305152535,327747.75963258685,100.13413837259883,common mask,1,89520727.82265714,89912048.82328933,89912048.82328933,89520727.82265714,89520727.82265714,89520727.82265714,89520727.82265714,89520727.82265714,,,Antoine-Morel,Antoine-Morel,749.3300918288428
EEZ,eez,929,Costa Rica (Caribbean),20344.30980854166,20448.635084180205,100.5127983039009,common mask,1,4611098.620079954,4670882.758246418,4670882.758246418,4611098.620079954,4611098.620079954,4611098.620079954,4611098.620079954,4611098.620079954,,,Antoine-Morel,Antoine-Morel,620.9670921853811
