functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large benthopelagics (>=90 cm),3,3,8592.4124165001,8592.4124165001,0.0,1.0,1484.4384770990466,12754907.602156347,4.105034741503526,1273.6049593119249,10943339.066107888,1811568.536048459,1.1655407481304298,0.16554074813042982
Large demersals (>=90 cm),3,3,1295.2186604358,1295.2186604358,0.0,1.0,1629.3798215381823,2110403.1497938074,4.209109216184893,1618.487002867333,2096294.5677865802,14108.582007227233,1.0067302478497209,0.006730247849720899
Large flatfishes (>=90 cm),1,1,7799.3640497357,7799.3640497357,0.0,1.0,1380.3842646028838,10766119.408164585,4.14,1380.3842646028838,10766119.408164585,0.0,1.0,0.0
Large rays (>=90 cm),1,1,322.0,322.0,0.0,1.0,407.3802778041126,131176.44945292425,3.6100000000000003,407.380277804113,131176.4494529244,-1.4551915228366852e-10,0.9999999999999989,-1.1093390078063618e-15
Large reef assoc. fish (>=90 cm),1,1,2759.5369715936,2759.5369715936,0.0,1.0,616.5950018614822,1701516.7041365847,3.79,616.5950018614822,1701516.7041365847,0.0,1.0,0.0
Large sharks (>=90 cm),1,1,182.0,182.0,0.0,1.0,660.6934480075957,120246.20753738242,3.82,660.6934480075957,120246.20753738242,0.0,1.0,0.0
"Lobsters, crabs",1,1,8335.7291557258,8335.7291557258,0.0,1.0,1000.0,8335729.1557257995,4.0,1000.0,8335729.1557257995,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),2,2,105933.0000000003,105933.0000000003,0.0,1.0,2128.5932505412225,225488268.80958396,4.303995072357053,2013.7014016379323,213317430.5797117,12170838.229872257,1.0570550573237112,0.0570550573237113
Medium demersals (30 - 89 cm),4,4,34710.4518081267,34710.4518081267,0.0,1.0,323.59779850724055,11232225.790301468,3.4288664312654964,268.45186858950603,9318085.647477612,1914140.1428238563,1.205422037877706,0.2054220378777062
Medium pelagics (30 - 89 cm),2,2,19370.5635687876,19370.5635687876,0.0,1.0,149.42447634991075,2894436.317868745,3.1691723792913034,147.6292384001395,2859661.5470416015,34774.77082714345,1.0121604498487309,0.012160449848730843
Medium reef assoc. fish (30 - 89 cm),2,2,1164.8768538498,1164.8768538498,0.0,1.0,583.4050307521321,679595.0167426894,3.7551340267582227,569.0285105092192,662848.1410728171,16746.875669872272,1.025265026228734,0.02526502622873396
Other demersal invertebrates,3,3,4895.4493450554,4895.4493450554,0.0,1.0,22.114465571296446,108260.24599725338,2.3374319565860766,21.748632589911246,106469.32916813153,1790.916829121852,1.0168209647145772,0.016820964714577263
Shrimps,2,2,2814.0,2814.0,0.0,1.0,168.46273230600463,474054.128709097,3.2167803837953093,164.73291512243483,463558.4231545316,10495.705554565357,1.0226416025042577,0.02264160250425762
