commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,46330.81551019599,3.4260703039033897,266.7290412466921,12357774.001211949
Crustaceans,146951.8685939225,2.834707340364332,68.34509324485899,10043439.161557898
Flatfishes,8674.151263038999,3.503404236717906,318.7162718929465,2764593.152391283
Herring-likes,17698.6182737621,3.3624841178182123,230.40087167435325,4077777.0777064245
Molluscs,1995.8212540607,2.08716811853845,12.22272719216135,24394.378712701287
Other fishes & inverts,222488.93921292908,3.624740013636457,421.44413427477116,93766658.37230508
Perch-likes,650708.1834964441,3.4408200696847815,275.94343722855217,179558652.78675625
Scorpionfishes,3819.250380699,3.9071946219241807,807.5968604097366,3084414.6165712033
Sharks & rays,8491.5141565541,3.941313878296392,873.6025203318908,7418208.168599592
Tuna & billfishes,2680.1242957115996,4.391184187191184,2461.411283785736,6596888.18341283
