commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,164540.7157373236,4.100435357183206,1260.1880505047434,207352243.79367298
Crustaceans,126.4643718248,2.9260233886717386,84.33801762804474,10665.754420279587
Flatfishes,1379.4863146275,4.282084563409455,1914.6286945937081,2641204.0817851354
Herring-likes,58691.7932763386,3.3799869916803638,239.87610684219473,14078758.874715004
Molluscs,27.607873503599997,2.3236719865730975,21.07036149015416,581.7078746953008
Other fishes & inverts,404444.840538847,3.2805510006107563,190.78797593484455,77163212.50369759
Perch-likes,73443.7550020732,3.632572724192609,429.1140399316223,31515746.416687924
"Salmon, smelts, etc",15.5344158855,3.544456867117973,350.313494442507,5441.915512972697
Scorpionfishes,4414.6149343495,3.6861473229095405,485.4531493676817,2143088.7231255663
Sharks & rays,152.93449145719998,3.9326636701425337,856.3743879595758,130969.1815195686
Tuna & billfishes,13.7695872668,4.4994129298784795,3158.005847842074,43484.43711092616
