unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_028,Guinea Current,LME,1950,482564.65172361175,482564.65172361175,0.0,1.0,187,187,157837893.00585958,157837893.00585955,157837893.00585955,103724272.18060683,122635985.70356077,available
LME_028,Guinea Current,LME,1951,503621.55464514054,503621.55464514054,0.0,1.0,189,189,165029040.15582177,165029040.15582174,165029040.15582174,108913548.5554016,127794710.32864377,available
LME_028,Guinea Current,LME,1952,510959.06040097924,510959.06040097924,0.0,1.0,189,189,165483076.4018189,165483076.4018189,165483076.4018189,109765254.30789988,130942522.33488657,available
LME_028,Guinea Current,LME,1953,548137.0488887114,548137.0488887114,0.0,1.0,189,189,178282402.72533053,178282402.72533053,178282402.72533053,119288458.89057124,139073179.08434352,available
LME_028,Guinea Current,LME,1954,559611.5544292851,559611.5544292851,0.0,1.0,190,190,179191499.03750092,179191499.0375009,179191499.0375009,122745245.13911884,143252675.09345403,available
LME_028,Guinea Current,LME,1955,557412.7786672814,557412.7786672814,0.0,1.0,190,190,179095897.35123757,179095897.35123754,179095897.35123754,121549680.6279159,142756892.90370327,available
LME_028,Guinea Current,LME,1956,630556.7811440727,630556.7811440727,0.0,1.0,195,195,207973902.2827093,207973902.2827093,207973902.2827093,146244474.8084116,164473799.23052812,available
LME_028,Guinea Current,LME,1957,712735.5103993083,712735.5103993083,0.0,1.0,198,198,305212345.4367588,305212345.4367589,305212345.4367589,200795456.80205762,254719822.80840155,available
LME_028,Guinea Current,LME,1958,720211.233245728,720211.233245728,0.0,1.0,196,196,294633114.61427885,294633114.614279,294633114.614279,225002015.67852098,245521991.11171788,available
LME_028,Guinea Current,LME,1959,820932.8193676961,820932.8193676961,0.0,1.0,209,209,388575185.47827077,388575185.47827077,388575185.4782708,308192252.8308572,313803290.44225067,available
LME_028,Guinea Current,LME,1960,850142.7722887095,850142.7722887095,0.0,1.0,209,209,433616355.8383851,433616355.8383851,433616355.83838516,346758188.3828367,358876987.7457388,available
LME_028,Guinea Current,LME,1961,921744.682978181,921744.682978181,0.0,1.0,209,209,465399881.2345135,465399881.23451346,465399881.23451346,373294371.0593501,384207487.9695118,available
LME_028,Guinea Current,LME,1962,998277.6294484161,998277.6294484161,0.0,1.0,211,211,541442130.3329359,541442130.3329359,541442130.3329359,437539727.26125777,449087906.6503866,available
LME_028,Guinea Current,LME,1963,1065842.2052463624,1065842.2052463624,0.0,1.0,211,211,590066250.5288754,590066250.5288754,590066250.5288754,478884999.329755,494866999.4158681,available
LME_028,Guinea Current,LME,1964,1203804.9828908816,1203804.9828908816,0.0,1.0,216,216,704906136.624847,704906136.6248472,704906136.6248472,574290241.3557602,593177662.6904128,available
LME_028,Guinea Current,LME,1965,1220299.5283731022,1220299.5283731022,0.0,1.0,215,215,754462100.2380936,754462100.2380936,754462100.2380935,620366071.3406925,644552997.1456048,available
LME_028,Guinea Current,LME,1966,1245386.729477784,1245386.729477784,0.0,1.0,220,220,669705884.6095432,669705884.6095433,669705884.6095433,529767722.974696,561327863.9217834,available
LME_028,Guinea Current,LME,1967,1216555.4265554142,1216555.4265554142,0.0,1.0,220,220,599593143.1272308,599593143.1272306,599593143.1272308,470402783.25320786,485837685.04824346,available
LME_028,Guinea Current,LME,1968,1259743.4624588403,1259743.4624588403,0.0,1.0,222,222,682263618.4309043,682263618.4309044,682263618.4309043,550892384.4404132,565980410.4745224,available
LME_028,Guinea Current,LME,1969,1360514.1932772289,1360514.1932772289,0.0,1.0,223,223,725502650.217797,725502650.217797,725502650.217797,584944426.3897002,584621919.0083767,available
LME_028,Guinea Current,LME,1970,1482503.991927411,1482503.991927411,0.0,1.0,221,221,767335385.9156122,767335385.9156122,767335385.9156122,619185025.2441685,620233435.5746851,available
LME_028,Guinea Current,LME,1971,1704512.3369338957,1704512.3369338957,0.0,1.0,225,225,902121779.5871614,902121779.5871614,902121779.5871614,733129233.110241,738865823.6988552,available
