year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2733,482564.6517236117,482564.6517236117,0.0,True
1951,2781,503621.5546451405,503621.5546451405,0.0,True
1952,2790,510959.0604009792,510959.0604009792,0.0,True
1953,2791,548137.0488887113,548137.0488887113,0.0,True
1954,2750,559611.5544292851,559611.5544292851,0.0,True
1955,2707,557412.7786672814,557412.7786672814,0.0,True
1956,2901,630556.7811440727,630556.7811440727,0.0,True
1957,3015,712735.5103993082,712735.5103993082,0.0,True
1958,3082,720211.233245728,720211.233245728,0.0,True
1959,3253,820932.8193676962,820932.8193676962,0.0,True
1960,3259,850142.7722887095,850142.7722887095,0.0,True
1961,3303,921744.6829781809,921744.6829781809,0.0,True
1962,3607,998277.629448416,998277.629448416,0.0,True
1963,3697,1065842.2052463624,1065842.2052463624,0.0,True
1964,3861,1203804.9828908818,1203804.9828908818,0.0,True
1965,3822,1220299.5283731022,1220299.5283731024,2.3283064365386963e-10,True
1966,3957,1245386.7294777841,1245386.7294777841,0.0,True
1967,4231,1216555.4265554145,1216555.4265554145,0.0,True
1968,4753,1259743.4624588403,1259743.4624588403,0.0,True
1969,4901,1360514.1932772289,1360514.1932772289,0.0,True
1970,5594,1482503.991927411,1482503.991927411,0.0,True
1971,5811,1704512.3369338957,1704512.3369338957,0.0,True
1972,6014,1807121.4668570245,1807121.4668570245,0.0,True
1973,5964,1768830.4836221996,1768830.4836221996,0.0,True
1974,6061,1896068.2142891278,1896068.2142891278,0.0,True
1975,6220,2010425.9435226608,2010425.9435226608,0.0,True
1976,6639,2120715.5199644924,2120715.5199644924,0.0,True
1977,6624,2359358.1892451267,2359358.1892451267,0.0,True
1978,6619,2417712.7914927104,2417712.7914927104,0.0,True
1979,6504,2243375.3426231355,2243375.3426231355,0.0,True
1980,7075,2599907.222017025,2599907.2220170256,4.656612873077393e-10,True
1981,7306,2674735.4575019134,2674735.4575019134,0.0,True
1982,7360,2639275.190705294,2639275.190705294,0.0,True
1983,7261,2608766.9981353977,2608766.9981353977,0.0,True
1984,7025,2456206.939492774,2456206.939492774,0.0,True
1985,7107,2577318.050108333,2577318.050108333,0.0,True
1986,7557,2772281.695516473,2772281.695516473,0.0,True
1987,7709,3050619.4483188847,3050619.4483188847,0.0,True
1988,7455,2908157.069809312,2908157.069809312,0.0,True
1989,7443,2996878.2432276313,2996878.243227632,4.656612873077393e-10,True
1990,7644,3003941.8188215606,3003941.8188215606,0.0,True
1991,7483,2874645.7193447324,2874645.7193447324,0.0,True
1992,7605,2802199.4323659753,2802199.4323659753,0.0,True
1993,7494,2806606.4228727603,2806606.4228727603,0.0,True
1994,7441,2753673.59488327,2753673.59488327,0.0,True
1995,7382,2839628.5170615218,2839628.5170615218,0.0,True
1996,7702,3029412.8775047343,3029412.8775047343,0.0,True
1997,7895,3136676.109861557,3136676.109861557,0.0,True
1998,8198,3192647.429611704,3192647.429611704,0.0,True
1999,8211,3303199.1738979104,3303199.17389791,-4.656612873077393e-10,True
2000,8385,3557082.039163331,3557082.039163331,0.0,True
2001,8376,3477624.7456480195,3477624.7456480195,0.0,True
2002,8458,3487727.15691845,3487727.15691845,0.0,True
2003,8682,3376002.4302758323,3376002.430275833,4.656612873077393e-10,True
2004,8701,3376872.5226922105,3376872.5226922105,0.0,True
2005,8565,3300627.598290097,3300627.598290097,0.0,True
2006,8956,3300934.579487793,3300934.579487793,0.0,True
2007,8961,3375789.914079216,3375789.914079216,0.0,True
2008,9118,3504109.705530189,3504109.705530189,0.0,True
2009,9380,3395430.3716412736,3395430.3716412736,0.0,True
2010,9029,3641441.4032404,3641441.4032404,0.0,True
2011,9707,3767940.21781134,3767940.21781134,0.0,True
2012,9196,3385670.758042449,3385670.758042449,0.0,True
2013,9279,3605589.3947374844,3605589.3947374844,0.0,True
2014,9294,3811393.0510707544,3811393.0510707544,0.0,True
2015,8880,4013875.4773483034,4013875.4773483034,0.0,True
2016,8438,4028385.389420675,4028385.3894206746,-4.656612873077393e-10,True
2017,8373,4238858.116114126,4238858.116114126,0.0,True
2018,8261,4311917.753525266,4311917.753525266,0.0,True
2019,9016,4469154.981144244,4469154.981144244,0.0,True
