commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,2140.1010021266993,2.6327691265575024,42.93081434155924,91876.2787944862
Cod-likes,1720.8014653053,3.909999423921511,812.8294379697296,1398718.0879015944
Crustaceans,14078.5136014561,2.8648403523259915,73.25551946230004,1031328.8271317232
Flatfishes,1829.3221062905998,3.350654750213247,224.20988205218225,410152.093686865
Herring-likes,65018.7812441886,3.2212405160884003,166.43341180019382,10821297.593560759
Molluscs,4004.3294580471998,2.078588803749761,11.983641374694137,47986.44817136098
Other fishes & inverts,51925.7640507231,3.5339820921479417,341.96534150331513,17756811.636426087
Perch-likes,126680.3702697804,3.594522482783109,393.11759549729356,49800282.5571629
Scorpionfishes,123.35519425220001,3.78,602.5595860743575,74328.8547887276
Sharks & rays,28404.584075984498,3.912405062682388,817.3443459156315,23216326.192591112
Tuna & billfishes,10077.366273786802,4.439613686883405,2751.779854372418,27730693.49733856
